id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1162,30154,11964878,127,31.75,56.85,80,20.0,32.69,436,109.0,208.67,0.64,0.6,0.4,0.29,6.5,166.45
1,1347,15064,7809219,147,36.75,62.17,84,21.0,30.67,586,146.5,276.36,0.71,0.68,0.32,0.25,3.25,167.32
2,1093,23448,19491156,138,46.0,72.75,94,31.33,47.34,461,153.67,254.91,0.77,0.79,0.28,0.2,6.4,155.5
3,1046,22812,9289569,106,35.33,52.54,80,26.67,36.67,392,130.67,209.87,0.59,0.62,0.37,0.25,8.3,165.0
4,1003,41897,14329038,110,36.67,60.91,66,22.0,34.66,372,124.0,202.66,0.37,0.38,0.49,0.39,8.27,177.33
5,1158,16141,7758434,122,40.67,64.39,90,30.0,45.92,413,137.67,227.19,0.58,0.6,0.42,0.3,4.17,171.5
6,1318,31738,9286263,125,41.67,66.98,80,26.67,39.27,461,153.67,251.5,0.88,0.98,0.45,0.46,4.94,165.13
7,1334,18016,8177571,154,51.33,81.99,73,24.33,36.96,554,184.67,307.73,0.35,0.4,0.47,0.36,7.09,138.99
8,1604,72007,30420597,161,53.67,86.03,73,24.33,36.95,625,208.33,345.26,0.39,0.39,0.46,0.32,17.0,150.52
9,1492,104420,46280703,145,36.25,61.84,95,23.75,36.21,568,142.0,264.01,0.56,0.59,0.28,0.18,6.16,186.26
10,1698,32906,12100440,150,50.0,78.0,91,30.33,43.98,661,220.33,357.39,0.54,0.56,0.52,0.44,9.58,146.46
11,2087,58347,35716486,164,54.67,86.89,80,26.67,37.53,810,270.0,446.01,0.5,0.49,0.51,0.39,7.54,137.48
12,2149,38400,19065806,163,40.75,72.18,92,23.0,36.69,811,202.75,386.18,0.52,0.51,0.36,0.29,6.49,157.94
13,2362,152712,139944698,178,44.5,78.34,93,23.25,35.85,911,227.75,443.5,0.78,0.81,0.28,0.22,2.57,152.28
14,2443,60046,45121457,194,48.5,85.0,108,27.0,42.68,900,225.0,430.01,0.45,0.45,0.42,0.34,7.39,158.95
15,2778,210930,183252197,189,63.0,99.59,85,28.33,40.43,941,313.67,526.83,0.51,0.52,0.37,0.27,3.22,154.15
16,2887,201452,140955526,207,51.75,93.52,81,20.25,32.54,1082,270.5,519.02,0.4,0.41,0.34,0.24,6.01,176.5
17,3404,150284,96885455,205,51.25,94.5,80,20.0,31.36,1171,292.75,568.84,0.46,0.47,0.46,0.35,1.97,159.27
18,4227,256932,182924205,218,72.67,117.21,85,28.33,40.43,1277,425.67,719.09,0.51,0.5,0.46,0.35,8.33,159.42
19,3306,245659,213799916,201,100.5,136.47,82,41.0,50.91,1102,551.0,767.92,0.68,0.67,0.31,0.13,4.7,138.07
20,3264,194057,146174075,192,64.0,106.52,66,22.0,33.78,1141,380.33,649.24,0.69,0.69,0.41,0.29,7.49,168.54
21,3194,259579,227484112,197,65.67,110.27,68,22.67,35.8,1129,376.33,645.77,0.57,0.59,0.34,0.23,14.31,125.49
22,2775,107880,85139212,183,45.75,82.85,85,21.25,33.88,1045,261.25,508.51,0.55,0.58,0.34,0.25,4.24,166.18
23,2541,111045,86796662,182,60.67,99.02,75,25.0,36.37,1012,337.33,567.83,0.55,0.57,0.37,0.28,4.03,167.44
24,2761,112436,97726585,213,71.0,114.33,85,28.33,39.63,1138,379.33,637.98,0.58,0.59,0.33,0.22,8.49,155.07
