id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,348,2618,810216,194,7.19,8.32,201,7.44,7.11,263,9.74,12.47,0.85,0.86,0.46,0.5,15.72,133.55
1,378,80865,114578490,189,7.27,6.03,231,8.88,9.65,260,10.0,10.46,0.85,0.84,0.52,0.54,17.45,144.2
2,507,96609,140675289,225,8.33,14.25,195,7.22,8.19,320,11.85,22.27,0.87,0.86,0.5,0.55,12.17,135.35
3,505,3962,1311028,206,8.58,12.38,219,9.12,8.83,330,13.75,23.5,0.82,0.81,0.53,0.56,13.26,142.72
4,804,101679,108962179,298,10.28,18.46,275,9.48,13.26,499,17.21,38.17,0.87,0.86,0.53,0.57,20.62,132.84
5,1203,36510,4177406,327,10.9,24.69,370,12.33,22.46,622,20.73,56.51,0.82,0.81,0.51,0.56,23.22,124.93
6,1578,14036,7305419,327,11.68,22.93,704,25.14,70.42,619,22.11,53.84,0.82,0.8,0.5,0.52,9.23,147.6
7,859,9555,4142278,275,9.17,15.14,384,12.8,23.7,464,15.47,30.3,0.82,0.82,0.51,0.54,19.76,134.08
8,489,46606,4405961,215,7.68,9.77,279,9.96,13.15,330,11.79,17.65,0.84,0.8,0.48,0.53,13.28,132.51
9,500,5028,2073779,197,6.57,5.2,310,10.33,14.81,326,10.87,13.58,0.82,0.8,0.52,0.6,16.73,132.29
10,585,15867,13676252,246,7.94,11.12,285,9.19,13.38,410,13.23,22.43,0.82,0.81,0.52,0.58,22.71,136.66
11,754,82498,87520702,282,8.29,9.09,325,9.56,13.54,523,15.38,24.2,0.88,0.87,0.48,0.5,18.05,128.15
12,760,54523,46236346,337,8.64,9.16,310,7.95,8.97,528,13.54,20.49,0.9,0.91,0.49,0.43,25.33,125.75
13,958,14404,7826855,371,9.51,9.7,417,10.69,14.95,659,16.9,25.82,0.88,0.87,0.51,0.47,23.06,134.06
14,1212,40315,30251047,340,9.19,10.89,330,8.92,14.13,710,19.19,36.5,0.86,0.85,0.47,0.43,20.72,126.67
