id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,412,41619,35950794,64,12.8,12.28,36,7.2,2.17,236,47.2,80.79,0.98,0.99,0.41,0.25,31.6,140.02
1,454,8307,2974327,72,12.0,12.1,42,7.0,2.1,249,41.5,73.03,0.94,0.94,0.41,0.3,29.58,119.13
2,390,5447,1352117,56,9.33,11.93,33,5.5,2.07,229,38.17,73.61,0.8,0.81,0.34,0.24,28.9,115.52
3,453,6574,2535284,76,15.2,16.74,39,7.8,2.77,256,51.2,92.75,0.86,0.91,0.57,0.54,31.39,125.45
4,533,15082,9148126,82,13.67,18.4,34,5.67,1.37,317,52.83,106.51,0.97,0.99,0.36,0.26,20.14,130.23
5,572,29206,34691516,70,14.0,15.05,37,7.4,2.61,245,49.0,83.13,0.97,0.99,0.34,0.26,51.83,126.45
6,569,38812,29656153,71,14.2,19.47,29,5.8,2.49,301,60.2,110.62,0.99,1.0,0.45,0.24,55.06,97.47
7,880,21231,11933673,108,15.43,27.24,35,5.0,1.91,465,66.43,155.95,0.83,0.85,0.48,0.34,15.07,117.17
8,543,14897,8537458,75,12.5,14.4,35,5.83,2.99,274,45.67,89.45,0.88,0.85,0.46,0.4,35.84,99.74
9,527,7374,2270906,73,14.6,17.59,35,7.0,3.81,276,55.2,98.14,0.84,0.83,0.44,0.32,56.85,107.16
10,574,13281,7128683,91,18.2,25.76,33,6.6,3.91,323,64.6,120.54,0.92,0.94,0.45,0.31,32.75,130.84
11,878,64825,58607405,112,18.67,24.57,45,7.5,1.76,432,72.0,141.3,0.99,1.0,0.3,0.19,31.28,124.52
12,911,20694,14624178,123,17.57,26.84,54,7.71,2.29,512,73.14,166.29,0.94,0.94,0.34,0.27,14.94,141.42
13,957,38350,20363694,122,24.4,30.57,37,7.4,2.51,558,111.6,210.63,0.93,0.97,0.44,0.27,27.04,101.49
14,939,59444,44850295,131,26.2,28.05,40,8.0,2.92,483,96.6,155.31,0.97,0.97,0.45,0.31,19.21,102.45
15,1166,90654,80039887,218,31.14,29.1,53,7.57,2.23,707,101.0,148.62,0.71,0.74,0.27,0.12,26.35,110.16
