id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,20,2406,585650,16,8.0,2.83,18,9.0,4.24,18,9.0,4.24,0.44,0.36,0.54,0.4,33.98,195.33
3,9,79,10593,9,4.5,3.54,9,4.5,3.54,9,4.5,3.54,0.46,0.3,0.43,0.36,72.25,203.6
4,10,355,81760,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,0.5,0.5,0.52,0.58,49.74,237.36
5,10,416,39296,8,4.0,0.0,10,5.0,1.41,10,5.0,1.41,0.5,0.5,0.44,0.43,33.82,135.17
6,7,70,8700,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,0.53,0.51,0.5,0.51,29.7,219.35
7,14,420,39371,14,7.0,2.83,14,7.0,2.83,14,7.0,2.83,0.51,0.5,0.44,0.43,16.45,150.83
8,11,141,17982,10,5.0,0.0,10,5.0,0.0,10,5.0,0.0,0.46,0.23,0.56,0.39,49.0,146.45
9,13,4043,1119750,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,0.44,0.44,0.52,0.4,42.88,184.31
11,16,77,8154,15,7.5,0.71,15,7.5,0.71,15,7.5,0.71,0.43,0.34,0.48,0.48,24.51,189.25
12,9,1984,561995,7,3.5,2.12,8,4.0,2.83,8,4.0,2.83,0.38,0.26,0.42,0.29,74.86,215.0
14,12,2073,568200,11,5.5,0.71,12,6.0,1.41,11,5.5,0.71,0.5,0.5,0.65,0.54,42.64,211.97
15,10,465,46542,8,4.0,1.41,10,5.0,1.41,9,4.5,2.12,0.42,0.2,0.42,0.33,69.72,144.62
17,13,2018,555572,13,6.5,0.71,13,6.5,0.71,13,6.5,0.71,0.44,0.38,0.6,0.45,22.72,194.05
19,9,2022,547232,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,0.5,0.5,0.5,0.38,49.94,208.58
21,8,129,16126,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.39,0.31,0.4,0.36,56.66,150.2
22,7,66,8218,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,0.41,0.38,0.67,0.64,74.17,184.35
26,7,12,564,7,3.5,3.54,7,3.5,3.54,7,3.5,3.54,0.94,0.94,0.22,0.23,0.04,201.17
28,24,3855,2580330,13,6.5,6.36,12,6.0,5.66,20,10.0,11.31,0.56,0.55,0.45,0.3,30.94,134.14
29,28,7668,3863095,19,9.5,7.78,16,8.0,5.66,25,12.5,12.02,0.42,0.34,0.56,0.37,16.33,180.4
31,9,44,12535,9,4.5,3.54,9,4.5,3.54,9,4.5,3.54,0.9,0.97,0.28,0.26,4.4,205.54
33,33,835,565761,19,9.5,9.19,16,8.0,7.07,30,15.0,16.97,0.96,0.98,0.3,0.14,20.31,185.77
34,57,12012,13505544,28,14.0,16.97,22,11.0,12.73,49,24.5,31.82,0.62,0.57,0.56,0.5,11.46,183.52
35,28,19726,857424,17,8.5,7.78,16,8.0,7.07,21,10.5,10.61,1.0,1.0,0.84,0.8,8.97,163.74
36,31,1050,328464,17,8.5,4.95,29,14.5,12.02,29,14.5,12.02,0.66,0.9,0.58,0.37,21.97,159.08
39,23,681,117330,13,6.5,6.36,14,7.0,7.07,22,11.0,12.73,0.64,0.76,0.5,0.41,30.08,192.57
41,24,1613152,1669549148,17,8.5,9.19,16,8.0,8.49,22,11.0,12.73,0.5,0.5,0.5,0.64,33.39,187.91
42,22,1601,964651,17,8.5,9.19,15,7.5,7.78,21,10.5,12.02,0.84,0.97,0.37,0.14,26.98,194.08
43,31,185172,207728473,22,11.0,9.9,21,10.5,9.19,30,15.0,15.56,0.5,0.5,0.54,0.64,40.18,165.0
