id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,871,371413,409041051,74,18.5,27.11,43,10.75,10.21,277,69.25,126.53,0.84,0.81,0.5,0.58,15.61,139.01
1,1001,15984,8997610,85,17.0,24.11,47,9.4,6.02,274,54.8,107.47,0.99,1.0,0.42,0.58,5.17,158.52
2,955,63229,37963428,66,33.0,39.6,29,14.5,10.61,262,131.0,175.36,1.0,1.0,0.34,0.36,35.06,128.18
3,730,31008,13699922,78,39.0,45.25,34,17.0,8.49,229,114.5,149.2,0.99,1.0,0.52,0.36,28.27,117.8
4,896,88410,60373741,62,31.0,36.77,34,17.0,14.14,229,114.5,153.44,1.0,1.0,0.26,0.24,12.37,80.04
5,862,61107,61834421,71,17.75,24.9,48,12.0,8.76,246,61.5,109.71,1.0,1.0,0.46,0.59,14.58,113.31
6,741,8494,2142630,62,20.67,24.58,37,12.33,7.09,215,71.67,111.15,0.98,0.99,0.57,0.63,18.48,113.82
7,876,36600,19761859,68,17.0,24.75,44,11.0,7.53,248,62.0,112.7,0.99,1.0,0.54,0.63,7.91,130.81
8,1022,131545,39025809,91,18.2,28.45,54,10.8,10.38,294,58.8,116.95,0.84,0.83,0.55,0.7,6.92,129.38
9,753,90979,96242826,68,22.67,33.2,30,10.0,8.66,245,81.67,135.39,0.99,1.0,0.42,0.49,16.62,119.02
10,1009,42032,34900995,78,19.5,25.01,43,10.75,4.92,294,73.5,131.67,0.96,0.98,0.4,0.48,14.08,124.67
11,969,101905,111628312,84,16.8,26.46,44,8.8,7.05,314,62.8,128.14,0.81,0.75,0.31,0.37,8.53,144.26
12,1404,48678,37265250,90,22.5,34.41,39,9.75,6.13,456,114.0,214.69,1.0,1.0,0.52,0.54,15.01,131.06
13,1521,145738,118273446,116,29.0,44.73,44,11.0,8.29,478,119.5,225.01,0.96,0.96,0.34,0.34,9.57,111.48
14,1847,124540,130504399,105,52.5,64.35,67,33.5,31.82,554,277.0,380.42,0.92,0.84,0.18,0.15,25.46,94.08
15,1703,184261,169845772,112,22.4,37.27,51,10.2,10.11,568,113.6,239.48,0.82,0.8,0.32,0.45,10.5,138.37
16,1942,111600,110604470,118,23.6,43.92,46,9.2,9.93,595,119.0,256.61,0.9,0.9,0.41,0.46,7.51,148.15
17,1852,118100,111482262,111,27.75,49.5,34,8.5,9.71,622,155.5,304.33,1.0,1.0,0.36,0.34,14.27,114.23
18,2179,249204,234281323,122,40.67,62.66,29,9.67,8.14,694,231.33,392.02,0.97,0.93,0.38,0.41,11.94,108.43
19,2267,299349,301984457,131,43.67,64.39,41,13.67,8.33,683,227.67,380.48,0.99,1.0,0.39,0.53,10.85,118.65
20,2537,244904,171474860,145,48.33,73.33,32,10.67,7.23,833,277.67,469.67,0.99,1.0,0.37,0.44,9.8,117.12
21,2372,134156,108343695,140,35.0,60.67,46,11.5,11.79,838,209.5,408.34,0.91,0.88,0.38,0.38,10.67,126.35
22,1970,165540,109024952,145,29.0,53.14,45,9.0,8.15,659,131.8,282.42,0.96,0.96,0.52,0.54,10.11,110.29
23,2665,256742,189177975,156,39.0,71.34,39,9.75,11.7,937,234.25,461.84,0.81,0.81,0.34,0.43,15.94,105.74
24,2386,257371,255366938,129,43.0,64.09,34,11.33,7.51,761,253.67,428.97,1.0,1.0,0.47,0.42,10.83,118.0
25,2053,217895,224834199,119,59.5,74.25,30,15.0,5.66,664,332.0,456.79,1.0,1.0,0.34,0.39,20.84,74.08
26,1986,216343,203930110,136,45.33,71.62,36,12.0,10.15,705,235.0,397.51,1.0,1.0,0.48,0.52,26.37,119.55
27,1660,389782,420476001,134,33.5,55.02,49,12.25,9.22,679,169.75,326.18,0.98,1.0,0.4,0.48,13.14,122.53
28,1559,60991,45480427,118,23.6,43.86,40,8.0,8.57,565,113.0,243.18,0.84,0.83,0.49,0.45,20.04,136.88
29,1625,140290,128282898,117,39.0,55.46,33,11.0,6.24,615,205.0,342.95,1.0,1.0,0.47,0.49,10.99,114.35
30,1657,250029,172888195,134,26.8,53.79,33,6.6,8.68,652,130.4,284.32,0.94,0.97,0.63,0.71,25.92,123.07
31,1876,289202,314907309,133,44.33,73.33,20,6.67,7.37,735,245.0,420.89,1.0,1.0,0.46,0.52,15.72,75.18
32,1897,221948,125733485,140,28.0,55.92,30,6.0,6.89,725,145.0,317.53,1.0,1.0,0.52,0.53,6.68,106.12
33,1403,299912,333201814,131,32.75,56.84,38,9.5,8.54,572,143.0,276.67,1.0,1.0,0.44,0.48,32.73,102.24
34,1369,137880,136352813,131,43.67,70.44,25,8.33,7.57,603,201.0,341.22,1.0,1.0,0.45,0.51,17.09,80.63
