id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,152,2318,933601,74,6.17,2.62,129,10.75,9.37,111,9.25,6.37,0.78,0.78,0.39,0.51,8.48,148.16
1,162,3205,2019480,68,7.56,5.43,136,15.11,18.92,114,12.67,12.71,0.77,0.74,0.42,0.59,11.35,132.41
2,138,2352,1019473,64,5.82,2.82,117,10.64,12.4,101,9.18,8.64,0.77,0.75,0.38,0.57,5.5,155.67
3,116,2162,1275988,52,6.5,2.07,104,13.0,11.05,78,9.75,5.26,0.89,0.91,0.46,0.66,14.57,133.41
4,157,4458,2179445,65,6.5,2.46,128,12.8,12.51,122,12.2,9.87,0.78,0.78,0.51,0.61,16.01,140.15
5,153,3899,2204749,69,5.75,2.7,126,10.5,10.92,117,9.75,8.34,0.79,0.78,0.44,0.55,11.15,138.12
6,180,3177,1656400,79,6.58,3.82,150,12.5,13.95,139,11.58,10.36,0.8,0.78,0.38,0.59,9.29,135.9
7,172,4196,2391024,72,7.2,2.2,132,13.2,14.47,123,12.3,9.23,0.72,0.68,0.45,0.58,9.03,121.88
8,147,2671,1892332,85,7.73,3.74,127,11.55,10.26,122,11.09,7.46,0.78,0.76,0.45,0.58,7.16,147.42
9,127,2832,1716036,59,5.9,2.85,104,10.4,9.98,100,10.0,7.59,0.71,0.72,0.53,0.68,9.17,143.26
10,170,5127,2532338,83,6.92,3.63,141,11.75,11.55,123,10.25,7.81,0.83,0.81,0.44,0.55,9.9,137.13
11,160,4845,3872973,81,7.36,4.61,146,13.27,15.56,115,10.45,9.76,0.82,0.79,0.45,0.56,6.83,133.2
12,181,2963,1860056,90,9.0,5.68,136,13.6,16.07,141,14.1,12.15,0.77,0.77,0.44,0.57,8.78,151.57
13,161,3172,2126271,83,6.92,5.05,133,11.08,12.62,127,10.58,9.55,0.74,0.73,0.4,0.54,7.28,140.01
14,148,2398,1753977,72,6.0,2.95,114,9.5,10.3,112,9.33,7.55,0.8,0.79,0.55,0.7,9.53,137.14
15,145,4038,3982193,66,6.6,2.55,114,11.4,11.06,113,11.3,8.14,0.8,0.78,0.5,0.61,9.39,149.67
16,155,2430,1591534,66,5.5,2.5,115,9.58,10.35,115,9.58,7.48,0.77,0.75,0.5,0.56,6.9,136.07
17,159,3058,1991451,73,7.3,3.95,129,12.9,12.98,112,11.2,8.24,0.8,0.78,0.39,0.52,16.32,118.23
