id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,323,17938,6042351,95,10.56,9.74,68,7.56,3.24,200,22.22,32.73,0.68,0.69,0.33,0.31,33.69,163.31
1,291,5720,2889955,72,10.29,9.95,49,7.0,4.32,181,25.86,36.53,0.76,0.75,0.36,0.27,11.02,164.14
2,292,12611,13656918,88,11.0,10.45,66,8.25,4.17,190,23.75,31.73,0.77,0.78,0.54,0.53,4.84,153.61
3,291,11379,3671240,85,10.62,9.98,63,7.88,4.36,184,23.0,32.35,0.84,0.84,0.43,0.5,26.18,163.55
4,354,16854,4426980,91,11.38,10.76,69,8.62,5.6,216,27.0,39.88,0.7,0.69,0.55,0.5,18.69,172.04
5,327,40430,18096528,97,10.78,9.76,73,8.11,3.59,213,23.67,34.76,0.85,0.85,0.41,0.47,14.92,143.9
6,374,4902,2819912,103,10.3,12.88,82,8.2,7.02,225,22.5,38.31,0.89,0.91,0.34,0.3,6.52,135.02
7,448,24718,21320663,108,12.0,12.94,74,8.22,3.99,272,30.22,47.55,0.85,0.84,0.41,0.4,17.72,159.68
8,417,4573,1461048,93,11.62,9.93,76,9.5,3.34,238,29.75,42.06,0.86,0.79,0.39,0.37,9.27,146.72
9,444,63542,30931047,101,12.62,13.85,73,9.12,6.03,274,34.25,52.98,0.67,0.64,0.49,0.49,17.08,151.18
10,501,37241,34606046,122,12.2,12.54,96,9.6,6.62,325,32.5,55.23,0.96,0.96,0.41,0.43,14.45,155.18
11,1328,262245,139522479,147,18.38,22.95,89,11.12,6.2,689,86.12,156.96,0.77,0.76,0.45,0.38,17.05,137.8
12,1865,288257,257101178,159,17.67,27.11,74,8.22,5.24,825,91.67,192.28,0.75,0.76,0.46,0.44,9.08,145.56
13,1991,475630,448230234,177,19.67,28.08,85,9.44,6.19,872,96.89,194.07,0.71,0.67,0.48,0.41,18.32,145.28
14,1758,289423,204459291,165,20.62,29.86,67,8.38,5.93,822,102.75,185.41,0.95,0.94,0.35,0.25,12.18,160.43
15,2412,218681,182340398,159,17.67,25.74,89,9.89,9.37,827,91.89,183.81,0.87,0.8,0.46,0.46,11.89,139.8
16,1980,690976,656167226,186,20.67,29.28,134,14.89,14.02,951,105.67,210.68,0.84,0.84,0.48,0.48,15.45,157.59
17,2477,779927,777529629,189,21.0,31.86,108,12.0,9.79,1078,119.78,244.96,0.72,0.71,0.41,0.38,16.69,164.31
18,2378,596453,455650727,200,25.0,37.71,115,14.38,13.56,1132,141.5,258.75,0.8,0.79,0.48,0.42,19.13,146.82
19,2049,319303,330678632,189,23.62,37.72,90,11.25,11.02,1018,127.25,235.69,0.89,0.88,0.45,0.4,7.6,140.47
20,2252,206558,201622360,159,17.67,28.08,81,9.0,9.23,921,102.33,195.82,0.8,0.75,0.42,0.37,12.61,121.83
21,2356,216819,195520070,190,21.11,33.71,89,9.89,9.69,1102,122.44,236.69,0.76,0.74,0.47,0.45,30.58,134.17
22,2294,689103,639960558,166,18.44,28.66,93,10.33,8.67,1038,115.33,217.1,0.8,0.76,0.47,0.48,46.2,131.74
23,2256,1018734,1057680058,171,21.38,32.51,105,13.12,12.16,1015,126.88,227.14,0.76,0.73,0.46,0.48,22.17,163.24
24,2322,576796,548725436,161,20.12,33.2,92,11.5,12.36,1006,125.75,223.27,0.83,0.81,0.52,0.53,16.89,161.33
25,1756,273175,294226997,146,20.86,31.89,70,10.0,9.4,830,118.57,205.9,0.92,0.92,0.49,0.42,11.8,144.91
26,1684,227068,196754024,161,20.12,33.95,70,8.75,7.96,823,102.88,190.75,0.79,0.77,0.56,0.53,12.23,162.55
27,1448,125752,109732690,159,19.88,30.04,80,10.0,10.45,787,98.38,171.79,0.92,0.93,0.39,0.38,12.01,137.13
28,1520,294624,245128941,139,17.38,25.31,127,15.88,22.57,726,90.75,154.04,0.82,0.84,0.66,0.62,19.69,168.38
29,2487,366837,385004008,152,16.89,29.43,85,9.44,9.3,914,101.56,189.13,0.91,0.92,0.45,0.41,15.59,145.87
30,1633,153659,125999902,150,16.67,28.69,71,7.89,6.53,803,89.22,168.15,0.79,0.78,0.41,0.4,7.83,133.61
31,1256,266879,226456907,153,17.0,30.74,89,9.89,11.73,696,77.33,152.12,0.83,0.81,0.53,0.57,13.38,162.39
