id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,422,20421,16899536,65,9.29,9.34,90,12.86,5.9,165,23.57,37.57,0.85,0.85,0.4,0.38,8.73,111.41
1,357,4997,1505392,67,9.57,8.7,86,12.29,5.28,139,19.86,29.85,0.87,0.88,0.46,0.5,11.25,117.01
2,426,48710,40510688,55,6.88,8.1,83,10.38,7.56,142,17.75,32.3,0.79,0.78,0.45,0.51,40.9,104.82
3,431,8249,2690173,70,10.0,10.88,95,13.57,6.97,174,24.86,46.57,0.94,0.94,0.37,0.36,11.75,116.85
4,447,8334,5273043,54,7.71,7.34,88,12.57,6.29,139,19.86,34.77,0.99,1.0,0.4,0.46,13.39,102.12
5,572,24996,20801651,88,11.0,12.6,111,13.88,10.12,245,30.62,55.35,0.88,0.88,0.34,0.34,7.43,111.44
6,640,29522,22241938,96,12.0,17.53,93,11.62,6.8,255,31.88,64.85,0.88,0.88,0.48,0.44,12.97,116.26
7,649,64641,61368603,81,10.12,14.19,95,11.88,7.83,231,28.88,61.98,0.81,0.78,0.45,0.51,20.77,104.82
8,859,39500,35365115,101,14.43,20.04,114,16.29,11.07,298,42.57,89.12,1.0,1.0,0.38,0.44,7.6,108.41
9,946,38691,24923641,96,13.71,16.87,109,15.57,9.05,264,37.71,75.35,0.81,0.79,0.31,0.36,15.05,109.56
10,1187,79767,74737720,106,17.67,24.41,108,18.0,11.14,379,63.17,127.47,1.0,1.0,0.52,0.58,10.97,82.1
11,1342,47339,34422626,84,16.8,25.49,92,18.4,10.99,422,84.4,170.46,1.0,1.0,0.45,0.5,8.12,80.37
12,1204,118492,83955459,97,12.12,18.67,98,12.25,8.36,386,48.25,114.8,0.97,0.98,0.32,0.35,6.15,107.8
13,1346,116148,123403047,103,17.17,22.74,115,19.17,13.93,427,71.17,146.7,1.0,1.0,0.29,0.36,9.84,105.14
14,2143,109578,77764595,121,20.17,32.16,84,14.0,7.01,539,89.83,200.08,1.0,1.0,0.41,0.44,10.97,82.74
15,2677,127955,107957711,122,15.25,25.82,95,11.88,5.79,572,71.5,176.45,0.88,0.88,0.33,0.35,10.59,117.54
16,3536,289541,276427447,114,19.0,31.97,87,14.5,7.56,666,111.0,248.44,0.85,0.86,0.36,0.48,14.22,100.9
17,4822,317569,272266037,135,19.29,35.19,78,11.14,5.64,810,115.71,285.44,0.89,0.89,0.34,0.39,21.54,113.52
18,5549,368241,323780516,151,18.88,37.67,94,11.75,7.19,926,115.75,305.6,0.82,0.8,0.43,0.47,21.69,111.45
19,6427,369091,303922568,148,29.6,52.25,79,15.8,6.3,996,199.2,425.88,1.0,1.0,0.41,0.36,14.12,80.8
20,5940,451343,406967031,160,20.0,37.67,104,13.0,6.59,997,124.62,329.49,0.96,0.96,0.3,0.38,10.37,118.22
21,6622,473101,380841388,148,24.67,45.79,92,15.33,9.11,1027,171.17,399.22,0.86,0.86,0.52,0.49,9.35,91.46
22,6682,579363,552953795,151,25.17,45.56,100,16.67,11.6,1060,176.67,411.24,0.99,0.99,0.47,0.55,19.01,86.82
23,6362,415914,351716101,159,22.71,44.71,91,13.0,8.85,992,141.71,353.38,1.0,1.0,0.45,0.45,21.98,97.22
24,5344,312150,239971578,147,21.0,42.82,81,11.57,6.48,945,135.0,340.43,0.91,0.92,0.5,0.6,12.93,89.93
25,5417,316772,256053924,148,21.14,42.74,89,12.71,8.1,1004,143.43,362.31,1.0,1.0,0.41,0.42,17.71,108.28
26,5432,658946,630043683,153,25.5,44.0,103,17.17,8.98,1062,177.0,406.22,0.97,0.98,0.29,0.28,20.14,91.87
27,4636,330887,274755205,156,22.29,44.05,125,17.86,9.89,938,134.0,335.18,0.87,0.86,0.44,0.39,40.38,99.63
28,4250,261925,238631271,161,26.83,49.18,90,15.0,10.35,920,153.33,353.11,1.0,1.0,0.49,0.52,21.6,90.72
29,4071,310756,260192879,148,24.67,44.36,78,13.0,10.14,899,149.83,343.59,1.0,1.0,0.39,0.32,17.0,94.32
30,3807,249056,205703381,148,29.6,49.45,105,21.0,9.25,926,185.2,389.56,1.0,1.0,0.48,0.52,16.57,84.24
31,3173,193362,163613275,145,18.12,36.35,103,12.88,9.48,908,113.5,297.64,0.9,0.91,0.47,0.47,17.54,119.12
32,3396,268200,206362621,141,17.62,37.01,93,11.62,9.27,854,106.75,283.4,0.89,0.9,0.48,0.43,23.78,102.02
33,3338,236079,194133560,139,23.17,39.16,89,14.83,5.12,855,142.5,327.03,1.0,1.0,0.34,0.23,21.25,91.25
34,3176,146015,96824420,150,25.0,47.11,97,16.17,9.62,824,137.33,316.35,1.0,1.0,0.39,0.46,26.67,77.29
35,2794,161898,123857089,133,19.0,38.43,87,12.43,7.74,764,109.14,268.57,0.99,1.0,0.47,0.59,25.73,87.67
36,2826,170151,115819857,135,16.88,34.14,71,8.88,6.42,795,99.38,263.33,0.89,0.9,0.64,0.51,19.62,89.04
37,3038,182267,142254225,137,19.57,38.59,67,9.57,5.56,826,118.0,292.38,0.89,0.89,0.32,0.31,27.53,96.57
38,3391,248789,163538187,146,24.33,43.01,119,19.83,13.35,864,144.0,324.93,0.97,0.96,0.45,0.5,16.17,90.47
