id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1,24,112,34845,16,8.0,1.41,16,8.0,1.41,18,9.0,2.83,0.96,1.0,0.46,0.32,2.2,205.37
2,9,47,8628,7,3.5,2.12,9,4.5,2.12,8,4.0,1.41,0.88,0.63,0.28,0.22,29.4,148.5
3,12,30,3813,12,6.0,1.41,12,6.0,1.41,12,6.0,1.41,0.8,0.87,0.52,0.57,0.34,139.97
4,11,24,7189,9,4.5,0.71,11,5.5,2.12,11,5.5,2.12,0.53,0.5,0.63,0.68,37.28,170.12
5,6,2180,731065,6,3.0,0.0,5,2.5,0.71,6,3.0,0.0,1.0,1.0,0.4,0.43,48.94,208.17
6,9,23,1421,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.36,0.38,7.56,187.28
7,15,33,2210,14,7.0,1.41,14,7.0,1.41,14,7.0,1.41,0.69,0.68,0.57,0.5,0.6,191.6
8,11,33,13336,9,4.5,3.54,10,5.0,4.24,10,5.0,4.24,0.6,0.51,0.52,0.61,32.83,221.14
9,9,17,1161,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.7,0.42,0.53,0.68,0.32,226.45
10,10,27,1284,10,5.0,4.24,10,5.0,4.24,10,5.0,4.24,0.6,0.57,0.62,0.66,1.04,204.25
13,18,3665,2838480,12,6.0,4.24,11,5.5,3.54,17,8.5,7.78,0.84,0.84,0.64,0.56,26.85,204.0
14,30,4610,2403893,15,7.5,2.12,12,6.0,1.41,24,12.0,7.07,1.0,1.0,0.37,0.3,18.88,166.89
15,17,64,13268,13,6.5,3.54,16,8.0,5.66,15,7.5,4.95,0.81,0.94,0.4,0.28,50.76,166.8
16,9,16,890,8,4.0,0.0,7,3.5,0.71,8,4.0,0.0,0.62,0.57,0.56,0.54,0.5,233.28
17,12,17,1518,10,5.0,1.41,12,6.0,2.83,12,6.0,2.83,0.88,0.92,0.14,0.12,2.22,164.44
18,45,1364,852774,16,8.0,8.49,15,7.5,7.78,38,19.0,24.04,0.96,0.97,0.36,0.2,3.8,173.3
19,87,4565,3652725,32,16.0,11.31,18,9.0,0.0,69,34.5,37.48,0.88,0.87,0.39,0.29,7.62,151.05
20,192,22686,22391536,29,14.5,14.85,22,11.0,8.49,128,64.0,83.44,0.84,0.86,0.31,0.18,7.56,151.08
22,771,153089,176907902,58,29.0,29.7,26,13.0,7.07,360,180.0,243.24,0.81,0.63,0.28,0.34,8.64,150.18
23,408,18820,16479925,43,21.5,21.92,20,10.0,4.24,224,112.0,148.49,0.9,0.92,0.42,0.29,14.79,173.49
24,303,18608,12377154,34,17.0,15.56,17,8.5,2.12,164,82.0,106.07,0.95,0.94,0.5,0.28,11.5,116.68
27,510,36340,30855176,45,22.5,24.75,22,11.0,8.49,218,109.0,147.08,0.66,0.58,0.52,0.48,9.14,147.07
28,513,49947,47570239,56,28.0,32.53,21,10.5,6.36,288,144.0,195.16,0.82,0.8,0.34,0.22,14.38,169.61
29,313,16650,16635269,46,23.0,25.46,19,9.5,3.54,173,86.5,112.43,0.91,0.91,0.34,0.26,10.27,132.94
30,142,4542,3313528,32,16.0,18.38,13,6.5,4.95,89,44.5,58.69,0.97,0.98,0.31,0.18,21.0,171.18
31,176,9911,9850200,31,15.5,16.26,15,7.5,3.54,105,52.5,67.18,0.82,0.85,0.36,0.29,22.34,132.12
32,192,3937,1975201,37,18.5,23.33,12,6.0,5.66,118,59.0,80.61,0.84,0.76,0.45,0.41,15.54,114.29
34,497,760844,1071973558,44,22.0,28.28,17,8.5,9.19,253,126.5,176.07,0.99,1.0,0.28,0.25,13.14,166.58
35,211,14886,11739879,35,17.5,16.26,13,6.5,0.71,120,60.0,76.37,0.93,0.94,0.47,0.38,37.2,147.47
36,189,6376,4428010,31,15.5,17.68,13,6.5,4.95,103,51.5,68.59,0.87,0.88,0.41,0.3,10.68,134.14
37,173,8443,7403559,30,15.0,18.38,13,6.5,6.36,110,55.0,74.95,0.93,0.92,0.51,0.44,11.08,167.86
38,191,5418,2876273,39,19.5,23.33,17,8.5,6.36,122,61.0,80.61,0.84,0.83,0.35,0.22,10.78,123.14
39,410,32030,25587588,42,21.0,26.87,15,7.5,7.78,224,112.0,155.56,0.92,0.97,0.54,0.36,9.68,131.72
40,485,32351,25461995,50,25.0,31.11,15,7.5,6.36,283,141.5,195.87,0.78,0.75,0.44,0.34,16.95,168.48
41,231,43094,49674746,42,21.0,21.21,21,10.5,6.36,134,67.0,86.27,0.96,0.96,0.5,0.42,12.63,158.69
42,229,10733,6738953,42,21.0,24.04,16,8.0,5.66,146,73.0,91.92,0.86,0.82,0.52,0.44,21.73,148.02
43,196,7192,3678166,41,20.5,26.16,19,9.5,10.61,131,65.5,89.8,0.92,0.88,0.36,0.3,20.76,170.76
44,276,9780,4624719,48,24.0,32.53,13,6.5,7.78,193,96.5,135.06,0.92,0.92,0.72,0.62,13.49,177.66
45,362,41863,45533415,39,19.5,20.51,18,9.0,5.66,157,78.5,103.94,0.88,0.9,0.59,0.51,13.2,146.29
49,173,48038,56054524,40,20.0,21.21,15,7.5,3.54,111,55.5,71.42,0.49,0.12,0.17,0.04,18.99,167.94
50,131,5035,3864613,23,11.5,13.44,10,5.0,4.24,77,38.5,51.62,0.8,0.74,0.31,0.2,17.14,74.5
52,126,4196,2783382,31,15.5,17.68,17,8.5,7.78,92,46.0,60.81,0.97,0.98,0.37,0.23,12.96,168.44
53,276,39634,42458129,37,18.5,23.33,13,6.5,6.36,159,79.5,109.6,0.98,0.98,0.63,0.52,9.88,165.41
55,488,30980,21262514,67,33.5,43.13,14,7.0,5.66,268,134.0,185.26,0.94,0.96,0.55,0.4,14.35,168.23
56,241,120984,136600973,47,23.5,28.99,15,7.5,6.36,167,83.5,113.84,0.99,1.0,0.36,0.25,14.72,174.0
57,169,31004,34446468,35,17.5,23.33,14,7.0,8.49,127,63.5,88.39,0.88,0.88,0.34,0.26,16.23,73.94
58,369,135185,148854311,37,18.5,21.92,17,8.5,6.36,203,101.5,137.89,0.91,0.86,0.37,0.29,10.06,177.67
59,406,91057,88474380,57,28.5,34.65,15,7.5,2.12,251,125.5,171.83,0.88,0.96,0.42,0.29,16.53,150.94
60,322,8854,3990780,51,25.5,28.99,19,9.5,6.36,206,103.0,138.59,0.85,0.74,0.4,0.26,18.16,173.88
61,272,55781,40508795,43,21.5,28.99,12,6.0,7.07,173,86.5,120.92,0.84,0.98,0.75,0.52,16.01,179.44
62,391,436648,460813927,59,29.5,37.48,34,17.0,19.8,251,125.5,173.24,0.6,0.51,0.62,0.5,46.82,145.84
63,417,50342,21409099,49,24.5,31.82,16,8.0,8.49,231,115.5,160.51,0.7,0.84,0.57,0.44,9.12,128.2
64,262,26463,30723218,36,18.0,18.38,18,9.0,5.66,145,72.5,95.46,0.98,0.98,0.38,0.34,15.64,156.95
65,241,50565,48644532,37,18.5,17.68,16,8.0,2.83,127,63.5,81.32,0.8,0.64,0.56,0.45,10.32,115.44
66,158,3245,1561026,32,16.0,16.97,15,7.5,4.95,91,45.5,58.69,0.94,0.96,0.56,0.48,17.51,155.9
67,98,4379,3029962,29,14.5,16.26,12,6.0,1.41,70,35.0,42.43,0.81,0.73,0.33,0.26,22.4,151.47
68,85,2333,1239842,25,12.5,14.85,11,5.5,3.54,56,28.0,36.77,0.58,0.54,0.47,0.43,27.8,159.6
69,67,1315,669906,23,11.5,12.02,9,4.5,2.12,42,21.0,25.46,0.93,0.91,0.56,0.52,16.58,143.01
70,33,1458,765374,15,7.5,7.78,9,4.5,2.12,29,14.5,16.26,0.78,0.76,0.41,0.38,22.24,180.48
72,13,287,159205,12,6.0,2.83,9,4.5,0.71,13,6.5,3.54,0.92,0.89,0.52,0.38,25.69,192.17
73,30,782,185132,14,7.0,5.66,9,4.5,2.12,23,11.5,12.02,0.66,0.68,0.66,0.55,29.44,153.11
74,28,90,29004,13,6.5,4.95,10,5.0,1.41,16,8.0,5.66,0.82,0.84,0.55,0.44,5.4,183.88
75,29,332,148726,11,5.5,3.54,8,4.0,1.41,19,9.5,9.19,0.78,0.53,0.6,0.68,5.94,184.92
76,28,5387,6161756,15,7.5,3.54,9,4.5,0.71,19,9.5,6.36,1.0,1.0,0.15,0.05,56.48,142.79
77,20,199,57707,13,6.5,0.71,11,5.5,0.71,16,8.0,2.83,0.98,1.0,0.46,0.48,25.9,153.95
78,19,638,108221,16,8.0,2.83,14,7.0,1.41,16,8.0,2.83,1.0,1.0,0.16,0.12,42.16,150.28
79,11,140,32389,9,4.5,3.54,6,3.0,1.41,10,5.0,4.24,0.94,0.98,0.61,0.42,34.11,186.78
80,8,31,13552,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.52,0.5,0.34,0.36,73.56,157.38
81,6,20,888,6,3.0,2.83,6,3.0,2.83,6,3.0,2.83,1.0,1.0,0.54,0.55,0.92,147.3
83,6,2449,920077,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.7,0.7,44.12,219.5
84,10,25,6951,8,4.0,2.83,9,4.5,3.54,10,5.0,4.24,0.41,0.35,0.46,0.36,74.55,203.44
86,26,3007,2714120,13,6.5,2.12,12,6.0,0.0,23,11.5,7.78,0.99,1.0,0.52,0.34,20.7,183.64
87,13,2132,799260,9,4.5,2.12,8,4.0,1.41,12,6.0,4.24,1.0,1.0,0.5,0.48,29.72,175.44
88,6,1864,643345,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.45,0.46,72.58,194.0
89,8,21,7303,8,4.0,1.41,7,3.5,0.71,8,4.0,1.41,0.53,0.5,0.75,0.8,29.79,172.64
90,7,15,1225,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.96,0.97,0.71,0.68,0.12,166.88
91,8,33,1972,7,3.5,2.12,6,3.0,1.41,8,4.0,2.83,0.54,0.52,0.52,0.54,60.01,192.67
93,9,34,2185,6,3.0,1.41,7,3.5,0.71,8,4.0,0.0,1.0,1.0,0.44,0.43,36.61,188.62
94,11,19,1309,9,4.5,0.71,11,5.5,0.71,11,5.5,0.71,0.82,0.88,0.46,0.4,0.44,220.9
96,13,524,156516,10,5.0,2.83,8,4.0,1.41,12,6.0,4.24,1.0,1.0,0.7,0.59,19.78,184.55
97,5,9,640,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.45,0.4,0.03,185.33
98,14,84,18197,9,4.5,0.71,7,3.5,2.12,11,5.5,0.71,0.74,0.86,0.32,0.26,45.1,152.52
99,12,39,8866,9,4.5,0.71,9,4.5,2.12,11,5.5,0.71,1.0,1.0,0.43,0.16,0.03,151.55
100,12,16,896,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,0.86,0.7,0.24,0.24,0.0,206.92
102,9,1858,635933,8,4.0,1.41,8,4.0,0.0,9,4.5,0.71,1.0,1.0,0.45,0.46,53.11,167.32
104,6,15,1111,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.81,0.82,0.81,0.76,30.0,211.25
111,5,9,639,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.53,0.48,0.02,158.58
114,12,41,12721,9,4.5,0.71,11,5.5,0.71,11,5.5,0.71,0.78,0.74,0.34,0.24,38.18,142.83
116,6,9,485,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.33,0.24,0.67,0.75,0.66,251.17
117,6,14,680,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.6,0.57,0.46,0.48,1.08,202.5
118,4,27,8710,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.75,0.68,0.1,195.33
119,9,14,847,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.93,0.95,0.43,0.44,0.01,175.05
121,6,16,800,3,1.5,0.71,4,2.0,1.41,4,2.0,1.41,0.5,0.5,0.75,0.75,1.92,226.0
125,13,26,1352,10,5.0,0.0,10,5.0,0.0,11,5.5,0.71,0.62,0.6,0.58,0.6,34.28,223.9
126,7,13,552,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.3,0.3,0.14,198.3
127,9,10,436,9,4.5,2.12,8,4.0,1.41,9,4.5,2.12,0.78,0.76,0.31,0.33,0.0,184.5
128,14,31,7804,13,6.5,0.71,12,6.0,0.0,13,6.5,0.71,0.86,0.98,0.3,0.28,17.22,184.14
130,11,39,5899,9,4.5,0.71,11,5.5,0.71,11,5.5,0.71,1.0,1.0,0.33,0.28,0.08,219.44
131,13,22,1600,11,5.5,2.12,11,5.5,2.12,12,6.0,2.83,0.64,0.58,0.5,0.48,1.98,197.96
132,9,15,912,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.92,0.94,0.3,0.28,0.02,164.72
133,12,79,28128,9,4.5,0.71,10,5.0,1.41,12,6.0,0.0,0.96,0.95,0.44,0.39,0.39,156.42
135,14,91,28276,9,4.5,0.71,9,4.5,0.71,14,7.0,4.24,0.77,0.8,0.48,0.46,0.06,159.93
137,10,49,11603,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,0.86,0.78,0.4,0.29,7.58,201.42
138,16,35,7652,14,7.0,0.0,16,8.0,1.41,16,8.0,1.41,0.66,0.46,0.35,0.29,16.6,167.98
141,15,46,14026,12,6.0,2.83,13,6.5,2.12,13,6.5,2.12,0.36,0.31,0.3,0.32,41.88,165.15
142,14,26,7364,13,6.5,3.54,13,6.5,3.54,13,6.5,3.54,0.59,0.42,0.43,0.64,16.35,191.16
143,29,129,14290,10,5.0,1.41,23,11.5,10.61,15,7.5,4.95,0.96,0.98,0.33,0.29,5.36,141.73
144,17,32,7611,12,6.0,1.41,14,7.0,2.83,14,7.0,2.83,0.69,0.52,0.34,0.57,24.3,226.18
