id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,353,3858,1019794,109,10.9,6.54,203,20.3,22.64,164,16.4,18.43,0.83,0.82,0.45,0.46,14.08,112.47
1,344,8623,8082102,105,10.5,7.31,194,19.4,19.25,149,14.9,15.07,0.88,0.89,0.38,0.37,7.12,129.58
2,262,20682,16679204,96,8.73,6.36,174,15.82,20.01,134,12.18,12.34,0.93,0.93,0.39,0.4,14.12,122.98
3,318,5865,5168665,101,10.1,7.98,190,19.0,20.5,147,14.7,15.3,0.82,0.81,0.49,0.49,6.92,117.1
4,330,4967,1553320,99,9.0,7.35,200,18.18,25.62,148,13.45,15.25,0.76,0.75,0.41,0.46,10.47,133.09
5,302,2867,765449,96,8.73,6.77,179,16.27,20.59,143,13.0,13.21,0.81,0.79,0.5,0.5,7.15,123.66
6,315,3023,852532,107,9.73,7.79,164,14.91,19.53,149,13.55,15.33,0.8,0.77,0.45,0.42,13.44,117.91
7,435,10508,7907977,104,11.56,8.79,231,25.67,37.92,166,18.44,20.24,0.92,0.92,0.47,0.48,5.86,114.03
8,317,7560,5768979,117,11.7,6.33,179,17.9,14.17,161,16.1,12.87,0.9,0.9,0.51,0.5,9.57,133.18
9,288,169356,209678171,121,11.0,7.67,168,15.27,14.09,179,16.27,16.41,0.87,0.85,0.4,0.42,15.8,131.98
10,325,4215,1864190,118,11.8,9.1,183,18.3,15.87,177,17.7,19.52,0.92,0.92,0.39,0.38,7.04,117.16
11,360,3638,862205,118,10.73,8.74,220,20.0,25.0,162,14.73,17.04,0.9,0.91,0.43,0.45,8.42,109.55
12,338,4091,1020792,111,10.09,6.33,189,17.18,21.45,161,14.64,14.37,0.85,0.84,0.39,0.42,11.19,109.21
13,292,3311,884700,102,9.27,4.94,192,17.45,20.97,137,12.45,10.71,0.88,0.86,0.44,0.47,7.64,120.26
14,259,4469,1776277,106,10.6,6.17,179,17.9,18.79,135,13.5,10.64,0.96,0.99,0.36,0.31,3.13,127.3
15,414,4716,1653404,116,9.67,7.63,149,12.42,11.2,207,17.25,23.87,0.79,0.81,0.45,0.46,5.82,112.74
16,549,6064,2799914,122,13.56,13.42,144,16.0,13.4,225,25.0,31.87,0.86,0.85,0.56,0.56,5.44,104.21
17,637,24658,20567304,125,12.5,11.65,170,17.0,14.48,259,25.9,34.23,0.92,0.92,0.48,0.39,13.42,104.01
18,594,17912,10832717,101,12.62,9.05,174,21.75,23.71,208,26.0,26.6,0.89,0.88,0.5,0.5,7.49,112.98
19,451,6299,2254882,117,11.7,8.55,194,19.4,21.48,221,22.1,26.25,0.87,0.86,0.52,0.51,7.92,107.75
