id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,304,3249,855614,55,7.86,5.98,183,26.14,52.44,112,16.0,26.96,0.85,0.85,0.4,0.51,5.26,148.07
1,275,5307,983005,28,9.33,4.93,144,48.0,67.56,97,32.33,41.31,0.68,0.67,0.46,0.38,14.09,146.18
2,299,1876,656573,43,4.78,3.99,198,22.0,50.3,96,10.67,21.16,0.85,0.84,0.51,0.63,4.19,154.64
3,260,4876,1114145,44,7.33,6.89,148,24.67,45.32,96,16.0,27.97,0.94,0.91,0.4,0.44,10.15,162.98
4,318,3878,1233362,52,8.67,6.92,186,31.0,52.58,118,19.67,32.11,0.83,0.83,0.41,0.42,12.54,127.78
5,275,4428,1999664,23,7.67,6.43,176,58.67,91.24,86,28.67,41.86,0.67,0.67,0.37,0.31,19.06,129.19
6,307,4339,1476328,43,8.6,9.04,195,39.0,70.04,108,21.6,35.55,0.78,0.77,0.41,0.45,11.43,130.82
7,1991,7062,2042783,50,8.33,8.52,1823,303.83,722.7,127,21.17,38.26,0.85,0.84,0.46,0.46,9.19,118.8
8,410,6056,1494477,56,7.0,6.41,286,35.75,75.35,121,15.12,24.93,0.79,0.78,0.34,0.38,11.33,145.92
9,431,11074,5915714,49,8.17,7.14,325,54.17,86.48,122,20.33,28.23,0.83,0.83,0.44,0.56,10.55,129.79
10,492,6098,3362282,58,11.6,9.13,274,54.8,87.52,186,37.2,59.51,0.8,0.8,0.39,0.4,8.59,136.18
11,671,27575,19381802,83,16.6,21.3,287,57.4,91.5,281,56.2,102.59,0.81,0.8,0.47,0.46,10.7,121.6
12,620,41082,35686180,67,11.17,12.42,307,51.17,88.76,227,37.83,65.22,0.83,0.83,0.44,0.52,9.93,140.17
13,565,22396,15710820,62,10.33,10.01,309,51.5,78.48,216,36.0,60.86,0.82,0.82,0.34,0.44,14.21,120.35
14,739,31789,17566440,62,12.4,16.96,459,91.8,136.23,244,48.8,74.76,0.8,0.8,0.54,0.53,15.13,110.57
15,1862,195959,150493270,74,12.33,11.88,1589,264.83,588.44,246,41.0,65.78,0.83,0.83,0.59,0.72,10.05,137.74
16,3467,22144,12172038,71,17.75,20.04,3129,782.25,1477.92,247,61.75,80.88,0.7,0.7,0.58,0.54,8.36,113.63
17,27031,73690,35461548,85,12.14,18.11,21568,3081.14,8094.68,413,59.0,121.8,0.82,0.82,0.46,0.46,4.0,119.86
18,27389,94840,66953971,93,18.6,28.48,21715,4343.0,9641.44,551,110.2,210.64,0.76,0.77,0.65,0.69,7.66,89.48
19,21528,368408,438388522,88,17.6,26.95,16614,3322.8,7369.71,574,114.8,223.05,0.78,0.73,0.54,0.56,4.6,92.01
20,17769,370542,353775580,95,13.57,21.92,13187,1883.86,4935.77,649,92.71,214.13,0.84,0.83,0.5,0.53,4.92,130.55
21,11616,176437,162973458,109,27.25,39.31,7620,1905.0,3742.13,769,192.25,344.4,0.7,0.7,0.57,0.56,5.85,114.62
22,15460,304607,255408921,120,20.0,36.43,10079,1679.83,4049.72,916,152.67,339.85,0.83,0.83,0.47,0.43,11.13,123.28
23,9641,784152,801857201,133,19.0,38.44,3203,457.57,1162.32,1112,158.86,393.66,0.86,0.86,0.61,0.64,3.22,115.2
24,18889,622860,554349501,119,19.83,39.37,10810,1801.67,4377.92,1232,205.33,484.45,0.84,0.84,0.55,0.63,4.23,101.59
25,12701,273162,233224891,113,28.25,49.18,7104,1776.0,3518.68,1007,251.75,489.51,0.75,0.75,0.53,0.5,5.2,99.44
26,16441,407280,387079462,130,26.0,43.69,10152,2030.4,4498.76,1070,214.0,453.98,0.8,0.8,0.5,0.51,5.12,102.08
27,5357,242199,223688959,108,18.0,36.77,1549,258.17,601.24,992,165.33,387.94,0.84,0.83,0.61,0.56,5.04,99.68
28,19712,294098,247482084,134,26.8,52.12,10985,2197.0,4849.02,1220,244.0,506.58,0.78,0.79,0.73,0.73,4.51,120.98
29,18192,432316,382207152,139,27.8,50.52,11139,2227.8,4926.78,1202,240.4,509.83,0.8,0.8,0.64,0.64,5.39,129.96
30,12488,222111,184136825,115,23.0,43.66,7372,1474.4,3265.02,997,199.4,434.16,0.79,0.8,0.65,0.64,5.69,94.73
31,13345,683610,554874146,99,19.8,37.02,8167,1633.4,3624.46,931,186.2,405.75,0.8,0.8,0.52,0.63,4.4,123.23
32,15618,260601,232585817,119,17.0,33.99,9777,1396.71,3667.59,920,131.43,331.88,0.86,0.86,0.56,0.55,4.01,128.32
33,18248,347183,313097677,104,26.0,43.47,12287,3071.75,6092.19,827,206.75,385.23,0.75,0.75,0.7,0.68,5.34,112.75
34,11444,341867,292576381,134,33.5,53.17,3065,766.25,1478.62,1086,271.5,511.93,0.75,0.75,0.63,0.61,4.44,111.9
35,10609,557155,467950695,121,20.17,40.72,4293,715.5,1721.8,1258,209.67,497.0,0.83,0.83,0.55,0.5,4.46,100.53
36,14412,573816,433421102,107,21.4,40.09,9662,1932.4,4296.39,952,190.4,414.04,0.8,0.8,0.41,0.44,5.72,125.32
37,18162,512898,408915167,117,23.4,40.61,13025,2605.0,5794.22,968,193.6,413.93,0.8,0.8,0.66,0.68,5.7,102.9
38,22659,435662,363717348,113,18.83,36.39,15266,2544.33,6205.87,1048,174.67,412.69,0.81,0.81,0.54,0.56,4.81,114.18
39,18456,1472744,959393971,116,23.2,44.61,10664,2132.8,4731.09,1016,203.2,435.47,0.8,0.8,0.52,0.49,8.08,118.09
40,20283,395948,352090099,124,24.8,45.53,12010,2402.0,5326.9,1254,250.8,538.6,0.8,0.8,0.53,0.51,4.79,106.48
41,19688,451438,370880533,113,28.25,49.2,13757,3439.25,6835.18,1036,259.0,502.72,0.75,0.75,0.53,0.52,7.94,90.61
42,12761,499231,443881105,135,19.29,40.5,7022,1003.14,2622.35,1054,150.57,381.2,0.85,0.85,0.62,0.64,5.58,115.83
43,18737,449888,474269859,118,29.5,50.38,11908,2977.0,5916.01,1023,255.75,496.2,0.72,0.7,0.38,0.39,6.5,105.79
44,11743,279625,193345165,127,31.75,52.85,6221,1555.25,3066.52,969,242.25,464.53,0.73,0.75,0.63,0.57,6.52,111.19
45,12471,411146,302442404,128,21.33,43.53,6127,1021.17,2465.62,1078,179.67,425.45,0.8,0.82,0.7,0.73,3.21,122.34
46,21836,501111,470092399,122,24.4,45.67,14339,2867.8,6380.74,1031,206.2,446.59,0.8,0.8,0.51,0.52,6.71,124.4
47,16111,516017,471080409,121,30.25,52.56,9083,2270.75,4486.22,1111,277.75,529.06,0.73,0.74,0.68,0.67,5.84,117.43
