id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,66,888,372611,28,7.0,4.76,22,5.5,1.91,58,14.5,19.69,0.97,0.95,0.38,0.39,15.02,192.88
1,62,556,115946,20,10.0,8.49,13,6.5,3.54,52,26.0,31.11,0.98,1.0,0.79,0.76,30.88,200.96
2,67,705,255206,29,7.25,8.02,25,6.25,5.56,55,13.75,19.65,0.92,0.94,0.55,0.53,11.18,211.14
3,81,1353,572315,33,11.0,9.54,23,7.67,3.79,68,22.67,28.88,0.93,0.95,0.54,0.54,28.61,177.47
4,76,1328,679596,31,10.33,6.66,22,7.33,1.53,59,19.67,22.81,1.0,1.0,0.57,0.49,17.86,185.34
5,67,546,127263,35,8.75,6.5,30,7.5,3.87,54,13.5,15.2,0.97,0.9,0.48,0.44,22.53,208.36
6,77,1225,342115,32,8.0,6.22,23,5.75,2.22,66,16.5,23.06,0.95,0.94,0.4,0.36,22.82,199.63
7,88,8008,6815268,32,8.0,3.74,28,7.0,2.16,64,16.0,19.41,0.97,0.97,0.4,0.32,14.62,203.54
8,92,2237,589481,32,8.0,6.78,26,6.5,2.08,72,18.0,24.7,0.91,0.96,0.52,0.48,18.7,203.71
9,94,1448,586847,32,8.0,7.39,26,6.5,2.65,77,19.25,27.86,0.92,0.93,0.42,0.38,12.64,188.7
10,71,803,295254,24,8.0,5.29,18,6.0,2.0,57,19.0,24.27,0.95,0.96,0.31,0.22,18.24,187.96
11,104,1977,484504,35,8.75,8.85,24,6.0,2.16,83,20.75,31.51,0.9,0.95,0.44,0.38,12.0,202.38
12,140,2415,1195454,45,11.25,10.18,29,7.25,2.87,108,27.0,40.73,0.95,0.92,0.28,0.22,7.96,184.51
13,111,1397,523891,35,8.75,8.34,27,6.75,4.11,84,21.0,32.07,1.0,1.0,0.58,0.55,7.44,214.92
14,116,2118,1071395,35,11.67,15.04,18,6.0,4.58,89,29.67,44.47,0.99,0.99,0.43,0.34,7.32,184.85
15,77,1258,473054,31,7.75,8.88,23,5.75,3.1,66,16.5,25.05,0.98,0.98,0.53,0.54,17.06,198.85
16,93,1213,540846,44,11.0,8.68,34,8.5,2.52,86,21.5,28.35,0.91,0.87,0.46,0.36,15.31,176.57
17,75,961,373824,31,7.75,10.21,22,5.5,5.2,60,15.0,24.04,0.87,0.81,0.46,0.37,13.0,181.21
18,64,4837,2723776,27,9.0,8.72,20,6.67,4.04,53,17.67,23.69,0.79,0.72,0.21,0.14,22.22,166.48
19,62,741,182486,34,8.5,7.72,29,7.25,3.95,55,13.75,16.86,0.96,0.97,0.61,0.58,18.08,192.17
20,76,1960,589852,31,7.75,4.86,23,5.75,0.96,64,16.0,19.43,0.86,0.92,0.54,0.46,16.76,188.24
21,88,1965,506545,36,9.0,8.12,27,6.75,3.3,71,17.75,24.89,0.86,0.92,0.38,0.39,22.23,175.32
22,69,783,228293,32,8.0,8.68,21,5.25,2.63,57,14.25,20.52,0.8,0.74,0.48,0.38,7.01,171.3
23,64,1135,638467,38,9.5,10.34,21,5.25,1.89,57,14.25,19.84,1.0,1.0,0.42,0.34,13.54,181.19
24,82,1951,1096318,34,8.5,9.71,18,4.5,1.73,75,18.75,29.53,0.96,0.98,0.58,0.53,8.26,183.31
25,74,2179,1267773,32,8.0,9.38,20,5.0,2.58,65,16.25,24.55,0.82,0.84,0.42,0.31,13.62,195.91
26,67,1449,443657,30,10.0,12.12,16,5.33,4.04,60,20.0,29.44,0.99,0.98,0.37,0.29,26.68,207.08
27,172,5312,2413225,58,14.5,19.69,21,5.25,0.96,135,33.75,57.51,1.0,1.0,0.48,0.4,10.85,167.04
