id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1,47,547,163866,16,8.0,2.83,16,8.0,2.83,27,13.5,10.61,0.63,0.62,0.54,0.48,9.75,113.61
5,37,368,106697,10,5.0,1.41,9,4.5,0.71,19,9.5,7.78,0.7,0.6,0.28,0.12,8.66,137.55
11,52,682,173514,16,8.0,4.24,13,6.5,2.12,25,12.5,10.61,0.68,0.61,0.36,0.28,4.14,115.84
12,40,408,105175,15,7.5,0.71,12,6.0,0.0,24,12.0,7.07,0.76,0.7,0.3,0.19,4.47,107.52
13,30,407,94891,13,6.5,0.71,12,6.0,0.0,21,10.5,4.95,0.68,0.64,0.35,0.27,7.34,105.29
14,104,4249,4882374,26,13.0,8.49,18,9.0,2.83,52,26.0,26.87,0.78,0.82,0.15,0.07,3.23,124.88
33,214,9634,7841173,34,17.0,19.8,37,18.5,21.92,118,59.0,79.2,0.72,0.66,0.32,0.19,18.88,101.24
46,318,8850,7463179,31,15.5,19.09,79,39.5,53.03,126,63.0,86.27,0.62,0.57,0.29,0.24,14.84,112.35
50,13462,30066,11148557,47,23.5,28.99,11913,5956.5,8419.52,178,89.0,121.62,0.5,0.66,0.48,0.2,0.5,122.2
53,1110,5596,2395367,37,18.5,20.51,892,446.0,625.08,126,63.0,83.44,0.68,0.68,0.36,0.24,4.19,102.74
75,82,4230,3720927,19,9.5,9.19,12,6.0,4.24,41,20.5,24.75,0.72,0.78,0.22,0.12,19.4,104.88
80,57,832,177965,16,8.0,8.49,10,5.0,4.24,32,16.0,19.8,0.55,0.49,0.45,0.44,27.03,110.99
88,22,161,45749,11,5.5,0.71,10,5.0,1.41,16,8.0,4.24,0.61,0.44,0.46,0.5,8.08,98.06
97,20,184,75138,10,5.0,0.0,8,4.0,1.41,15,7.5,3.54,0.75,0.71,0.32,0.34,0.7,106.6
98,19,111,25498,8,4.0,4.24,7,3.5,3.54,13,6.5,7.78,0.4,0.46,0.56,0.44,9.86,64.36
99,27,215,66740,10,5.0,0.0,10,5.0,0.0,14,7.0,2.83,0.57,0.54,0.32,0.28,14.84,109.58
110,34,394,113835,13,6.5,7.78,11,5.5,6.36,25,12.5,14.85,0.46,0.48,0.66,0.69,10.56,72.61
111,22,1649,1609047,9,4.5,3.54,7,3.5,0.71,16,8.0,7.07,0.72,0.66,0.31,0.36,28.88,102.94
112,23,260,53554,11,5.5,2.12,9,4.5,2.12,17,8.5,4.95,0.36,0.34,0.52,0.47,26.68,81.76
113,28,227,72056,12,6.0,2.83,10,5.0,1.41,16,8.0,5.66,0.8,0.78,0.36,0.42,6.52,88.84
114,37,411,86125,14,7.0,5.66,14,7.0,2.83,23,11.5,9.19,0.66,0.62,0.33,0.25,9.74,115.02
115,32,253,79283,12,6.0,4.24,7,3.5,2.12,16,8.0,7.07,0.42,0.48,0.4,0.42,4.57,98.2
117,25,287,86590,4,2.0,1.41,3,1.5,0.71,10,5.0,5.66,0.45,0.48,0.6,0.55,9.99,56.92
118,28,395,101543,14,7.0,4.24,11,5.5,2.12,20,10.0,8.49,0.5,0.44,0.54,0.52,20.13,114.66
121,37,350,78043,13,6.5,0.71,11,5.5,0.71,19,9.5,4.95,0.76,0.7,0.36,0.31,3.13,109.64
124,33,346,84564,11,5.5,0.71,12,6.0,0.0,19,9.5,4.95,0.83,0.9,0.32,0.18,5.44,114.04
129,28,267,75111,13,6.5,2.12,9,4.5,0.71,18,9.0,5.66,0.63,0.6,0.28,0.15,17.9,100.46
134,35,314,99102,13,6.5,3.54,12,6.0,2.83,21,10.5,9.19,0.73,0.77,0.47,0.42,5.77,156.24
135,40,393,102397,8,4.0,0.0,7,3.5,0.71,18,9.0,5.66,0.6,0.57,0.48,0.38,2.94,79.58
137,26,220,55045,9,4.5,0.71,8,4.0,0.0,16,8.0,4.24,0.57,0.62,0.74,0.7,1.38,120.73
138,32,311,94246,12,6.0,4.24,9,4.5,2.12,17,8.5,7.78,0.8,0.78,0.35,0.4,5.72,144.2
139,38,396,110293,14,7.0,4.24,12,6.0,2.83,22,11.0,8.49,0.79,0.7,0.3,0.22,5.94,137.44
151,37,3507,881049,12,6.0,7.07,8,4.0,4.24,27,13.5,16.26,0.5,0.5,0.42,0.4,4.89,83.22
172,92,94490,115233434,20,10.0,12.73,12,6.0,7.07,63,31.5,43.13,0.01,0.0,0.5,0.5,37.77,81.73
198,204,23412,26170951,30,15.0,19.8,37,18.5,24.75,104,52.0,72.12,0.49,0.5,0.54,0.51,23.8,76.74
199,205,3777,1538752,39,19.5,21.92,20,10.0,8.49,112,56.0,73.54,0.84,0.77,0.38,0.32,22.68,148.94
213,224,4514,2279901,38,19.0,19.8,47,23.5,26.16,119,59.5,77.07,0.82,0.77,0.32,0.22,12.03,109.9
218,568,4134,1687055,20,10.0,12.73,474,237.0,333.75,65,32.5,44.55,0.39,0.46,0.8,0.61,10.97,63.24
224,648,15574,7797025,30,15.0,14.14,539,269.5,375.47,78,39.0,48.08,0.72,0.66,0.32,0.43,2.78,97.12
234,79,1412,648735,17,8.5,9.19,11,5.5,4.95,42,21.0,26.87,0.55,0.53,0.54,0.51,19.46,70.66
