id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,326,5441,1043264,84,12.0,12.91,150,21.43,24.47,216,30.86,46.57,0.62,0.64,0.53,0.61,16.58,131.52
1,244,5342,704209,89,11.12,9.7,121,15.12,12.99,181,22.62,32.05,0.77,0.74,0.48,0.53,16.15,143.95
2,290,964561,836960801,75,10.71,6.21,114,16.29,14.91,193,27.57,33.68,0.67,0.66,0.5,0.44,12.53,128.82
3,301,2246,523205,97,12.12,12.14,134,16.75,17.28,219,27.38,39.11,0.66,0.62,0.47,0.58,7.42,139.49
4,352,9785,1190955,109,12.11,12.06,139,15.44,16.7,238,26.44,38.96,0.69,0.66,0.55,0.61,7.45,111.54
5,311,4803,643604,101,10.1,11.93,128,12.8,15.56,231,23.1,41.39,0.74,0.75,0.38,0.43,19.93,132.81
6,310,4888,623568,95,11.88,11.95,129,16.12,16.31,229,28.62,39.26,0.67,0.65,0.49,0.5,11.67,126.18
7,373,6893,2762875,119,10.82,12.43,154,14.0,15.49,272,24.73,43.96,0.73,0.72,0.45,0.44,16.98,128.82
8,407,8688,982006,117,9.0,10.07,158,12.15,17.76,265,20.38,35.49,0.64,0.56,0.43,0.56,11.29,127.55
9,321,1190971,1055263229,107,10.7,10.77,139,13.9,14.67,221,22.1,35.35,0.7,0.67,0.43,0.44,11.88,136.5
10,395,7217,1456789,125,11.36,10.36,191,17.36,16.81,260,23.64,37.21,0.79,0.78,0.44,0.46,24.21,138.53
11,973,19010,5988574,133,13.3,21.41,157,15.7,19.93,402,40.2,87.76,0.73,0.73,0.43,0.41,21.62,113.22
12,846,29354,16059795,142,12.91,16.64,159,14.45,16.11,374,34.0,75.16,0.67,0.69,0.4,0.41,13.46,131.66
13,993,76006,35275841,151,15.1,27.54,126,12.6,10.94,615,61.5,164.07,0.81,0.8,0.59,0.59,35.05,137.93
14,873,60017,26260866,140,14.0,23.42,129,12.9,14.18,502,50.2,125.05,0.82,0.86,0.45,0.39,7.13,142.28
15,1183,87326,44973695,165,16.5,29.9,138,13.8,16.19,653,65.3,171.59,0.62,0.63,0.47,0.48,11.15,144.71
16,1255,97929,58547906,167,20.88,35.11,121,15.12,12.55,722,90.25,218.7,0.73,0.73,0.6,0.57,32.03,115.52
17,1583,172830,111864880,164,20.5,39.58,126,15.75,15.99,798,99.75,248.81,0.78,0.78,0.56,0.52,9.52,111.16
18,1397,138349,75951239,174,15.82,34.12,127,11.55,14.61,783,71.18,206.47,0.83,0.82,0.5,0.55,6.52,134.03
19,1653,111316,70386418,183,26.14,45.11,151,21.57,18.75,940,134.29,312.26,0.79,0.75,0.58,0.6,22.13,133.54
20,1622,193139,104330257,175,21.88,39.84,139,17.38,14.49,807,100.88,249.92,0.75,0.75,0.55,0.48,20.46,134.49
21,1054,207757,117956759,167,16.7,27.03,137,13.7,15.17,638,63.8,160.38,0.76,0.8,0.59,0.59,27.3,117.45
22,1313,39835,18783808,175,19.44,37.94,131,14.56,17.6,733,81.44,209.74,0.83,0.84,0.55,0.57,15.36,136.29
23,1186,73034,40065384,136,17.0,29.39,111,13.88,13.78,612,76.5,184.73,0.82,0.83,0.62,0.54,9.47,115.65
24,1543,217633,108257467,166,18.44,38.67,105,11.67,14.04,778,86.44,231.33,0.85,0.86,0.53,0.56,22.83,120.29
25,1192,105245,60062414,151,15.1,30.0,110,11.0,11.78,694,69.4,190.82,0.69,0.66,0.47,0.47,5.48,128.14
26,1571,180829,145585037,167,18.56,37.46,135,15.0,17.02,855,95.0,257.38,0.8,0.82,0.49,0.48,18.54,120.58
27,1737,253356,154496186,181,22.62,48.05,110,13.75,17.96,933,116.62,301.77,0.76,0.76,0.62,0.57,19.33,136.8
28,1516,144952,90004179,181,16.45,38.49,135,12.27,18.4,806,73.27,216.38,0.82,0.81,0.42,0.44,16.11,123.0
29,1879,143161,97446555,202,22.44,48.75,125,13.89,16.16,960,106.67,287.22,0.89,0.88,0.55,0.54,11.8,133.5
30,1536,163606,98759307,169,18.78,38.46,118,13.11,13.42,805,89.44,237.03,0.92,0.91,0.66,0.69,20.71,132.79
31,1443,91398,52992965,176,14.67,35.87,121,10.08,14.08,791,65.92,203.65,0.83,0.83,0.61,0.6,28.5,142.42
32,1526,1425124,1274248865,160,20.0,40.26,123,15.38,21.82,781,97.62,243.69,0.58,0.57,0.58,0.58,7.85,93.64
33,1268,192858,127834496,159,17.67,35.93,125,13.89,19.8,740,82.22,216.9,0.77,0.75,0.47,0.47,33.8,149.75
34,1107,117105,73925115,164,20.5,39.2,156,19.5,25.78,630,78.75,188.69,0.84,0.82,0.42,0.44,8.17,135.53
35,962,60774,39107106,165,15.0,32.6,120,10.91,11.8,623,56.64,161.46,0.79,0.75,0.52,0.57,15.37,134.5
36,1029,64630,30244251,156,17.33,36.5,115,12.78,13.91,637,70.78,184.1,0.62,0.59,0.58,0.58,9.98,128.45
37,1030,93690,64652974,158,17.56,36.71,93,10.33,11.43,616,68.44,178.13,0.75,0.77,0.58,0.61,4.95,127.15
38,1239,117055,74731354,161,20.12,38.88,88,11.0,10.04,712,89.0,225.58,0.81,0.83,0.52,0.47,12.86,119.21
39,1000,147009,80004172,152,21.71,40.46,92,13.14,13.73,619,88.43,203.71,0.82,0.82,0.42,0.43,27.49,117.13
40,1118,73017,34518306,154,15.4,32.18,115,11.5,15.57,675,67.5,184.26,0.77,0.78,0.6,0.58,42.1,126.14
