id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,833,4448,1287899,76,12.67,5.79,79,13.17,13.91,239,39.83,26.62,0.74,0.74,0.48,0.47,10.4,123.78
1,891,100480,119502498,83,13.83,8.45,87,14.5,13.37,249,41.5,33.78,0.58,0.62,0.44,0.39,14.14,115.16
2,815,11478,9596328,77,12.83,7.47,88,14.67,16.57,245,40.83,32.6,0.67,0.69,0.51,0.44,9.92,122.54
3,813,38411,43198036,68,9.71,7.02,73,10.43,12.08,228,32.57,31.78,0.64,0.65,0.53,0.44,8.82,121.19
4,883,8060,3292279,84,16.8,6.14,84,16.8,16.47,264,52.8,35.0,0.94,0.97,0.46,0.39,18.79,108.7
5,872,20790,13872744,84,12.0,11.34,67,9.57,8.83,236,33.71,35.53,0.86,0.9,0.42,0.35,8.56,137.87
6,956,51378,52293360,79,9.88,6.33,80,10.0,11.9,271,33.88,33.27,0.72,0.76,0.5,0.42,9.8,137.5
7,891,40494,37430908,81,13.5,7.23,87,14.5,16.08,250,41.67,32.63,0.89,0.88,0.36,0.24,7.91,115.51
8,1076,55602,51558930,99,16.5,11.52,77,12.83,11.63,332,55.33,50.4,0.78,0.78,0.26,0.18,9.29,120.32
9,1062,68971,76386255,86,14.33,7.28,89,14.83,14.51,286,47.67,37.1,0.74,0.78,0.44,0.43,14.38,103.84
10,1033,11610,5794508,95,19.0,12.86,73,14.6,14.33,333,66.6,47.29,0.9,0.94,0.53,0.43,10.06,88.31
11,1160,35317,32224800,103,20.6,19.24,72,14.4,12.74,337,67.4,63.07,0.9,0.91,0.5,0.43,8.46,97.93
12,1163,116683,132558388,100,16.67,14.65,87,14.5,14.9,410,68.33,66.36,0.65,0.69,0.42,0.4,12.79,134.93
13,1106,53672,59249194,85,14.17,8.73,78,13.0,13.75,340,56.67,48.06,0.61,0.64,0.3,0.24,8.32,116.27
14,1448,154093,129449702,103,20.6,12.1,68,13.6,11.84,441,88.2,64.27,0.92,0.92,0.42,0.27,15.11,117.57
15,1487,51306,45917665,116,19.33,12.93,94,15.67,14.38,460,76.67,65.79,0.77,0.76,0.41,0.4,7.72,125.38
16,1710,48348,27365759,151,21.57,19.78,88,12.57,10.08,614,87.71,96.88,0.85,0.84,0.44,0.25,6.58,114.15
17,2293,76688,63651030,205,34.17,29.05,89,14.83,10.09,903,150.5,142.83,0.96,0.98,0.33,0.19,15.58,97.68
18,1935,106544,97197706,170,24.29,21.37,122,17.43,15.93,706,100.86,107.43,0.79,0.8,0.37,0.26,6.87,112.95
19,1953,102173,94841739,143,23.83,20.06,83,13.83,10.44,645,107.5,106.11,0.8,0.8,0.38,0.28,7.96,109.16
20,2132,122103,108199503,165,23.57,24.96,75,10.71,8.4,801,114.43,152.92,0.88,0.93,0.34,0.27,9.81,120.8
21,1945,104749,76925079,145,24.17,21.78,70,11.67,7.63,705,117.5,133.5,0.77,0.79,0.38,0.18,7.81,108.02
22,1882,99158,90772112,151,25.17,18.45,91,15.17,13.11,706,117.67,103.46,0.85,0.86,0.31,0.13,10.34,108.51
23,1986,90961,57123346,183,30.5,25.48,101,16.83,11.82,744,124.0,116.62,0.94,0.96,0.47,0.29,17.15,114.02
24,1737,60025,42015432,151,16.78,19.31,87,9.67,7.84,665,73.89,104.89,0.68,0.66,0.55,0.44,12.3,121.6
25,1521,40752,29567316,132,22.0,19.39,77,12.83,8.23,553,92.17,91.63,0.77,0.8,0.52,0.35,9.72,122.63
26,1704,75733,52845862,147,21.0,19.15,74,10.57,8.1,608,86.86,88.74,0.84,0.95,0.45,0.37,47.5,106.92
27,1744,58706,49368520,158,26.33,25.21,66,11.0,8.27,671,111.83,109.39,0.73,0.76,0.4,0.24,7.86,122.55
28,1575,73754,59256865,147,21.0,20.16,105,15.0,16.88,604,86.29,90.02,0.72,0.75,0.37,0.26,7.8,129.55
29,1666,91963,80592435,163,27.17,21.27,77,12.83,8.47,649,108.17,99.41,0.8,0.81,0.41,0.31,11.35,109.44
30,1620,89708,62799993,147,21.0,19.7,64,9.14,7.49,632,90.29,100.98,0.94,0.95,0.39,0.24,9.01,122.77
31,1289,35352,27267758,106,17.67,14.72,59,9.83,7.63,479,79.83,74.16,0.9,0.94,0.44,0.29,17.03,99.9
32,1399,504223,682206704,126,21.0,19.81,76,12.67,12.23,525,87.5,88.84,0.8,0.79,0.32,0.13,6.56,105.53
33,1289,43335,19158543,122,20.33,19.51,53,8.83,6.43,501,83.5,84.23,0.66,0.77,0.55,0.44,9.15,120.44
34,1493,40280,24598910,134,19.14,19.33,71,10.14,8.67,579,82.71,96.28,0.92,0.93,0.36,0.26,12.01,87.43
35,1384,61246,45528234,163,20.38,20.46,86,10.75,9.24,544,68.0,78.43,0.96,0.97,0.5,0.46,16.46,113.32
36,1382,128459,55510568,138,23.0,18.63,59,9.83,5.12,559,93.17,91.16,0.94,0.97,0.38,0.29,34.35,109.52
37,1399,68041,57766493,132,26.4,18.3,57,11.4,4.72,545,109.0,83.69,0.94,0.98,0.35,0.11,10.99,95.31
38,1463,55258,45064832,125,25.0,17.83,82,16.4,11.93,542,108.4,86.54,0.89,0.95,0.39,0.2,10.3,94.41
39,1315,85596,59802128,135,27.0,19.58,68,13.6,10.11,512,102.4,75.83,0.91,0.95,0.44,0.29,11.44,89.92
40,1436,119862,135720558,141,23.5,18.39,46,7.67,3.33,533,88.83,86.37,0.93,0.96,0.37,0.23,24.54,113.36
41,1509,54786,47669092,139,19.86,19.68,61,8.71,6.7,569,81.29,92.55,0.62,0.6,0.42,0.39,24.57,126.02
42,1521,64395,42897542,140,20.0,20.8,71,10.14,7.95,618,88.29,107.93,0.9,0.95,0.42,0.37,21.78,115.78
43,1703,67724,48343429,148,24.67,22.02,72,12.0,8.46,653,108.83,108.85,0.92,0.96,0.44,0.25,14.12,115.33
44,1620,144307,102171929,137,19.57,18.83,80,11.43,9.5,590,84.29,89.62,0.67,0.72,0.35,0.29,51.79,108.22
45,1497,56089,36762396,148,21.14,19.47,73,10.43,8.42,584,83.43,88.98,0.81,0.84,0.45,0.39,9.06,120.27
46,1563,46203,32046529,150,18.75,17.97,66,8.25,6.54,608,76.0,88.84,0.86,0.89,0.37,0.32,15.02,114.41
47,1532,116712,112376697,142,17.75,19.44,68,8.5,9.58,592,74.0,95.06,0.79,0.78,0.46,0.47,30.26,121.76
48,1426,84311,88873225,141,20.14,19.16,81,11.57,11.34,545,77.86,83.97,0.89,0.94,0.39,0.25,21.46,120.58
49,1359,43789,24246476,117,19.5,17.35,64,10.67,7.92,494,82.33,80.15,0.82,0.8,0.45,0.27,59.17,92.28
50,1364,29507,20201896,147,18.38,17.9,72,9.0,8.21,529,66.12,80.76,0.85,0.86,0.5,0.43,19.58,133.84
