id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,45,226,77091,13,6.5,2.12,13,6.5,0.71,36,18.0,15.56,0.94,0.98,0.64,0.66,17.04,150.0
1,35,128,42056,12,6.0,1.41,12,6.0,1.41,31,15.5,10.61,0.86,0.9,0.36,0.35,1.86,153.21
2,37,93,30914,11,5.5,2.12,10,5.0,1.41,32,16.0,16.97,0.77,0.86,0.42,0.52,8.64,138.84
3,34,112,23943,9,4.5,0.71,9,4.5,0.71,28,14.0,14.14,0.86,0.95,0.62,0.57,13.78,164.52
4,36,238,80984,12,6.0,4.24,11,5.5,3.54,26,13.0,14.14,0.96,0.99,0.44,0.6,5.36,153.06
5,44,175,41100,13,6.5,2.12,15,7.5,0.71,40,20.0,18.38,0.86,0.94,0.26,0.17,9.85,155.94
6,41,114,21893,10,5.0,0.0,9,4.5,0.71,30,15.0,14.14,0.86,0.94,0.48,0.55,12.73,162.88
7,33,82,9870,12,6.0,2.83,12,6.0,1.41,28,14.0,12.73,0.84,0.88,0.45,0.34,9.8,154.84
8,38,134,66688,11,5.5,0.71,11,5.5,0.71,34,17.0,15.56,0.88,0.98,0.26,0.16,2.5,151.12
9,42,189,76118,11,5.5,2.12,11,5.5,0.71,32,16.0,15.56,0.92,0.98,0.38,0.48,4.19,166.0
10,66,223,16447,30,15.0,12.73,15,7.5,2.12,56,28.0,29.7,0.71,0.68,0.4,0.4,9.66,167.88
11,38,99,8741,7,3.5,2.12,6,3.0,1.41,26,13.0,15.56,0.81,0.82,0.31,0.34,12.42,109.2
12,36,261,97215,14,7.0,2.83,12,6.0,1.41,32,16.0,15.56,0.96,0.99,0.38,0.3,9.36,172.5
13,22,52,12536,9,4.5,2.12,9,4.5,2.12,18,9.0,8.49,0.84,0.95,0.16,0.12,1.21,169.08
14,42,190,48249,9,4.5,4.95,7,3.5,3.54,31,15.5,20.51,0.42,0.48,0.54,0.51,2.73,164.66
15,50,234,70496,17,8.5,4.95,16,8.0,4.24,40,20.0,21.21,0.86,0.92,0.4,0.36,21.62,165.24
16,29,85,29571,9,4.5,2.12,9,4.5,0.71,27,13.5,13.44,0.88,0.97,0.48,0.54,0.02,140.56
17,36,84,13828,8,4.0,4.24,6,3.0,2.83,30,15.0,19.8,0.74,0.86,0.8,0.76,1.64,158.78
18,35,145,30009,11,5.5,2.12,8,4.0,0.0,32,16.0,16.97,0.9,0.96,0.34,0.33,9.12,107.23
19,28,191,73133,5,2.5,0.71,4,2.0,0.0,25,12.5,13.44,0.45,0.49,0.67,0.69,8.2,61.06
20,29,283,169682,12,6.0,4.24,12,6.0,2.83,27,13.5,12.02,0.98,1.0,0.44,0.29,2.07,162.72
21,32,562,506396,10,5.0,1.41,9,4.5,0.71,27,13.5,13.44,0.98,1.0,0.67,0.71,7.66,140.38
22,19,86,48529,8,4.0,1.41,7,3.5,0.71,17,8.5,6.36,0.82,0.78,0.59,0.5,8.18,158.81
23,37,297,157261,12,6.0,1.41,10,5.0,0.0,32,16.0,15.56,0.96,1.0,0.44,0.26,10.34,145.17
26,79,1530,650262,14,7.0,5.66,8,4.0,1.41,65,32.5,41.72,0.88,0.82,0.42,0.38,13.42,133.4
27,36,3735,3801330,14,7.0,7.07,8,4.0,2.83,35,17.5,21.92,1.0,1.0,0.39,0.26,20.4,171.6
28,26,205,68631,9,4.5,2.12,8,4.0,1.41,24,12.0,11.31,0.77,0.7,0.6,0.71,23.98,119.85
29,35,234,88233,14,7.0,2.83,11,5.5,0.71,27,13.5,12.02,0.74,0.72,0.3,0.31,6.72,130.52
30,36,385,233434,9,4.5,0.71,7,3.5,0.71,29,14.5,14.85,0.98,1.0,0.43,0.3,9.54,141.76
31,25,127,41875,7,3.5,0.71,7,3.5,0.71,21,10.5,9.19,0.74,0.81,0.52,0.51,6.46,135.34
32,28,99,31047,7,3.5,0.71,7,3.5,0.71,23,11.5,10.61,0.88,0.97,0.42,0.32,0.7,130.42
33,17,63,21185,9,4.5,2.12,8,4.0,1.41,16,8.0,7.07,0.93,0.98,0.39,0.38,1.82,98.43
34,25,170,53204,8,4.0,2.83,9,4.5,2.12,24,12.0,12.73,0.96,0.99,0.46,0.52,17.98,170.96
37,30,1020,506266,12,6.0,4.24,9,4.5,2.12,27,13.5,14.85,1.0,1.0,0.5,0.38,18.6,136.28
38,30,345,139160,10,5.0,1.41,7,3.5,0.71,27,13.5,13.44,0.98,1.0,0.4,0.37,23.88,140.16
40,29,1824,739224,7,3.5,0.71,6,3.0,0.0,24,12.0,12.73,1.0,1.0,0.14,0.14,30.1,171.06
41,34,1017,616518,14,7.0,2.83,9,4.5,0.71,28,14.0,12.73,1.0,1.0,0.53,0.43,20.39,141.15
