id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,172,2994,1133901,49,6.12,5.99,37,4.62,2.97,126,15.75,27.36,0.98,0.98,0.34,0.33,18.47,182.45
1,192,4903,3504550,60,7.5,5.66,44,5.5,2.14,136,17.0,26.27,0.99,0.98,0.44,0.41,18.13,201.11
2,224,7023,5140186,57,7.12,5.08,44,5.5,2.67,137,17.12,23.4,0.97,0.92,0.47,0.42,12.82,197.21
3,162,14468,12409941,55,6.88,5.0,46,5.75,2.55,121,15.12,21.33,0.96,0.94,0.31,0.23,19.77,187.03
4,212,3394,1300540,56,7.0,5.76,42,5.25,2.31,148,18.5,30.56,1.0,1.0,0.48,0.49,16.81,178.56
5,178,3296,1260267,49,7.0,5.16,39,5.57,2.23,124,17.71,24.78,0.99,0.99,0.46,0.43,17.81,181.95
6,190,3210,1365148,62,7.75,5.2,49,6.12,2.23,139,17.38,24.61,1.0,1.0,0.5,0.51,18.72,179.2
7,187,2603,768818,65,8.12,4.22,56,7.0,2.83,147,18.38,24.64,0.96,0.95,0.44,0.42,16.09,167.92
8,237,4220,1177468,65,9.29,8.2,47,6.71,3.5,166,23.71,32.23,0.88,0.79,0.44,0.39,17.11,184.97
9,277,12708,9886365,57,8.14,7.2,39,5.57,2.15,179,25.57,36.23,0.98,0.99,0.36,0.27,12.88,198.89
10,219,3619,1184955,69,8.62,6.48,55,6.88,2.7,158,19.75,27.47,0.98,0.99,0.35,0.36,12.23,181.57
11,229,3460,1777776,70,8.75,5.15,58,7.25,1.39,168,21.0,29.56,0.95,0.94,0.42,0.37,12.46,187.56
12,197,17248,19673613,55,7.86,6.49,39,5.57,1.81,134,19.14,26.09,0.95,0.94,0.37,0.32,17.12,181.62
13,411,57411,60179019,79,11.29,13.62,37,5.29,2.21,258,36.86,61.05,0.93,0.77,0.42,0.3,13.56,190.49
14,487,65656,71385304,92,11.5,13.45,52,6.5,1.93,313,39.12,70.26,0.94,0.95,0.35,0.3,10.44,179.63
15,376,40714,39128607,83,10.38,12.37,45,5.62,2.5,247,30.88,53.61,0.93,0.93,0.33,0.26,9.67,170.02
16,334,11892,6448697,92,13.14,15.53,40,5.71,2.69,245,35.0,55.13,1.0,1.0,0.65,0.56,9.46,185.62
17,332,17892,13715321,75,10.71,12.62,37,5.29,2.87,225,32.14,57.04,0.95,0.95,0.39,0.33,15.23,161.26
18,250,5811,3081142,65,8.12,9.64,35,4.38,2.39,184,23.0,39.02,0.98,0.98,0.59,0.57,12.87,194.06
19,389,15502,13086724,90,11.25,15.18,43,5.38,1.92,284,35.5,71.03,0.98,0.98,0.39,0.37,9.57,164.33
20,371,12170,8804504,82,10.25,12.14,42,5.25,1.91,259,32.38,66.3,0.99,0.99,0.38,0.33,13.61,180.45
21,296,22364,20303586,74,9.25,8.45,47,5.88,2.03,210,26.25,44.01,0.99,0.99,0.51,0.47,11.47,199.94
22,586,217916,299531339,102,14.57,18.7,41,5.86,3.44,393,56.14,92.27,0.99,0.99,0.35,0.33,8.83,185.84
23,388,24204,22292949,76,9.5,12.98,35,4.38,2.2,269,33.62,66.59,0.94,0.92,0.5,0.44,16.14,176.85
24,556,42720,38497690,92,11.5,18.62,30,3.75,2.25,356,44.5,94.95,1.0,1.0,0.47,0.42,6.88,208.27
25,511,70498,65709782,91,11.38,15.07,38,4.75,2.43,356,44.5,83.74,0.95,0.93,0.4,0.33,12.75,190.54
26,690,65103,68149688,90,12.86,16.99,26,3.71,1.8,456,65.14,110.46,0.95,0.96,0.48,0.42,11.63,186.8
27,881,60764,50230826,95,15.83,19.02,30,5.0,2.28,521,86.83,128.7,1.0,1.0,0.49,0.42,10.61,181.82
28,921,79552,72601136,112,18.67,22.17,31,5.17,2.14,558,93.0,149.2,0.97,0.98,0.47,0.39,10.61,173.38
29,739,67116,57589026,109,15.57,20.0,40,5.71,2.43,468,66.86,123.12,0.99,0.99,0.41,0.34,11.63,162.34
30,773,65082,59134970,116,16.57,21.32,39,5.57,2.51,486,69.43,116.51,0.89,0.83,0.43,0.33,10.62,171.26
31,583,46712,43283271,84,10.5,13.82,35,4.38,1.85,359,44.88,83.69,1.0,1.0,0.42,0.37,9.54,178.62
32,568,103362,88550403,82,10.25,13.96,37,4.62,2.83,369,46.12,90.31,0.93,0.91,0.44,0.36,11.53,179.03
33,673,29993,22635869,108,13.5,20.66,32,4.0,1.6,441,55.12,105.39,0.89,0.88,0.59,0.55,9.46,184.56
34,635,48700,39727016,82,11.71,16.59,26,3.71,2.69,430,61.43,114.61,1.0,1.0,0.63,0.57,13.04,202.4
35,659,75179,76898660,96,19.2,23.62,27,5.4,3.21,426,85.2,128.91,0.9,0.87,0.38,0.25,16.45,142.73
36,549,30982,22162929,80,13.33,16.8,31,5.17,2.71,372,62.0,102.83,0.98,0.97,0.44,0.36,13.36,169.89
37,627,36889,34378684,93,18.6,22.31,22,4.4,3.51,418,83.6,120.81,1.0,1.0,0.65,0.57,14.15,170.29
38,658,72320,51764711,99,14.14,18.55,40,5.71,4.07,442,63.14,122.29,0.8,0.71,0.48,0.35,14.23,189.09
39,529,28817,22100516,75,9.38,14.39,31,3.88,3.0,344,43.0,87.67,0.96,0.95,0.46,0.4,10.9,180.32
40,554,69436,70429536,89,11.12,16.56,28,3.5,1.85,378,47.25,95.55,1.0,1.0,0.48,0.42,13.16,186.8
41,641,49497,52376821,94,11.75,15.22,40,5.0,2.88,407,50.88,99.52,0.94,0.9,0.52,0.45,10.6,182.91
42,789,89502,89625410,101,12.62,18.0,39,4.88,3.48,481,60.12,123.72,1.0,1.0,0.37,0.31,11.91,188.56
43,667,23173,14401041,105,15.0,20.88,30,4.29,2.56,431,61.57,102.93,1.0,1.0,0.48,0.41,11.81,178.02
44,751,127463,142146236,100,14.29,19.09,39,5.57,2.7,476,68.0,129.28,1.0,1.0,0.36,0.31,12.67,195.16
45,651,74840,85519540,98,12.25,17.19,40,5.0,2.62,423,52.88,106.36,0.92,0.83,0.37,0.29,12.1,189.83
46,641,122234,128024342,87,14.5,18.38,33,5.5,1.87,396,66.0,118.49,1.0,1.0,0.46,0.34,20.16,196.6
47,626,26237,17056862,84,14.0,18.46,30,5.0,2.9,399,66.5,122.3,0.98,0.95,0.59,0.53,15.89,196.42
48,670,96406,107621341,97,13.86,20.08,35,5.0,3.46,441,63.0,121.23,1.0,1.0,0.45,0.43,16.45,166.25
49,679,27094,17910891,106,13.25,18.2,37,4.62,2.83,427,53.38,96.08,0.9,0.88,0.49,0.42,11.89,198.53
50,591,84371,88426120,98,12.25,17.79,34,4.25,3.2,380,47.5,88.24,0.9,0.88,0.48,0.42,9.55,144.56
51,472,27365,25422440,77,12.83,14.52,29,4.83,1.17,299,49.83,78.71,0.93,0.9,0.47,0.45,17.06,177.9
52,528,20893,13246084,76,10.86,14.62,33,4.71,3.73,355,50.71,92.45,0.83,0.79,0.48,0.43,17.63,160.05
53,591,84416,82210129,99,14.14,20.8,32,4.57,4.12,383,54.71,104.99,1.0,1.0,0.52,0.44,15.35,165.95
54,602,25727,16192105,101,14.43,20.57,34,4.86,4.34,409,58.43,99.38,0.86,0.83,0.57,0.51,14.99,184.55
55,725,76684,71966073,107,15.29,19.15,47,6.71,5.28,467,66.71,125.6,0.95,0.93,0.28,0.2,10.91,158.53
56,703,64210,60617870,105,15.0,21.01,34,4.86,2.85,433,61.86,111.25,0.97,0.9,0.47,0.39,13.87,179.47
57,673,101891,95729234,106,15.14,20.26,39,5.57,2.3,458,65.43,116.3,0.94,0.95,0.49,0.42,12.21,180.32
58,728,399941,261995455,98,14.0,19.66,30,4.29,2.81,457,65.29,114.64,0.99,1.0,0.47,0.44,11.99,169.53
59,661,103815,100961569,105,15.0,19.89,42,6.0,4.0,447,63.86,108.37,0.93,0.94,0.43,0.37,11.99,166.84
60,655,27820,16497844,100,16.67,19.88,34,5.67,3.2,439,73.17,114.9,0.92,0.92,0.57,0.47,14.43,179.76
61,612,27027,12479583,85,12.14,16.78,34,4.86,4.3,386,55.14,100.71,0.96,0.98,0.64,0.58,11.52,200.8
62,577,107025,113580048,89,11.12,15.71,39,4.88,3.36,369,46.12,83.72,1.0,1.0,0.44,0.38,13.27,207.53
63,683,32893,24189268,104,13.0,17.71,37,4.62,2.45,429,53.62,96.78,1.0,1.0,0.39,0.32,11.4,187.12
64,793,37096,29061454,93,13.29,20.64,24,3.43,2.57,489,69.86,135.33,1.0,1.0,0.57,0.55,17.14,170.5
65,705,44252,40115753,98,14.0,20.17,32,4.57,2.94,438,62.57,118.28,1.0,1.0,0.5,0.48,15.25,179.97
66,596,29394,20107534,98,12.25,17.27,40,5.0,2.83,404,50.5,97.37,0.98,0.99,0.41,0.36,12.53,190.47
67,555,43605,43927400,83,13.83,18.21,23,3.83,2.48,364,60.67,101.35,1.0,1.0,0.41,0.37,18.87,190.11
68,581,38660,16197416,81,11.57,16.6,27,3.86,2.54,362,51.71,96.46,1.0,1.0,0.57,0.48,16.79,189.21
69,538,44677,40983878,84,14.0,17.24,25,4.17,1.94,357,59.5,100.45,0.92,0.89,0.43,0.37,17.02,184.41
70,409,50765,27524887,75,12.5,15.76,28,4.67,3.08,284,47.33,77.28,0.8,0.75,0.54,0.5,17.35,175.48
71,486,21927,15793711,88,11.0,15.12,37,4.62,2.62,359,44.88,90.94,0.98,0.98,0.43,0.41,15.33,200.93
72,447,32095,25290707,87,12.43,15.35,32,4.57,2.7,321,45.86,83.15,0.92,0.84,0.4,0.29,15.42,165.8
73,448,27763,16608141,72,12.0,14.35,34,5.67,4.59,321,53.5,84.51,0.88,0.9,0.47,0.36,16.15,173.52
74,373,13146,7662153,72,12.0,14.94,29,4.83,2.93,246,41.0,65.12,0.99,1.0,0.47,0.43,24.26,182.95
75,447,15030,8640896,90,12.86,15.99,36,5.14,2.61,292,41.71,64.74,0.96,0.94,0.56,0.51,13.62,182.33
76,335,11544,8729592,67,9.57,11.87,31,4.43,2.99,224,32.0,51.33,1.0,1.0,0.43,0.37,15.41,185.08
77,478,15755,8026505,95,11.88,15.5,41,5.12,2.64,316,39.5,73.08,0.97,0.95,0.4,0.35,10.59,163.74
78,434,29204,14867221,78,11.14,13.95,34,4.86,2.67,301,43.0,79.39,0.96,0.96,0.5,0.4,15.91,175.57
79,372,217336,236823680,75,9.38,11.73,30,3.75,1.49,265,33.12,57.53,1.0,1.0,0.45,0.4,14.52,187.28
80,349,26756,21869962,86,10.75,14.05,38,4.75,2.25,258,32.25,60.81,1.0,1.0,0.4,0.36,14.56,168.77
