id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,252,3230,1320861,62,8.86,6.44,64,9.14,4.63,151,21.57,35.64,0.81,0.77,0.43,0.46,9.62,145.88
1,331,15622,14435973,59,9.83,9.02,70,11.67,7.87,161,26.83,47.63,0.93,0.91,0.5,0.53,9.75,119.92
2,218,4737,2709115,53,7.57,8.0,42,6.0,3.92,138,19.71,39.45,0.84,0.86,0.52,0.59,25.16,158.1
3,258,5049,1464219,66,9.43,8.48,60,8.57,4.69,166,23.71,42.1,0.86,0.84,0.46,0.49,14.12,126.31
4,263,4933,1661474,65,8.12,6.9,65,8.12,4.02,159,19.88,35.11,0.91,0.9,0.4,0.48,12.71,133.62
5,236,4039,1391165,52,8.67,7.31,42,7.0,4.34,127,21.17,36.35,0.78,0.76,0.49,0.52,24.67,162.54
6,264,6696,5007619,42,8.4,7.77,43,8.6,5.27,137,27.4,47.43,0.92,0.91,0.52,0.54,21.65,112.63
7,249,7441,6160536,67,8.38,7.85,63,7.88,4.39,159,19.88,38.11,0.83,0.8,0.42,0.48,13.42,130.39
8,239,4635,2161770,39,6.5,5.01,37,6.17,3.87,132,22.0,40.78,0.73,0.77,0.43,0.46,13.35,96.88
9,243,4604,1612709,62,7.75,6.23,54,6.75,3.54,138,17.25,31.9,0.93,0.92,0.36,0.41,10.55,152.74
10,313,24941,29103221,70,7.78,7.34,67,7.44,3.47,172,19.11,37.52,0.83,0.75,0.4,0.52,11.63,144.51
11,328,31111,25283510,58,9.67,8.38,51,8.5,4.51,172,28.67,51.74,0.86,0.81,0.42,0.34,9.25,143.77
12,319,22053,17523538,66,9.43,11.31,53,7.57,5.09,197,28.14,59.91,0.83,0.77,0.54,0.51,16.83,169.02
13,237,6331,4461670,47,9.4,10.45,32,6.4,5.03,156,31.2,57.11,0.92,0.96,0.47,0.44,14.52,145.53
14,232,6532,3650776,38,12.67,10.69,28,9.33,6.66,135,45.0,65.83,0.8,0.77,0.45,0.36,23.46,139.76
15,256,4074,1575383,40,10.0,6.38,52,13.0,9.49,126,31.5,45.7,0.98,1.0,0.59,0.73,19.95,136.32
16,222,3059,1163772,55,6.88,5.57,59,7.38,3.89,144,18.0,34.08,0.91,0.9,0.48,0.55,8.92,138.09
17,254,10700,9026936,72,7.2,6.81,61,6.1,3.21,162,16.2,31.76,0.87,0.86,0.48,0.52,8.93,152.25
18,259,23931,26315723,40,10.0,8.29,34,8.5,3.0,144,36.0,57.36,0.85,0.77,0.31,0.26,16.39,155.45
