id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,140,1573,335732,49,9.8,8.14,48,9.6,4.04,104,20.8,22.25,0.8,0.82,0.5,0.4,8.97,159.29
1,127,1036,459889,41,8.2,7.82,48,9.6,7.23,85,17.0,18.28,0.9,0.93,0.43,0.28,6.07,111.02
2,107,788,212094,46,6.57,6.21,42,6.0,2.65,80,11.43,14.7,0.81,0.82,0.6,0.62,3.74,165.19
3,152,8283,9120780,53,8.83,10.7,62,10.33,5.99,89,14.83,19.89,0.87,0.88,0.51,0.64,4.24,123.25
4,127,1249,666008,44,8.8,9.44,38,7.6,4.04,90,18.0,20.75,0.76,0.79,0.53,0.51,14.06,142.32
5,158,1022,215912,54,13.5,11.39,79,19.75,21.31,94,23.5,18.93,0.77,0.82,0.59,0.5,16.75,147.87
6,186,1892,770728,65,9.29,8.12,70,10.0,7.75,131,18.71,21.31,0.82,0.82,0.46,0.53,8.2,143.77
7,125,456,74111,47,7.83,6.08,48,8.0,4.38,94,15.67,16.87,0.79,0.79,0.54,0.54,8.7,160.89
8,221,5544,4483633,85,14.17,14.36,52,8.67,5.68,162,27.0,35.0,0.83,0.83,0.39,0.39,7.62,156.89
9,160,2529,806056,59,11.8,10.66,47,9.4,6.91,111,22.2,25.19,0.96,0.96,0.51,0.49,9.95,127.27
10,105,461,82862,42,8.4,6.35,31,6.2,2.59,76,15.2,13.88,0.76,0.71,0.45,0.37,16.31,166.82
11,179,2439,1471939,50,16.67,10.26,26,8.67,1.53,133,44.33,31.72,0.66,0.71,0.36,0.19,8.88,140.8
12,223,6407,6428228,65,16.25,13.35,41,10.25,5.12,154,38.5,37.5,0.82,0.85,0.4,0.3,16.0,163.04
13,235,22960,24959669,82,11.71,14.27,60,8.57,4.35,173,24.71,34.86,0.8,0.79,0.32,0.4,6.61,154.48
14,260,4595,2965610,62,10.33,12.47,42,7.0,5.59,182,30.33,51.14,0.95,0.99,0.43,0.37,11.78,176.34
15,325,16609,18337118,88,17.6,24.28,60,12.0,13.87,227,45.4,73.66,0.76,0.76,0.32,0.31,17.51,152.29
16,385,16434,15042288,98,14.0,19.98,60,8.57,4.69,263,37.57,73.14,0.95,0.96,0.44,0.38,7.41,143.31
17,947,72441,70814750,134,22.33,39.1,46,7.67,5.09,547,91.17,198.06,0.88,0.82,0.52,0.46,10.27,149.96
18,933,42433,41637281,114,19.0,31.91,60,10.0,9.01,488,81.33,173.62,0.82,0.81,0.32,0.32,6.94,140.54
19,815,43916,43616311,125,20.83,34.02,73,12.17,13.73,500,83.33,182.21,0.94,0.95,0.34,0.36,7.08,136.79
20,762,41912,39443169,124,13.78,24.02,67,7.44,5.17,454,50.44,113.0,0.92,0.91,0.39,0.47,5.74,141.19
21,719,28316,21674667,107,21.4,32.17,48,9.6,7.2,427,85.4,159.92,0.72,0.75,0.51,0.42,55.41,150.27
22,824,33700,17724231,121,20.17,33.09,52,8.67,6.47,489,81.5,169.1,0.9,0.92,0.51,0.44,14.13,147.13
23,1121,71948,49277666,120,24.0,43.62,38,7.6,6.39,608,121.6,245.94,0.81,0.76,0.4,0.38,16.45,150.93
24,826,104823,100366142,125,20.83,37.33,62,10.33,6.86,498,83.0,174.82,0.78,0.78,0.46,0.5,17.39,130.01
25,644,30971,24108438,101,20.2,34.59,28,5.6,3.13,406,81.2,163.79,0.71,0.69,0.58,0.6,13.85,150.39
26,594,42700,39675787,121,20.17,34.43,53,8.83,8.13,390,65.0,134.66,0.7,0.7,0.6,0.55,9.84,180.33
27,612,45938,45588186,116,16.57,34.7,58,8.29,11.9,414,59.14,141.57,0.7,0.67,0.45,0.49,12.9,131.61
28,492,13773,9428225,101,14.43,26.74,43,6.14,4.98,325,46.43,104.46,0.9,0.93,0.51,0.5,8.25,176.57
29,612,28793,24437387,113,22.6,41.06,29,5.8,4.66,417,83.4,168.23,0.71,0.7,0.29,0.13,35.48,149.2
30,575,32250,25238536,109,18.17,35.71,41,6.83,6.05,387,64.5,145.8,0.94,0.96,0.48,0.44,11.11,146.92
31,559,15755,9476065,100,16.67,31.13,44,7.33,7.92,390,65.0,145.59,0.86,0.88,0.55,0.54,8.39,127.63
32,563,43954,41380706,101,33.67,42.36,23,7.67,5.51,359,119.67,175.0,0.75,0.74,0.42,0.32,14.68,165.09
