id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,178,1334,207190,70,11.67,12.29,89,14.83,13.7,108,18.0,17.69,0.57,0.53,0.48,0.49,24.5,161.99
1,158,1386,292684,78,19.5,14.82,97,24.25,19.69,115,28.75,20.53,0.64,0.65,0.46,0.45,49.35,127.18
2,145,1343,256072,46,11.5,10.63,91,22.75,21.91,95,23.75,18.25,0.63,0.58,0.42,0.45,39.19,121.96
3,136,2081,798750,48,12.0,8.45,95,23.75,20.71,98,24.5,17.71,0.62,0.66,0.44,0.57,48.2,137.11
4,137,2335,869664,50,12.5,11.0,72,18.0,14.45,91,22.75,14.82,0.65,0.69,0.44,0.43,54.6,124.24
5,114,1826,791298,44,8.8,6.26,75,15.0,13.91,80,16.0,11.34,0.58,0.55,0.54,0.66,27.7,135.63
6,197,4425,1824073,71,10.14,9.82,116,16.57,17.84,122,17.43,19.26,0.58,0.64,0.46,0.46,35.17,120.53
7,253,5538,3826979,75,15.0,13.51,94,18.8,13.39,142,28.4,23.68,0.54,0.55,0.52,0.51,32.7,121.31
8,271,4317,2310217,62,15.5,15.26,86,21.5,19.64,142,35.5,31.59,0.59,0.56,0.38,0.38,36.34,141.08
9,205,32467,30261022,63,12.6,8.76,98,19.6,15.34,125,25.0,18.63,0.68,0.66,0.41,0.42,32.79,132.24
10,176,2786,550752,74,12.33,9.44,109,18.17,18.97,107,17.83,14.33,0.7,0.64,0.38,0.39,26.68,137.77
11,138,2063,634687,61,10.17,8.64,83,13.83,10.94,100,16.67,14.26,0.66,0.74,0.46,0.53,40.75,119.58
12,279,8666,7911251,97,19.4,18.77,122,24.4,23.24,185,37.0,35.09,0.71,0.73,0.32,0.29,36.9,139.57
13,243,12947,9839153,78,13.0,11.93,104,17.33,18.59,155,25.83,26.89,0.6,0.62,0.35,0.36,26.7,113.97
14,311,15429,11596892,89,17.8,15.74,113,22.6,26.58,180,36.0,35.74,0.68,0.65,0.41,0.35,30.06,134.41
15,434,32362,32144712,94,13.43,16.34,104,14.86,16.81,252,36.0,58.28,0.73,0.74,0.31,0.31,28.72,132.7
16,446,19322,16134425,72,14.4,15.13,85,17.0,17.64,206,41.2,58.32,0.5,0.53,0.57,0.57,48.17,130.51
17,530,25810,20431480,77,12.83,16.19,96,16.0,19.53,252,42.0,69.76,0.69,0.7,0.36,0.35,40.36,138.23
18,522,31086,27431338,98,19.6,20.53,139,27.8,32.48,259,51.8,65.19,0.72,0.75,0.32,0.35,43.63,134.99
19,594,31436,18079602,92,15.33,19.03,118,19.67,24.1,273,45.5,68.86,0.65,0.67,0.49,0.51,37.35,138.67
20,664,26319,17282030,115,16.43,19.2,171,24.43,36.99,296,42.29,64.82,0.57,0.56,0.52,0.53,22.34,119.59
21,475,32395,32237368,92,13.14,16.55,145,20.71,33.46,262,37.43,57.92,0.74,0.77,0.43,0.45,30.33,102.86
