id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,28,53,2932,25,6.25,1.89,23,5.75,2.22,26,6.5,1.73,0.57,0.46,0.42,0.46,0.55,210.56
1,36,239,17826,31,7.75,2.5,29,7.25,2.36,34,8.5,3.0,0.29,0.18,0.4,0.42,12.98,200.68
2,27,53,3731,24,6.0,1.83,23,5.75,1.26,27,6.75,2.22,0.51,0.36,0.48,0.49,10.9,188.74
3,23,80,5798,19,4.75,0.96,13,3.25,2.22,22,5.5,1.91,0.29,0.16,0.66,0.62,21.39,188.99
4,30,171,13324,23,5.75,2.99,20,5.0,2.16,29,7.25,3.86,0.35,0.26,0.46,0.45,16.88,155.24
5,21,43,2212,17,4.25,2.22,16,4.0,2.45,21,5.25,3.4,0.56,0.44,0.57,0.54,4.14,172.01
6,29,196,15357,23,5.75,1.71,21,5.25,1.5,27,6.75,2.75,0.32,0.22,0.42,0.43,1.56,148.59
7,41,113,8439,29,7.25,1.89,28,7.0,3.16,35,8.75,1.5,0.48,0.37,0.46,0.5,28.48,192.88
8,21,39,2150,20,5.0,1.83,18,4.5,1.29,20,5.0,1.83,0.65,0.55,0.56,0.61,5.08,207.34
9,37,183,14068,28,7.0,0.82,24,6.0,3.16,37,9.25,2.63,0.42,0.37,0.48,0.48,28.45,167.86
10,30,196,15238,25,6.25,1.5,22,5.5,1.29,29,7.25,2.36,0.41,0.29,0.46,0.44,0.67,181.92
11,26,68,4209,23,5.75,1.71,22,5.5,1.29,26,6.5,2.38,0.48,0.34,0.57,0.65,12.95,199.6
12,40,219,16062,33,8.25,2.5,29,7.25,2.75,39,9.75,3.4,0.31,0.22,0.36,0.32,4.89,146.21
13,33,104,7166,26,6.5,1.91,18,4.5,1.29,32,8.0,2.71,0.36,0.3,0.49,0.5,19.04,169.47
14,65,340,27859,50,12.5,8.43,25,6.25,2.5,63,15.75,11.84,0.13,0.09,0.36,0.38,33.25,168.22
15,39,117,8923,25,6.25,2.36,20,5.0,2.58,36,9.0,1.41,0.24,0.18,0.36,0.35,22.08,163.51
16,43,93,7244,27,6.75,1.71,19,4.75,1.89,42,10.5,4.65,0.23,0.12,0.59,0.64,10.22,180.51
17,31,56,4054,24,6.0,1.41,19,4.75,1.26,30,7.5,2.08,0.41,0.32,0.52,0.5,5.62,181.46
18,30,140,10456,28,7.0,2.45,23,5.75,2.06,30,7.5,2.89,0.43,0.36,0.35,0.37,5.91,190.24
19,27,147,11404,23,5.75,2.06,22,5.5,2.89,27,6.75,3.3,0.36,0.24,0.32,0.34,8.53,173.55
20,27,202,15356,24,6.0,1.15,18,4.5,2.65,27,6.75,1.5,0.36,0.3,0.53,0.55,5.93,192.45
21,25,180,14202,21,5.25,2.5,20,5.0,2.16,23,5.75,2.63,0.51,0.41,0.56,0.57,1.98,217.26
22,19,35,2165,18,4.5,1.73,18,4.5,2.08,19,4.75,1.71,0.71,0.65,0.48,0.47,14.34,215.52
