id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,271,20206,9031098,40,13.33,12.7,23,7.67,3.51,119,39.67,55.73,0.9,0.86,0.32,0.39,15.52,142.79
1,302,6073,2421663,44,11.0,12.11,34,8.5,5.8,129,32.25,53.19,0.84,0.82,0.46,0.6,19.17,123.41
2,284,6115,2565637,50,16.67,17.67,29,9.67,5.51,138,46.0,65.89,0.76,0.73,0.46,0.52,27.5,109.7
3,242,18829,7194733,31,10.33,11.93,23,7.67,4.93,114,38.0,57.24,0.82,0.76,0.4,0.47,39.91,136.65
4,279,433823,430166224,36,12.0,12.49,20,6.67,4.51,128,42.67,63.63,0.66,0.66,0.45,0.39,25.71,96.61
5,248,6303,4072396,39,13.0,11.27,24,8.0,2.0,124,41.33,58.6,0.78,0.75,0.4,0.43,30.76,129.94
6,290,40352,50261758,29,14.5,13.44,12,6.0,1.41,131,65.5,85.56,1.0,1.0,0.27,0.38,22.32,125.41
7,304,8494,1792450,44,14.67,14.57,27,9.0,2.65,140,46.67,67.04,0.81,0.77,0.57,0.63,29.43,117.8
8,310,13021,4415776,45,15.0,17.32,31,10.33,5.51,145,48.33,72.47,0.87,0.82,0.46,0.51,23.46,137.89
9,256,10216,8646897,40,13.33,11.85,27,9.0,5.29,133,44.33,61.23,0.7,0.69,0.49,0.53,25.02,106.87
10,420,75460,51945000,42,14.0,13.89,28,9.33,1.53,194,64.67,98.15,0.9,0.87,0.27,0.27,23.01,130.46
11,510,173648,167988979,54,18.0,13.89,34,11.33,4.04,218,72.67,105.08,0.81,0.77,0.42,0.44,15.5,121.83
12,808,234145,246066578,73,18.25,21.39,36,9.0,5.89,315,78.75,138.89,0.82,0.8,0.44,0.61,13.82,144.1
13,912,131935,116893633,66,22.0,25.24,29,9.67,6.51,312,104.0,165.45,0.8,0.76,0.44,0.5,23.94,115.88
14,586,62413,53064532,54,18.0,20.88,25,8.33,4.62,252,84.0,134.26,0.83,0.79,0.5,0.51,16.91,130.29
15,614,36389,31746863,59,19.67,23.76,31,10.33,7.02,259,86.33,136.59,0.77,0.7,0.45,0.41,20.92,103.99
16,546,54532,43082601,53,17.67,22.81,26,8.67,3.51,259,86.33,140.01,0.88,0.84,0.39,0.38,22.93,101.19
17,603,131746,116197497,67,22.33,28.31,32,10.67,4.93,300,100.0,160.23,0.87,0.84,0.25,0.31,17.83,133.94
18,762,87398,58932811,61,20.33,28.29,23,7.67,3.51,342,114.0,189.66,0.88,0.86,0.31,0.36,20.56,114.74
19,850,146809,128769051,70,23.33,29.26,31,10.33,6.43,385,128.33,210.18,0.75,0.71,0.46,0.44,20.77,112.92
20,823,139284,108793438,79,19.75,30.92,29,7.25,5.68,385,96.25,182.52,0.87,0.84,0.54,0.57,48.61,126.32
21,682,126728,104495182,73,24.33,34.36,20,6.67,5.69,357,119.0,198.32,0.7,0.69,0.55,0.59,32.73,94.02
22,607,176072,160364810,63,31.5,37.48,20,10.0,5.66,320,160.0,217.79,1.0,1.0,0.37,0.39,35.84,143.4
23,688,54283,53018018,71,23.67,31.47,20,6.67,4.04,383,127.67,211.6,0.8,0.77,0.42,0.51,20.23,138.92
24,619,47669,29470469,69,23.0,33.81,26,8.67,6.11,326,108.67,179.58,0.83,0.79,0.47,0.52,23.72,139.7
25,482,52487,33611563,73,18.25,27.84,22,5.5,2.38,290,72.5,136.33,0.94,0.91,0.34,0.36,23.3,127.01
26,532,26252,19981709,73,24.33,34.36,21,7.0,2.65,315,105.0,172.35,0.79,0.72,0.41,0.4,31.41,132.84
27,467,21938,14471464,62,20.67,28.87,18,6.0,3.0,273,91.0,149.82,0.83,0.79,0.54,0.49,26.15,133.76
28,455,40655,24584731,67,22.33,32.62,17,5.67,2.52,275,91.67,151.85,0.87,0.84,0.52,0.5,24.31,144.58
29,439,29974,18636456,71,35.5,40.31,21,10.5,2.12,256,128.0,165.46,1.0,1.0,0.38,0.38,28.76,107.49
