id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
5,31,94,15917,12,6.0,2.83,13,6.5,2.12,22,11.0,8.49,0.66,0.66,0.47,0.56,2.24,123.11
11,48,215,36397,20,10.0,5.66,25,12.5,9.19,37,18.5,17.68,0.72,0.7,0.34,0.38,1.65,126.78
17,143,1990,1287463,35,17.5,19.09,23,11.5,10.61,103,51.5,67.18,0.76,0.82,0.28,0.18,5.94,130.9
19,299,19302,17173549,46,23.0,26.87,24,12.0,11.31,187,93.5,126.57,0.86,0.8,0.29,0.23,9.41,134.44
23,465,11683,9814328,91,45.5,57.28,51,25.5,30.41,279,139.5,190.21,0.57,0.53,0.47,0.54,8.5,102.7
24,251,10377,7969555,57,28.5,40.31,37,18.5,24.75,168,84.0,117.38,0.33,0.26,0.5,0.37,18.94,85.8
29,258,3937,2896953,78,39.0,48.08,42,21.0,22.63,194,97.0,130.11,0.55,0.36,0.31,0.29,8.92,156.84
32,263,94375,89040163,53,26.5,31.82,43,21.5,24.75,178,89.0,120.21,0.79,0.7,0.22,0.16,11.39,153.36
34,144,86055,94060149,50,25.0,32.53,25,12.5,14.85,109,54.5,70.0,0.05,0.02,0.22,0.18,21.26,73.7
35,305,10085,7402612,66,33.0,45.25,38,19.0,25.46,233,116.5,163.34,0.48,0.49,0.7,0.54,15.88,84.86
49,302,22154,17834199,61,30.5,38.89,40,20.0,24.04,205,102.5,140.71,0.53,0.45,0.3,0.18,9.24,108.7
51,312,10926,3967004,61,30.5,38.89,33,16.5,20.51,196,98.0,134.35,0.42,0.46,0.49,0.36,10.22,75.81
54,375,138030,180449041,77,38.5,51.62,35,17.5,21.92,289,144.5,201.53,0.48,0.42,0.36,0.41,11.0,134.04
56,264,12680,14955030,54,27.0,33.94,100,50.0,66.47,150,75.0,101.82,0.57,0.55,0.24,0.2,8.87,148.71
