id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,317,41079,32115870,37,18.5,21.92,43,21.5,26.16,126,63.0,80.61,0.72,0.75,0.3,0.18,7.88,132.19
1,300,109858,159919270,47,23.5,28.99,46,23.0,28.28,135,67.5,89.8,0.7,0.72,0.11,0.09,15.86,142.5
6,340,12244,14752154,46,23.0,25.46,32,16.0,15.56,140,70.0,89.1,0.74,0.7,0.12,0.06,3.26,119.5
7,264,35633,6535690,38,19.0,22.63,28,14.0,15.56,120,60.0,79.2,0.58,0.55,0.26,0.36,5.35,142.29
9,374,7239,3302229,56,28.0,31.11,31,15.5,12.02,177,88.5,113.84,0.7,0.6,0.37,0.22,3.86,118.65
10,365,5275,2855948,45,22.5,21.92,38,19.0,16.97,178,89.0,113.14,0.67,0.74,0.34,0.24,7.72,154.98
11,301,117613,168153891,52,26.0,26.87,37,18.5,19.09,152,76.0,91.92,0.56,0.56,0.16,0.12,4.93,138.84
12,360,53037,31935813,37,18.5,17.68,28,14.0,12.73,134,67.0,84.85,0.69,0.68,0.12,0.08,5.66,100.76
13,340,7118,6854596,45,22.5,24.75,35,17.5,20.51,159,79.5,102.53,0.58,0.62,0.36,0.26,3.16,113.66
14,483,14259,16175501,51,25.5,27.58,43,21.5,21.92,196,98.0,128.69,0.77,0.82,0.16,0.08,2.6,151.43
15,419,25407,18221412,47,23.5,26.16,35,17.5,17.68,182,91.0,118.79,0.66,0.66,0.4,0.18,3.14,137.95
16,484,69570,57806510,52,26.0,29.7,30,15.0,14.14,207,103.5,125.16,0.6,0.61,0.35,0.16,10.31,134.7
17,470,12939,11098760,51,25.5,31.82,27,13.5,12.02,242,121.0,149.91,0.62,0.64,0.3,0.18,6.47,142.74
18,370,14236,12658787,52,26.0,31.11,39,19.5,21.92,182,91.0,123.04,0.84,0.89,0.32,0.18,6.32,120.9
23,1033,97745,105505366,78,39.0,53.74,44,22.0,29.7,461,230.5,311.83,0.48,0.49,0.36,0.27,8.13,100.62
24,1037,683578,990998235,66,33.0,41.01,29,14.5,14.85,450,225.0,298.4,0.58,0.56,0.17,0.13,5.66,104.6
26,1010,27564,17216349,68,34.0,45.25,32,16.0,19.8,451,225.5,310.42,0.49,0.58,0.4,0.24,9.89,124.32
30,782,126349,95023024,61,30.5,40.31,36,18.0,22.63,373,186.5,258.09,0.6,0.61,0.43,0.22,11.18,146.38
31,676,41962,45843520,52,26.0,33.94,25,12.5,14.85,297,148.5,201.53,0.55,0.56,0.31,0.22,14.4,139.29
32,652,29243,27129777,56,28.0,36.77,34,17.0,19.8,313,156.5,217.08,0.78,0.81,0.32,0.2,7.82,142.71
34,954,64620,40136206,82,41.0,53.74,24,12.0,12.73,437,218.5,304.76,0.9,0.92,0.34,0.12,16.76,108.56
35,921,35423,25132370,74,37.0,48.08,27,13.5,14.85,436,218.0,301.23,0.51,0.52,0.32,0.21,9.34,136.06
36,857,22733,12737560,68,34.0,41.01,32,16.0,15.56,421,210.5,289.21,0.68,0.62,0.34,0.22,7.97,156.68
37,692,28604,18242467,68,34.0,42.43,46,23.0,28.28,352,176.0,240.42,0.32,0.32,0.3,0.3,13.62,123.6
41,1423,53572,49117787,96,48.0,63.64,37,18.5,23.33,627,313.5,436.28,0.42,0.44,0.45,0.42,8.23,150.44
42,1213,40431,30747187,80,40.0,50.91,36,18.0,19.8,508,254.0,350.72,0.7,0.73,0.36,0.22,8.3,124.64
43,1240,186129,198568719,81,40.5,54.45,29,14.5,17.68,531,265.5,371.23,0.57,0.57,0.34,0.24,8.07,140.8
44,1405,61405,47406330,79,39.5,53.03,33,16.5,20.51,585,292.5,410.83,0.66,0.69,0.42,0.28,11.65,78.44
48,1464,166976,165002984,78,39.0,46.67,36,18.0,18.38,526,263.0,356.38,0.43,0.37,0.25,0.14,7.94,131.66
49,1355,39786,24678360,101,50.5,67.18,39,19.5,21.92,573,286.5,396.69,0.66,0.69,0.4,0.29,8.22,122.74
50,1609,52625,35434638,84,42.0,56.57,31,15.5,20.51,630,315.0,438.41,0.4,0.42,0.45,0.32,8.86,107.56
51,1618,253778,181264343,96,48.0,63.64,42,21.0,26.87,631,315.5,441.94,0.55,0.48,0.52,0.36,12.02,103.46
54,1268,43507,29021948,94,47.0,63.64,31,15.5,19.09,535,267.5,374.06,0.6,0.66,0.4,0.3,10.42,106.22
56,1972,163199,144500999,107,53.5,71.42,28,14.0,16.97,790,395.0,551.54,0.5,0.51,0.44,0.28,7.3,134.22
57,1688,47655,35354448,106,53.0,67.88,41,20.5,23.33,732,366.0,506.29,0.55,0.54,0.4,0.23,10.14,137.21
59,1519,189388,238666402,81,40.5,54.45,38,19.0,24.04,623,311.5,432.04,0.52,0.52,0.3,0.24,14.28,86.27
61,1504,36962,22509313,79,39.5,54.45,31,15.5,20.51,576,288.0,403.05,0.4,0.42,0.59,0.44,19.0,108.72
62,1937,72431,59362554,101,50.5,65.76,35,17.5,19.09,719,359.5,502.75,0.7,0.7,0.3,0.16,8.1,123.26
68,1776,133014,115308093,84,42.0,53.74,27,13.5,13.44,663,331.5,461.74,0.68,0.72,0.26,0.11,12.98,131.76
69,1187,32730,26675507,97,48.5,65.76,37,18.5,23.33,525,262.5,364.16,0.52,0.52,0.5,0.44,10.58,132.98
80,805,22525,17912164,60,30.0,36.77,27,13.5,14.85,359,179.5,241.12,0.43,0.44,0.4,0.3,12.76,147.56
81,1043,27393,16328834,97,48.5,65.76,38,19.0,24.04,465,232.5,317.49,0.5,0.52,0.34,0.2,5.01,168.82
82,930,83872,91990907,79,39.5,54.45,41,20.5,27.58,448,224.0,311.13,0.48,0.49,0.24,0.15,4.43,145.42
83,739,71780,74192686,66,33.0,43.84,40,20.0,25.46,323,161.5,224.15,0.58,0.63,0.34,0.22,6.14,137.81
84,760,34253,29056620,59,29.5,37.48,37,18.5,20.51,313,156.5,211.42,0.56,0.62,0.32,0.16,11.01,125.1
85,725,158927,220092178,58,29.0,36.77,32,16.0,16.97,311,155.5,210.01,0.71,0.72,0.18,0.15,6.82,126.99
89,844,31086,20372043,74,37.0,48.08,38,19.0,22.63,381,190.5,259.51,0.54,0.54,0.72,0.72,10.5,117.65
90,828,90179,56712251,81,40.5,51.62,35,17.5,20.51,378,189.0,253.14,0.16,0.16,0.48,0.28,10.36,128.72
91,877,12238,6565756,80,40.0,48.08,36,18.0,16.97,387,193.5,259.51,0.58,0.58,0.4,0.34,13.88,119.07
92,1127,367942,496780829,87,43.5,58.69,38,19.0,24.04,460,230.0,315.37,0.22,0.21,0.32,0.28,12.56,129.18
93,1018,103485,114643045,79,39.5,53.03,48,24.0,31.11,410,205.0,284.26,0.49,0.5,0.42,0.29,6.62,99.43
94,858,45986,37713781,75,37.5,48.79,39,19.5,23.33,368,184.0,251.73,0.52,0.59,0.38,0.25,13.47,136.28
95,627,179457,251790207,64,32.0,41.01,31,15.5,17.68,265,132.5,181.73,0.24,0.24,0.22,0.2,8.85,143.78
96,925,40029,36669613,82,41.0,55.15,35,17.5,21.92,372,186.0,258.8,0.55,0.58,0.31,0.19,6.82,101.5
97,780,32435,34689494,81,40.5,48.79,54,27.0,31.11,346,173.0,231.93,0.54,0.54,0.17,0.08,15.54,133.11
98,1064,91726,90124464,93,46.5,61.52,42,21.0,26.87,452,226.0,306.88,0.3,0.28,0.33,0.24,7.88,122.66
99,830,288263,325158165,80,40.0,45.25,45,22.5,19.09,378,189.0,248.9,0.6,0.57,0.2,0.09,10.15,139.49
100,829,71504,78682896,70,35.0,45.25,41,20.5,26.16,351,175.5,242.54,0.55,0.54,0.36,0.2,8.28,93.66
102,954,100641,116935318,97,48.5,61.52,41,20.5,21.92,412,206.0,281.43,0.76,0.79,0.17,0.08,10.94,152.76
104,987,41682,44604658,73,36.5,47.38,26,13.0,15.56,415,207.5,279.31,0.46,0.5,0.34,0.26,5.26,130.85
105,900,38394,31316107,79,39.5,47.38,118,59.0,76.37,362,181.0,243.24,0.58,0.63,0.41,0.24,12.7,133.8
106,811,44072,42573474,71,35.5,37.48,48,24.0,19.8,342,171.0,222.03,0.57,0.49,0.29,0.11,14.5,132.64
107,933,111065,114543715,76,38.0,52.33,47,23.5,31.82,389,194.5,269.41,0.48,0.5,0.4,0.29,13.96,128.24
108,879,140006,165891459,86,43.0,57.98,94,47.0,63.64,376,188.0,260.22,0.6,0.62,0.22,0.13,10.58,144.5
109,1008,115647,119865253,75,37.5,48.79,81,40.5,53.03,419,209.5,292.04,0.8,0.83,0.31,0.16,7.88,136.6
110,1024,787871,1120982797,82,41.0,52.33,34,17.0,18.38,488,244.0,333.75,0.71,0.75,0.08,0.05,7.49,128.76
113,820,41109,39976379,62,31.0,35.36,31,15.5,13.44,324,162.0,220.62,0.93,0.95,0.15,0.03,31.75,101.87
114,872,90239,105483586,75,37.5,50.2,29,14.5,17.68,342,171.0,237.59,0.64,0.67,0.26,0.18,5.8,134.38
115,791,93483,109312556,75,37.5,45.96,35,17.5,19.09,332,166.0,213.55,0.5,0.55,0.28,0.19,8.65,135.9
116,692,15149,11149080,67,33.5,38.89,36,18.0,18.38,296,148.0,183.85,0.52,0.56,0.37,0.2,5.22,146.05
117,598,27595,28799004,57,28.5,31.82,28,14.0,12.73,256,128.0,164.05,0.49,0.5,0.34,0.32,8.69,136.14
124,260,1870,632574,46,23.0,28.28,26,13.0,14.14,127,63.5,81.32,0.6,0.67,0.38,0.3,6.13,126.54
126,218,2291,720797,38,19.0,24.04,26,13.0,15.56,105,52.5,67.18,0.43,0.5,0.6,0.53,6.29,107.24
128,172,2343,1433651,37,18.5,19.09,24,12.0,8.49,86,43.0,52.33,0.86,0.91,0.32,0.16,3.21,114.65
129,213,1839,1084949,40,20.0,24.04,36,18.0,21.21,117,58.5,77.07,0.64,0.7,0.44,0.35,5.0,121.16
131,198,2351,1775163,34,17.0,21.21,35,17.5,20.51,106,53.0,67.88,0.66,0.72,0.33,0.2,4.03,139.46
132,275,5653,6144757,42,21.0,21.21,41,20.5,23.33,136,68.0,80.61,0.55,0.59,0.3,0.22,7.74,132.0
133,202,2020,1017360,43,21.5,19.09,32,16.0,14.14,113,56.5,65.76,0.58,0.62,0.46,0.43,3.72,134.84
141,206,1817,790509,39,19.5,17.68,42,21.0,19.8,121,60.5,65.76,0.62,0.68,0.46,0.44,9.82,114.27
142,203,4269,3122255,39,19.5,19.09,41,20.5,17.68,107,53.5,64.35,0.86,0.93,0.28,0.11,2.07,143.56
143,135,2371,1848924,26,13.0,15.56,19,9.5,10.61,81,40.5,51.62,0.59,0.64,0.44,0.26,11.67,119.05
144,188,1548,562164,38,19.0,21.21,27,13.5,13.44,89,44.5,57.28,0.83,0.88,0.36,0.34,3.28,147.84
