id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,649,68685,17720744,145,13.18,11.28,129,11.73,6.83,304,27.64,41.43,0.66,0.66,0.56,0.57,38.29,148.72
1,709,32198,14102570,171,15.55,20.97,99,9.0,6.97,356,32.36,58.73,0.74,0.72,0.53,0.49,53.08,152.09
2,777,98166,47552615,144,14.4,17.4,75,7.5,4.72,384,38.4,70.66,0.69,0.7,0.61,0.55,63.74,159.9
3,706,113287,88829383,141,14.1,15.2,91,9.1,4.95,368,36.8,68.51,0.61,0.66,0.53,0.54,59.79,159.06
4,930,84159,50895626,155,15.5,21.24,95,9.5,5.54,388,38.8,77.07,0.68,0.69,0.36,0.31,62.25,156.69
5,771,62148,60437772,123,12.3,14.16,84,8.4,5.62,346,34.6,66.24,0.79,0.8,0.45,0.43,56.31,128.37
6,787,194563,130454543,167,15.18,17.7,107,9.73,5.42,400,36.36,69.46,0.69,0.72,0.49,0.51,60.15,140.1
7,952,51707,23519248,159,15.9,21.13,93,9.3,5.54,430,43.0,85.74,0.67,0.69,0.51,0.39,50.93,143.45
8,810,119404,77860874,171,14.25,14.92,116,9.67,4.7,395,32.92,58.85,0.71,0.69,0.53,0.58,43.77,142.0
9,732,20150,11938047,143,15.89,16.54,88,9.78,5.09,347,38.56,60.13,0.79,0.78,0.4,0.31,46.31,135.73
10,916,48932,26421790,182,16.55,21.28,125,11.36,10.11,408,37.09,71.7,0.72,0.72,0.46,0.33,44.7,142.11
11,965,83136,46906245,179,14.92,17.68,107,8.92,3.75,462,38.5,72.95,0.73,0.74,0.38,0.38,43.49,153.92
12,1017,47582,19083737,171,17.1,23.92,88,8.8,5.01,507,50.7,100.64,0.68,0.69,0.62,0.64,63.08,150.58
13,1249,61928,27322645,209,16.08,25.95,118,9.08,6.84,609,46.85,113.81,0.76,0.77,0.5,0.51,47.52,145.79
14,1125,55957,33631247,198,18.0,24.4,97,8.82,4.42,588,53.45,111.43,0.89,0.89,0.48,0.43,35.8,141.3
15,1186,107276,81483754,188,18.8,22.26,87,8.7,6.45,567,56.7,113.2,0.7,0.7,0.47,0.43,59.23,155.52
16,1142,96581,74292447,197,17.91,22.41,98,8.91,3.24,538,48.91,91.57,0.73,0.73,0.43,0.37,48.24,153.97
17,1364,53696,41716430,192,21.33,24.14,98,10.89,6.09,662,73.56,128.59,0.76,0.75,0.49,0.39,55.69,137.12
18,1498,147267,102444309,218,21.8,29.01,103,10.3,7.12,727,72.7,140.19,0.7,0.7,0.43,0.33,69.24,131.73
19,1327,62134,48133055,223,20.27,27.76,101,9.18,4.42,698,63.45,125.54,0.72,0.72,0.49,0.47,52.67,145.32
20,1265,103374,69414238,201,16.75,25.57,100,8.33,6.56,655,54.58,128.64,0.74,0.75,0.52,0.48,55.65,138.54
21,960,71033,48165716,148,14.8,18.93,84,8.4,6.08,491,49.1,96.03,0.69,0.7,0.49,0.41,58.03,164.22
22,959,253913,162176890,199,16.58,22.81,102,8.5,5.32,545,45.42,92.27,0.74,0.75,0.49,0.45,49.31,159.35
23,1325,40733,19021743,223,20.27,33.27,99,9.0,6.97,682,62.0,139.61,0.81,0.81,0.46,0.38,61.32,135.69
24,1155,50736,26461327,207,18.82,28.75,77,7.0,5.23,669,60.82,135.9,0.79,0.78,0.5,0.42,52.84,145.82
25,1025,73862,45795141,185,18.5,27.27,76,7.6,5.25,611,61.1,135.69,0.77,0.76,0.47,0.39,54.78,138.46
26,972,57178,28062269,170,18.89,25.52,76,8.44,4.56,549,61.0,113.97,0.89,0.89,0.54,0.54,46.86,139.29
27,969,127442,82407225,199,22.11,28.43,74,8.22,5.02,554,61.56,106.68,0.77,0.78,0.5,0.39,82.23,151.43
28,865,68653,51890682,174,15.82,24.36,75,6.82,4.45,491,44.64,93.14,0.72,0.73,0.51,0.43,72.7,156.35
