id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,930,12622,5550843,107,7.13,7.58,127,8.47,6.65,392,26.13,67.16,0.94,0.95,0.52,0.53,19.9,126.33
1,935,18165,10174330,93,7.75,9.25,136,11.33,5.74,368,30.67,73.28,0.97,0.98,0.55,0.51,18.0,123.61
2,771,43328,44366305,93,7.15,6.79,101,7.77,3.77,337,25.92,63.83,0.98,0.98,0.57,0.66,11.2,128.44
3,958,10498,4022320,104,6.5,8.22,275,17.19,43.54,422,26.38,59.4,0.96,0.97,0.5,0.61,23.58,125.69
4,1080,23069,19177982,109,6.81,7.2,344,21.5,54.72,461,28.81,60.65,0.96,0.95,0.49,0.56,14.51,131.99
5,891,10926,4222153,104,7.43,6.02,219,15.64,15.99,363,25.93,56.21,0.97,0.96,0.54,0.54,24.24,115.07
6,1022,14873,7732119,110,7.86,7.99,212,15.14,17.09,411,29.36,68.83,0.95,0.95,0.55,0.61,10.97,129.33
7,811,11475,5588504,89,6.85,6.85,99,7.62,4.43,329,25.31,62.23,0.96,0.97,0.53,0.65,21.88,119.29
8,944,14759,5962301,111,6.94,8.29,140,8.75,7.09,392,24.5,64.42,0.94,0.94,0.49,0.57,16.1,113.87
9,937,11957,4627595,111,7.93,8.74,167,11.93,11.48,383,27.36,64.47,0.93,0.96,0.51,0.54,23.47,120.66
10,824,12625,5162289,102,6.38,6.2,112,7.0,3.95,357,22.31,61.89,0.99,1.0,0.48,0.57,23.79,118.68
11,982,16723,6155515,125,7.81,10.28,127,7.94,4.42,408,25.5,69.32,0.94,0.91,0.47,0.52,24.61,129.78
12,1228,36041,29746758,136,10.46,21.84,104,8.0,5.82,550,42.31,127.4,0.95,0.94,0.41,0.52,18.74,119.52
13,1981,45006,30401482,157,11.21,22.19,145,10.36,7.1,779,55.64,174.6,0.96,0.94,0.52,0.55,6.18,108.81
14,2085,169921,176847386,148,11.38,24.28,97,7.46,7.73,764,58.77,187.93,0.94,0.95,0.51,0.57,14.86,140.93
15,2038,93306,69707937,152,10.86,25.14,83,5.93,4.3,850,60.71,202.75,0.96,0.97,0.53,0.53,21.72,125.85
16,2002,97756,75672220,146,10.43,21.55,100,7.14,4.7,792,56.57,184.94,0.96,0.97,0.46,0.49,20.51,125.09
17,2086,106534,93618002,148,12.33,25.47,97,8.08,5.32,839,69.92,214.23,0.93,0.94,0.57,0.62,5.77,142.47
18,2025,159060,156986473,175,12.5,23.43,138,9.86,8.23,830,59.29,182.19,0.94,0.95,0.44,0.53,17.88,114.22
19,2277,187729,181389731,155,10.33,24.04,88,5.87,3.36,813,54.2,186.98,0.96,0.98,0.58,0.7,18.08,111.49
20,2237,208824,205240477,161,11.5,26.45,108,7.71,5.97,867,61.93,205.56,0.97,0.98,0.54,0.56,30.66,126.01
21,2022,101731,89185774,159,10.6,24.02,96,6.4,3.52,808,53.87,184.02,0.99,1.0,0.51,0.57,20.52,118.97
22,1980,103221,84260454,205,12.81,29.84,117,7.31,6.33,854,53.38,182.96,0.9,0.93,0.58,0.6,14.41,110.24
23,1798,88848,56556272,165,11.0,22.76,117,7.8,4.55,796,53.07,176.8,0.93,0.95,0.58,0.61,18.54,141.47
24,1819,71462,57631786,160,9.41,23.92,106,6.24,5.45,779,45.82,167.59,0.98,0.99,0.61,0.7,11.19,127.5
25,2072,106537,87229219,153,11.77,27.16,88,6.77,4.25,846,65.08,209.43,0.9,0.91,0.5,0.57,30.94,127.91
26,1982,132502,103617828,147,10.5,26.4,89,6.36,4.53,849,60.64,204.78,0.96,0.97,0.59,0.68,35.44,109.11
27,2398,139166,123710582,172,9.56,24.65,98,5.44,3.35,975,54.17,209.11,0.97,0.97,0.52,0.6,21.9,111.9
28,2662,154665,89696860,179,11.19,31.46,82,5.12,4.51,1054,65.88,243.0,0.98,0.99,0.56,0.65,26.65,117.19
29,2728,207171,185166296,192,12.8,33.05,86,5.73,3.1,1134,75.6,267.93,0.89,0.88,0.5,0.53,19.08,128.97
30,2334,269846,280718355,152,10.86,24.87,190,13.57,26.95,893,63.79,214.23,0.88,0.9,0.55,0.62,17.47,128.96
31,2212,85991,69826731,143,13.0,31.55,227,20.64,46.82,864,78.55,243.94,0.93,0.9,0.57,0.58,27.93,122.17
32,2421,190963,184522835,148,11.38,26.39,282,21.69,54.3,957,73.62,244.11,0.98,0.99,0.45,0.45,16.77,122.26
33,2200,114105,79717382,151,10.07,22.98,222,14.8,35.73,878,58.53,203.49,0.91,0.9,0.51,0.54,11.16,116.56
34,1947,130750,90175091,154,11.0,24.84,173,12.36,26.07,829,59.21,197.43,0.98,0.99,0.5,0.57,18.86,132.58
35,1910,98171,57343093,116,11.6,24.13,168,16.8,31.64,759,75.9,218.28,0.98,0.99,0.45,0.55,16.64,108.02
36,2091,100170,72530731,144,12.0,29.34,160,13.33,24.38,890,74.17,237.74,0.97,0.98,0.59,0.6,11.89,112.72
37,2039,130187,75108929,143,13.0,31.55,144,13.09,26.57,830,75.45,235.67,0.92,0.96,0.62,0.73,18.63,128.49
38,2035,101734,72516752,139,13.9,31.69,186,18.6,38.5,856,85.6,252.46,0.98,0.99,0.6,0.64,8.2,119.85
39,1845,102143,81307353,148,12.33,27.04,258,21.5,50.96,761,63.42,197.02,0.96,0.94,0.59,0.62,24.28,130.69
