id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
10,10,13,612,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,0.8,0.71,0.22,0.27,0.0,205.08
19,8,9,392,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.88,0.91,0.32,0.28,0.0,151.62
44,7,8,416,6,3.0,1.41,6,3.0,1.41,7,3.5,0.71,0.66,0.6,0.46,0.49,0.04,182.71
49,7,11,456,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.75,0.78,0.27,0.24,0.0,110.16
65,6,8,316,4,2.0,0.0,5,2.5,0.71,4,2.0,0.0,0.75,0.78,0.25,0.24,0.02,198.75
71,6,6,1108,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.75,0.54,0.38,0.29,0.0,185.88
75,7,9,391,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.8,0.85,0.35,0.32,0.0,166.79
90,9,12,500,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.69,0.66,0.38,0.35,0.0,186.75
97,6,8,412,6,3.0,1.41,5,2.5,0.71,6,3.0,1.41,0.66,0.62,0.42,0.44,0.0,196.0
135,12,18,1319,12,6.0,1.41,12,6.0,1.41,12,6.0,1.41,0.66,0.55,0.25,0.18,0.02,222.07
139,14,18,828,8,4.0,1.41,8,4.0,2.83,9,4.5,2.12,0.66,0.64,0.29,0.3,0.0,187.12
158,11,16,914,9,4.5,0.71,11,5.5,2.12,11,5.5,2.12,0.81,0.68,0.31,0.26,0.08,209.12
168,8,9,368,5,2.5,2.12,7,3.5,3.54,7,3.5,3.54,0.92,0.92,0.25,0.24,0.01,180.75
174,4,9,580,3,1.5,0.71,3,1.5,0.71,4,2.0,0.0,0.5,0.5,0.55,0.55,6.46,148.0
195,9,12,792,5,2.5,0.71,5,2.5,0.71,9,4.5,3.54,0.61,0.56,0.22,0.22,3.12,159.6
196,8,12,748,6,3.0,0.0,6,3.0,0.0,8,4.0,1.41,0.62,0.57,0.32,0.34,5.94,170.46
197,10,10,532,7,3.5,0.71,8,4.0,0.0,9,4.5,0.71,0.71,0.54,0.38,0.39,0.0,191.67
198,5,8,544,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.44,0.3,0.66,0.75,8.22,184.5
