id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,3072,45537,25858009,320,22.86,47.23,194,13.86,13.59,583,41.64,88.24,0.96,0.96,0.39,0.49,9.7,141.78
1,2980,25922,8227584,277,25.18,47.9,157,14.27,14.01,524,47.64,94.23,0.89,0.89,0.44,0.51,10.75,133.87
2,2688,268542,246595776,280,21.54,39.77,150,11.54,9.73,556,42.77,86.57,0.91,0.87,0.4,0.4,9.21,143.06
3,2706,25387,8615673,278,17.38,35.53,185,11.56,11.33,551,34.44,75.37,0.87,0.84,0.45,0.5,7.9,161.52
4,3275,50394,27981028,285,21.92,45.65,161,12.38,13.05,572,44.0,92.71,0.98,0.98,0.49,0.55,25.85,130.77
5,3351,48631,29947979,279,19.93,39.79,166,11.86,12.79,583,41.64,88.05,0.92,0.92,0.54,0.62,10.72,143.76
6,3497,44450,25650505,286,22.0,49.8,168,12.92,16.0,552,42.46,95.96,0.84,0.83,0.44,0.55,7.25,137.55
7,3449,57457,34442065,331,22.07,46.95,211,14.07,15.85,645,43.0,93.3,0.93,0.93,0.38,0.47,7.51,155.98
8,3586,28251,7150007,347,24.79,47.83,214,15.29,16.77,661,47.21,98.44,0.91,0.91,0.47,0.54,6.4,144.56
9,3305,28861,9216705,270,27.0,52.32,177,17.7,16.61,550,55.0,103.19,0.87,0.86,0.45,0.5,19.18,142.07
10,3505,39226,19532328,306,21.86,44.91,203,14.5,14.14,606,43.29,92.78,0.85,0.79,0.36,0.39,9.81,134.46
11,3392,38939,21372719,290,26.36,52.88,151,13.73,14.56,615,55.91,107.44,0.8,0.78,0.44,0.49,11.13,137.16
12,3201,26811,6118082,280,25.45,50.2,176,16.0,16.82,568,51.64,101.26,0.88,0.91,0.41,0.48,15.11,128.73
13,3215,34266,17290463,295,19.67,41.97,190,12.67,13.57,581,38.73,84.73,0.96,0.96,0.56,0.66,7.19,158.55
14,3409,43946,25428627,294,22.62,44.04,171,13.15,12.81,613,47.15,92.41,0.89,0.87,0.48,0.49,9.28,140.14
15,2878,32806,16217489,289,22.23,44.74,165,12.69,12.45,619,47.62,88.95,0.87,0.82,0.43,0.47,11.12,151.49
16,3256,53094,34907456,314,24.15,46.63,151,11.62,12.26,709,54.54,101.2,0.84,0.84,0.41,0.44,14.5,150.42
17,3131,131105,130200904,311,23.92,45.76,187,14.38,17.72,659,50.69,94.51,0.87,0.87,0.42,0.52,11.89,137.86
18,3275,39997,22823915,295,22.69,46.81,174,13.38,14.29,661,50.85,100.29,0.92,0.91,0.49,0.53,7.69,120.45
19,3408,53012,35593936,305,27.73,52.17,171,15.55,18.48,711,64.64,108.03,0.87,0.88,0.45,0.51,9.31,138.65
20,3675,72482,47859515,336,28.0,54.29,152,12.67,14.49,792,66.0,113.38,0.84,0.83,0.51,0.53,11.63,134.05
21,3432,140525,115007168,304,23.38,42.67,166,12.77,12.64,767,59.0,103.71,0.96,0.97,0.46,0.51,10.64,145.63
22,3276,127946,103809791,315,19.69,42.49,189,11.81,14.01,746,46.62,89.69,0.88,0.89,0.59,0.66,9.49,151.4
23,3595,71096,46309620,310,23.85,45.27,151,11.62,12.12,802,61.69,103.23,0.93,0.93,0.48,0.56,7.41,140.52
24,3566,124333,99807796,321,29.18,42.99,141,12.82,16.81,878,79.82,114.44,0.87,0.87,0.44,0.46,8.41,110.73
25,3476,97645,75370258,316,22.57,40.7,144,10.29,11.31,882,63.0,106.56,0.93,0.93,0.45,0.48,13.8,128.27
26,3642,116966,87414037,331,23.64,41.16,168,12.0,16.97,916,65.43,106.49,0.95,0.96,0.53,0.62,18.02,131.84
27,3399,331499,322438629,322,32.2,45.95,157,15.7,19.97,873,87.3,117.14,0.86,0.88,0.43,0.43,15.4,122.35
28,3731,103785,82272539,355,23.67,43.31,189,12.6,15.59,984,65.6,111.92,0.91,0.9,0.51,0.61,12.05,133.95
29,3639,1376819,1626512553,342,26.31,41.21,162,12.46,14.75,937,72.08,111.85,0.97,0.98,0.41,0.49,5.7,156.36
30,3498,101647,76206750,328,29.82,44.8,178,16.18,21.29,981,89.18,129.04,0.84,0.84,0.46,0.5,13.69,135.66
31,3319,389311,402982629,322,23.0,39.28,185,13.21,19.1,886,63.29,106.8,0.89,0.89,0.5,0.58,9.75,127.01
32,3929,221913,147065836,350,26.92,42.56,166,12.77,14.65,1016,78.15,128.9,0.86,0.89,0.52,0.58,13.78,136.6
33,3246,72067,35477545,299,29.9,43.04,154,15.4,18.77,820,82.0,107.15,0.88,0.92,0.61,0.62,12.79,151.02
34,3549,88568,49156670,346,34.6,48.81,153,15.3,15.42,956,95.6,129.25,0.87,0.89,0.51,0.52,25.98,139.68
35,3340,123042,103708821,307,23.62,37.79,160,12.31,15.52,878,67.54,109.31,0.93,0.9,0.43,0.45,19.42,133.57
36,3488,127125,86675819,312,28.36,44.23,147,13.36,15.82,963,87.55,122.49,0.73,0.74,0.42,0.51,14.23,136.73
37,3794,94220,72536360,332,30.18,42.75,179,16.27,21.3,983,89.36,130.14,0.92,0.91,0.55,0.6,16.79,120.28
38,3464,149156,116767388,343,28.58,44.62,177,14.75,18.36,923,76.92,115.19,0.9,0.93,0.57,0.66,17.46,135.22
39,3273,94485,58052303,315,26.25,41.96,140,11.67,14.28,839,69.92,105.38,0.76,0.74,0.44,0.49,16.1,132.54
40,3728,111460,78592536,354,25.29,41.67,162,11.57,13.43,993,70.93,120.03,0.83,0.81,0.4,0.47,16.57,143.67
41,4026,291986,251909512,337,33.7,48.91,160,16.0,22.72,1004,100.4,134.15,0.89,0.87,0.56,0.56,24.6,146.4
42,3647,376180,362752678,326,29.64,44.02,176,16.0,18.75,1019,92.64,121.17,0.72,0.74,0.36,0.41,19.09,144.15
43,3873,90282,48288291,329,29.91,44.4,158,14.36,15.13,996,90.55,129.98,0.89,0.89,0.5,0.58,21.08,140.31
44,3509,134771,107761323,323,24.85,40.4,159,12.23,15.55,899,69.15,109.21,0.86,0.86,0.44,0.51,13.96,139.84
45,4159,121525,97085662,344,28.67,44.57,160,13.33,15.63,1010,84.17,127.97,0.89,0.89,0.46,0.46,20.45,138.54
46,3949,113135,57668466,352,29.33,41.83,166,13.83,15.17,1043,86.92,125.56,0.84,0.84,0.46,0.48,28.22,151.88
47,3927,142002,106731811,348,34.8,47.54,166,16.6,17.24,1042,104.2,137.41,0.9,0.93,0.37,0.34,14.12,132.65
48,4046,129594,100842457,354,25.29,43.71,172,12.29,16.37,1075,76.79,132.81,0.89,0.9,0.48,0.56,17.27,125.37
49,3687,71111,46506300,311,23.92,42.2,150,11.54,14.51,938,72.15,116.14,0.88,0.88,0.43,0.46,13.3,138.43
50,3473,67185,34776762,333,27.75,44.35,164,13.67,16.65,958,79.83,121.99,0.84,0.84,0.57,0.63,7.66,150.06
51,3741,154348,137626490,313,31.3,42.03,156,15.6,18.31,955,95.5,127.39,0.9,0.91,0.56,0.59,12.28,136.3
