id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,178,784,74108,14,7.0,1.41,164,82.0,107.48,17,8.5,2.12,0.8,0.72,0.46,0.51,0.21,149.35
1,157,1317,264464,12,6.0,5.66,142,71.0,96.17,18,9.0,4.24,0.4,0.25,0.38,0.31,2.84,141.6
2,149,738,109769,13,6.5,4.95,141,70.5,95.46,14,7.0,5.66,0.98,0.96,0.35,0.48,2.0,138.17
3,159,1763,837284,15,7.5,3.54,148,74.0,97.58,17,8.5,4.95,0.7,0.52,0.52,0.62,3.0,155.23
4,169,1416,252382,14,7.0,4.24,152,76.0,103.24,15,7.5,4.95,0.4,0.15,0.2,0.09,3.65,131.95
5,152,1837,915511,10,5.0,1.41,144,72.0,96.17,12,6.0,2.83,0.66,0.52,0.55,0.63,1.06,151.52
6,153,676,46323,8,4.0,1.41,144,72.0,96.17,9,4.5,0.71,0.87,0.76,0.32,0.36,0.02,145.1
7,150,636,51636,15,7.5,4.95,144,72.0,93.34,17,8.5,4.95,0.82,0.66,0.44,0.52,1.08,156.08
8,173,1820,822435,14,7.0,5.66,155,77.5,105.36,24,12.0,12.73,0.69,0.53,0.56,0.64,1.76,174.96
9,171,896,140912,12,6.0,5.66,153,76.5,105.36,21,10.5,12.02,0.46,0.45,0.49,0.6,2.72,176.0
10,188,900,69739,13,6.5,2.12,172,86.0,114.55,19,9.5,6.36,0.91,0.8,0.38,0.36,0.86,155.07
11,176,1573,336067,16,8.0,1.41,160,80.0,98.99,24,12.0,2.83,0.7,0.53,0.24,0.17,0.94,153.35
12,181,775,125258,15,7.5,0.71,161,80.5,101.12,28,14.0,4.24,0.73,0.61,0.38,0.45,1.88,174.46
13,181,837,121836,15,7.5,0.71,162,81.0,103.24,25,12.5,2.12,0.8,0.79,0.32,0.48,0.85,157.07
14,139,736,57114,7,3.5,2.12,127,63.5,86.97,10,5.0,0.0,0.56,0.51,0.52,0.52,1.13,166.08
15,146,645,58560,15,7.5,3.54,133,66.5,79.9,20,10.0,7.07,0.76,0.66,0.43,0.41,7.4,160.83
16,135,637,57804,10,5.0,1.41,126,63.0,82.02,12,6.0,1.41,0.94,0.84,0.46,0.48,3.49,118.26
17,158,2578,1235955,15,7.5,3.54,149,74.5,96.87,16,8.0,2.83,0.64,0.56,0.52,0.62,3.81,135.28
18,137,692,49582,10,5.0,4.24,129,64.5,88.39,13,6.5,6.36,0.98,0.88,0.48,0.53,2.03,171.54
19,149,668,70307,13,6.5,0.71,137,68.5,88.39,18,9.0,4.24,0.94,0.84,0.46,0.48,2.78,172.94
20,133,1546,779487,13,6.5,3.54,130,65.0,86.27,14,7.0,4.24,0.68,0.53,0.51,0.59,2.32,119.9
21,115,558,122218,13,6.5,0.71,111,55.5,67.18,14,7.0,1.41,0.92,0.91,0.46,0.32,0.06,145.52
22,103,430,29665,14,7.0,2.83,95,47.5,61.52,16,8.0,2.83,0.72,0.63,0.53,0.58,1.29,169.98
23,102,413,37516,9,4.5,0.71,93,46.5,58.69,16,8.0,5.66,0.64,0.55,0.43,0.44,2.54,159.91
24,88,431,28393,11,5.5,0.71,83,41.5,51.62,16,8.0,2.83,0.84,0.78,0.45,0.46,2.2,174.58
25,110,464,29890,9,4.5,0.71,99,49.5,64.35,14,7.0,2.83,0.74,0.64,0.52,0.52,1.74,174.88
26,107,511,96006,8,4.0,2.83,100,50.0,67.88,11,5.5,2.12,0.6,0.52,0.59,0.82,4.34,165.09
27,114,503,33917,9,4.5,3.54,108,54.0,65.05,10,5.0,4.24,0.89,0.76,0.3,0.3,0.04,165.9
28,125,516,47804,13,6.5,2.12,115,57.5,74.25,13,6.5,2.12,0.85,0.76,0.43,0.46,2.06,150.81
29,95,407,30852,7,3.5,3.54,88,44.0,60.81,10,5.0,1.41,0.46,0.32,0.5,0.52,0.75,114.98
30,134,3971,3389819,19,9.5,6.36,94,47.0,59.4,32,16.0,9.9,0.64,0.57,0.43,0.34,5.08,127.54
31,132,52216,51600289,22,11.0,8.49,91,45.5,57.28,28,14.0,12.73,1.0,1.0,0.36,0.19,2.94,155.1
32,116,1124,659217,10,5.0,4.24,92,46.0,62.23,21,10.5,10.61,0.73,0.76,0.42,0.32,6.76,171.62
33,105,523,83022,11,5.5,3.54,79,39.5,50.2,15,7.5,4.95,0.85,0.84,0.36,0.32,0.8,175.45
34,116,859,396359,12,6.0,2.83,88,44.0,56.57,21,10.5,6.36,0.71,0.76,0.4,0.26,11.0,145.04
35,116,2118,975150,12,6.0,2.83,98,49.0,65.05,19,9.5,4.95,0.5,0.56,0.56,0.7,8.51,172.8
36,76,346,41470,9,4.5,4.95,69,34.5,47.38,11,5.5,6.36,0.95,0.81,0.73,0.78,3.31,174.38
37,112,534,50665,14,7.0,4.24,100,50.0,63.64,18,9.0,5.66,0.56,0.45,0.48,0.4,7.22,153.6
38,87,411,58545,9,4.5,2.12,71,35.5,45.96,11,5.5,3.54,0.81,0.78,0.33,0.3,3.62,167.68
39,91,403,44895,12,6.0,2.83,75,37.5,44.55,16,8.0,2.83,0.87,0.84,0.6,0.54,3.26,177.03
40,105,665,113960,12,6.0,2.83,78,39.0,49.5,23,11.5,7.78,0.66,0.65,0.49,0.4,1.8,170.48
42,115,875,278760,15,7.5,4.95,79,39.5,50.2,24,12.0,11.31,0.86,0.72,0.52,0.49,8.6,174.72
43,158,3238,1468648,26,13.0,12.73,97,48.5,62.93,40,20.0,21.21,0.5,0.46,0.64,0.66,12.88,154.41
44,142,1102,331103,21,10.5,9.19,98,49.0,63.64,34,17.0,15.56,0.72,0.74,0.46,0.48,7.12,156.9
45,128,1002,324618,18,9.0,5.66,90,45.0,56.57,28,14.0,11.31,0.81,0.82,0.56,0.52,7.64,174.24
46,153,1360,450849,19,9.5,7.78,91,45.5,60.1,48,24.0,22.63,0.64,0.64,0.48,0.41,14.52,168.2
47,135,19572,21821132,14,7.0,8.49,92,46.0,63.64,33,16.5,21.92,1.0,1.0,0.61,0.51,13.1,174.26
48,105,615,220168,15,7.5,3.54,91,45.5,58.69,19,9.5,4.95,0.6,0.62,0.43,0.6,6.43,155.32
49,97,1420,330499,10,5.0,1.41,92,46.0,59.4,11,5.5,2.12,0.54,0.44,0.26,0.24,1.64,171.34
50,112,2283,680109,22,11.0,7.07,89,44.5,53.03,31,15.5,12.02,0.6,0.64,0.16,0.12,5.17,176.07
51,180,1533,446434,25,12.5,14.85,81,40.5,54.45,58,29.0,38.18,0.97,0.98,0.76,0.67,6.82,182.48
52,288,2806,1132183,41,20.5,20.51,99,49.5,61.52,100,50.0,62.23,0.82,0.84,0.38,0.24,5.81,140.76
53,164,1409,474899,30,15.0,14.14,80,40.0,49.5,54,27.0,31.11,0.87,0.9,0.46,0.34,17.82,160.79
54,167,5781,3477058,22,11.0,9.9,87,43.5,55.86,40,20.0,18.38,0.43,0.44,0.41,0.36,9.95,175.9
57,162,21606,4963734,17,8.5,7.78,96,48.0,63.64,28,14.0,15.56,0.36,0.32,0.65,0.6,8.93,176.93
58,128,1135,178792,13,6.5,6.36,92,46.0,62.23,26,13.0,15.56,0.97,0.97,0.79,0.74,9.91,175.17
59,118,1662,856077,16,8.0,7.07,84,42.0,55.15,28,14.0,15.56,0.99,1.0,0.43,0.34,8.6,173.85
60,130,14595,3308532,13,6.5,6.36,104,52.0,70.71,17,8.5,9.19,0.52,0.5,0.42,0.38,6.45,171.53
61,103,751,104917,17,8.5,2.12,86,43.0,50.91,21,10.5,4.95,0.8,0.88,0.38,0.26,5.7,158.91
62,140,745,126743,13,6.5,3.54,95,47.5,61.52,18,9.0,7.07,0.88,0.86,0.4,0.38,3.54,174.6
63,120,552,76778,15,7.5,2.12,91,45.5,55.86,21,10.5,6.36,0.89,0.86,0.52,0.49,0.89,140.87
64,93,491,53466,9,4.5,4.95,78,39.0,53.74,11,5.5,6.36,0.95,0.92,0.78,0.85,9.38,172.06
65,146,848,143806,14,7.0,5.66,103,51.5,68.59,21,10.5,10.61,0.95,0.95,0.44,0.44,7.46,173.39
66,155,1286,492641,15,7.5,4.95,113,56.5,74.25,26,13.0,12.73,0.98,0.99,0.5,0.47,5.94,151.44
68,142,790,138479,10,5.0,5.66,113,56.5,78.49,16,8.0,9.9,0.96,0.94,0.7,0.64,2.33,172.68
69,115,610,172156,13,6.5,3.54,90,45.0,57.98,17,8.5,4.95,0.71,0.73,0.68,0.76,2.74,175.21
71,111,561,133150,14,7.0,5.66,97,48.5,64.35,20,10.0,9.9,0.96,0.96,0.59,0.66,2.64,176.96
72,105,627,78053,13,6.5,4.95,84,42.0,55.15,16,8.0,7.07,0.97,0.95,0.32,0.3,4.3,141.22
73,89,414,34692,9,4.5,4.95,83,41.5,55.86,11,5.5,4.95,0.96,0.9,0.4,0.35,3.5,174.5
74,116,567,108379,8,4.0,4.24,95,47.5,65.76,12,6.0,7.07,0.96,0.96,0.8,0.94,2.67,175.82
75,132,597,64523,11,5.5,4.95,105,52.5,70.0,13,6.5,4.95,0.94,0.88,0.44,0.38,0.68,173.2
76,102,439,37423,7,3.5,2.12,90,45.0,60.81,9,4.5,3.54,0.94,0.84,0.4,0.44,0.04,136.96
77,114,506,36619,9,4.5,0.71,103,51.5,67.18,11,5.5,0.71,0.68,0.6,0.36,0.41,1.35,169.38
78,114,464,31356,12,6.0,4.24,101,50.5,67.18,22,11.0,8.49,0.7,0.6,0.62,0.64,1.31,156.35
79,112,457,37286,12,6.0,1.41,96,48.0,57.98,14,7.0,2.83,0.78,0.7,0.45,0.38,0.64,152.42
80,119,498,40794,11,5.5,0.71,111,55.5,70.0,16,8.0,0.0,0.8,0.7,0.6,0.64,1.24,172.9
81,100,424,26521,10,5.0,2.83,93,46.5,61.52,12,6.0,1.41,0.71,0.63,0.45,0.42,0.04,172.58
82,106,521,42813,7,3.5,0.71,93,46.5,60.1,17,8.5,4.95,0.57,0.5,0.57,0.62,4.09,169.86
83,134,564,45666,8,4.0,1.41,126,63.0,84.85,10,5.0,1.41,0.7,0.6,0.74,0.79,0.03,171.02
84,112,627,40731,11,5.5,0.71,107,53.5,68.59,13,6.5,0.71,0.84,0.78,0.48,0.49,4.58,168.22
85,113,472,42962,10,5.0,0.0,103,51.5,65.76,13,6.5,0.71,0.61,0.38,0.5,0.34,1.44,169.68
87,121,492,38420,7,3.5,2.12,106,53.0,70.71,14,7.0,5.66,0.95,0.86,0.44,0.48,0.54,142.28
89,108,470,30977,9,4.5,2.12,102,51.0,67.88,11,5.5,2.12,0.76,0.68,0.44,0.46,1.74,142.58
91,106,563,44846,9,4.5,2.12,94,47.0,60.81,11,5.5,2.12,0.96,0.88,0.4,0.44,2.92,171.38
92,106,435,37853,8,4.0,1.41,95,47.5,62.93,13,6.5,2.12,0.64,0.52,0.62,0.66,2.76,170.93
93,126,541,68529,9,4.5,2.12,106,53.0,70.71,17,8.5,0.71,0.5,0.46,0.36,0.36,5.77,168.01
94,107,568,45876,5,2.5,2.12,95,47.5,65.76,7,3.5,2.12,0.46,0.42,0.72,0.69,1.44,170.8
95,83,371,28767,6,3.0,0.0,78,39.0,50.91,6,3.0,0.0,0.81,0.64,0.6,0.44,0.03,141.1
98,119,545,97677,9,4.5,3.54,105,52.5,70.0,16,8.0,7.07,0.96,0.94,0.5,0.62,1.45,173.55
99,106,486,35793,10,5.0,1.41,97,48.5,62.93,12,6.0,2.83,0.87,0.8,0.44,0.52,2.8,128.16
101,100,546,138668,15,7.5,4.95,89,44.5,57.28,21,10.5,9.19,0.96,0.97,0.52,0.62,3.44,176.15
102,122,558,41438,8,4.0,2.83,112,56.0,74.95,12,6.0,2.83,0.82,0.73,0.44,0.48,1.52,171.43
104,99,474,37576,11,5.5,3.54,93,46.5,62.93,14,7.0,4.24,0.72,0.66,0.33,0.32,3.06,146.91
105,110,554,97140,15,7.5,0.71,98,49.0,59.4,19,9.5,0.71,0.62,0.57,0.36,0.26,0.49,135.43
106,101,446,53762,14,7.0,1.41,90,45.0,52.33,16,8.0,1.41,0.84,0.75,0.4,0.43,1.58,159.32
107,112,1359,331687,10,5.0,1.41,97,48.5,58.69,17,8.5,2.12,0.56,0.48,0.43,0.36,2.92,149.6
109,133,640,69338,8,4.0,4.24,121,60.5,82.73,13,6.5,6.36,0.97,0.92,0.32,0.31,0.28,171.71
110,144,754,235146,12,6.0,7.07,120,60.0,83.44,20,10.0,12.73,0.96,0.98,0.79,0.94,0.57,178.84
111,103,464,36985,9,4.5,4.95,85,42.5,58.69,15,7.5,9.19,0.94,0.84,0.73,0.74,2.9,177.03
113,125,657,57556,9,4.5,2.12,113,56.5,75.66,9,4.5,2.12,0.98,0.94,0.58,0.55,2.49,138.51
114,130,616,61261,9,4.5,3.54,124,62.0,84.85,9,4.5,3.54,0.97,0.9,0.4,0.43,0.56,137.08
115,123,563,43170,10,5.0,1.41,113,56.5,74.25,11,5.5,2.12,0.97,0.91,0.47,0.5,1.22,146.18
116,132,2383,1636572,10,5.0,1.41,118,59.0,77.78,12,6.0,2.83,0.62,0.52,0.35,0.3,2.22,119.28
117,118,525,45085,9,4.5,2.12,102,51.0,66.47,11,5.5,2.12,0.94,0.87,0.29,0.3,3.66,171.16
118,110,505,72732,13,6.5,0.71,91,45.5,57.28,19,9.5,3.54,0.64,0.64,0.48,0.42,1.43,151.46
119,147,1405,291045,13,6.5,3.54,126,63.0,82.02,21,10.5,4.95,0.61,0.5,0.3,0.24,3.22,164.79
120,120,1677,893321,10,5.0,0.0,106,53.0,67.88,12,6.0,0.0,0.52,0.44,0.62,0.7,4.98,168.68
121,124,1691,868825,11,5.5,0.71,110,55.0,70.71,13,6.5,0.71,0.51,0.4,0.62,0.68,2.52,138.88
122,105,1440,418615,10,5.0,4.24,89,44.5,60.1,18,9.0,7.07,0.4,0.38,0.2,0.26,4.22,144.43
123,120,637,134424,11,5.5,3.54,105,52.5,71.42,17,8.5,2.12,0.57,0.54,0.44,0.61,4.12,169.49
124,123,550,52770,16,8.0,1.41,113,56.5,70.0,18,9.0,2.83,0.8,0.73,0.44,0.46,2.34,158.0
125,122,668,68295,13,6.5,3.54,116,58.0,76.37,14,7.0,4.24,0.98,0.93,0.51,0.55,1.3,170.47
126,122,526,43402,14,7.0,5.66,107,53.5,71.42,16,8.0,7.07,0.95,0.88,0.31,0.3,0.7,171.09
127,121,480,37019,13,6.5,4.95,107,53.5,71.42,18,9.0,8.49,0.95,0.81,0.55,0.56,0.02,176.37
128,105,502,139113,12,6.0,1.41,99,49.5,60.1,16,8.0,1.41,0.95,0.94,0.38,0.5,0.05,171.76
129,128,672,77824,13,6.5,3.54,113,56.5,74.25,20,10.0,8.49,0.97,0.94,0.62,0.56,1.22,176.51
130,134,576,89864,14,7.0,1.41,125,62.5,78.49,20,10.0,4.24,0.9,0.88,0.48,0.62,1.21,165.7
131,132,703,95677,14,7.0,4.24,114,57.0,74.95,20,10.0,4.24,0.51,0.49,0.54,0.46,8.39,162.55
132,122,573,43448,12,6.0,4.24,113,56.5,75.66,15,7.5,6.36,0.8,0.68,0.58,0.6,2.02,173.72
133,150,736,94896,14,7.0,5.66,134,67.0,89.1,18,9.0,7.07,0.96,0.9,0.48,0.45,1.03,147.12
134,146,1983,967623,14,7.0,4.24,130,65.0,86.27,26,13.0,12.73,0.58,0.44,0.48,0.57,6.26,173.66
135,141,622,52593,10,5.0,4.24,122,61.0,83.44,16,8.0,7.07,0.62,0.57,0.38,0.46,0.68,169.74
136,147,624,63913,13,6.5,3.54,132,66.0,87.68,22,11.0,0.0,0.57,0.53,0.4,0.38,5.15,171.54
137,128,586,113071,9,4.5,2.12,111,55.5,72.83,17,8.5,2.12,0.6,0.6,0.53,0.66,4.78,168.48
138,128,4452,4541750,18,9.0,5.66,113,56.5,71.42,24,12.0,7.07,0.73,0.8,0.45,0.37,5.64,177.58
139,119,562,115695,10,5.0,2.83,112,56.0,73.54,13,6.5,2.12,0.82,0.82,0.5,0.61,2.38,154.64
140,129,696,105388,15,7.5,2.12,121,60.5,77.07,20,10.0,5.66,0.84,0.78,0.47,0.56,3.56,153.5
141,143,1669,831003,17,8.5,0.71,122,61.0,73.54,23,11.5,0.71,0.52,0.24,0.62,0.82,3.76,149.2
142,137,704,100464,17,8.5,4.95,114,57.0,73.54,27,13.5,6.36,0.68,0.68,0.42,0.3,3.44,166.95
143,127,561,45800,17,8.5,6.36,108,54.0,70.71,23,11.5,9.19,0.78,0.72,0.44,0.51,5.1,140.28
144,135,635,117104,16,8.0,4.24,119,59.5,78.49,23,11.5,7.78,0.68,0.67,0.59,0.73,3.54,162.48
