id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,427,6599,3563196,156,8.67,11.81,201,11.17,15.96,279,15.5,22.96,0.88,0.88,0.43,0.56,3.41,164.99
1,360,4984,3033608,133,7.39,5.79,185,10.28,13.64,236,13.11,16.66,0.9,0.92,0.48,0.56,5.05,168.5
2,354,5014,2209321,121,6.72,6.88,192,10.67,14.56,252,14.0,19.26,0.85,0.86,0.46,0.56,10.16,157.32
3,359,3662,1860308,150,8.33,7.36,202,11.22,14.38,258,14.33,17.67,0.83,0.83,0.43,0.46,4.52,167.92
4,395,4306,1914389,135,7.94,6.15,203,11.94,16.69,277,16.29,19.62,0.83,0.85,0.49,0.56,3.77,159.49
5,382,4332,2527655,146,8.59,6.05,216,12.71,16.12,271,15.94,18.08,0.82,0.84,0.49,0.57,2.07,168.88
6,399,4497,2291802,145,8.06,6.66,206,11.44,16.19,278,15.44,19.81,0.86,0.85,0.49,0.53,4.02,169.98
7,454,9161,5857124,154,9.62,10.35,223,13.94,20.01,323,20.19,26.96,0.84,0.85,0.44,0.52,2.67,159.37
8,387,4438,2284022,126,7.88,8.39,193,12.06,17.67,277,17.31,24.09,0.81,0.75,0.48,0.56,2.15,155.87
9,446,4549,2308703,160,8.89,7.81,228,12.67,20.28,319,17.72,25.12,0.87,0.86,0.45,0.48,2.9,156.69
10,424,6196,3670124,151,8.39,7.43,221,12.28,16.08,300,16.67,22.08,0.79,0.79,0.42,0.51,4.0,150.43
11,476,5781,3280529,154,9.62,9.33,255,15.94,19.01,315,19.69,27.37,0.82,0.84,0.5,0.57,5.53,157.57
12,518,5554,2592644,170,9.44,10.87,244,13.56,18.62,348,19.33,29.99,0.82,0.83,0.48,0.53,2.11,155.24
13,611,12251,9604497,156,9.75,13.57,208,13.0,16.46,398,24.88,48.05,0.9,0.9,0.51,0.58,3.14,161.44
14,482,4709,2339029,144,8.47,10.97,230,13.53,18.84,307,18.06,27.52,0.9,0.91,0.52,0.59,1.83,177.13
15,600,5807,3007452,168,9.33,12.16,224,12.44,13.91,399,22.17,45.89,0.91,0.91,0.43,0.5,3.65,171.4
16,557,23050,28327398,142,8.35,9.79,211,12.41,19.57,346,20.35,41.14,0.82,0.8,0.4,0.47,3.25,169.07
17,557,5877,2624702,134,8.38,10.01,209,13.06,17.31,350,21.88,43.52,0.9,0.9,0.48,0.56,2.26,178.1
18,441,9394,6504588,137,8.06,9.34,214,12.59,19.35,282,16.59,26.8,0.85,0.85,0.41,0.47,3.86,155.99
19,752,30364,31861285,162,10.8,20.47,173,11.53,15.76,486,32.4,85.12,0.87,0.86,0.44,0.49,5.92,157.76
20,631,6339,3498609,193,12.87,17.69,213,14.2,13.9,424,28.27,59.38,0.87,0.89,0.47,0.57,5.43,161.0
21,590,8419,4239679,194,10.78,15.95,231,12.83,18.28,425,23.61,50.68,0.8,0.79,0.51,0.57,4.95,163.68
22,435,5298,2773473,150,8.82,8.77,197,11.59,13.87,292,17.18,26.82,0.86,0.87,0.4,0.5,6.83,167.32
23,506,52520,41423158,151,8.88,11.94,179,10.53,12.44,349,20.53,43.31,0.89,0.91,0.49,0.54,2.04,175.06
24,402,58167,72872167,141,8.81,14.18,140,8.75,10.29,276,17.25,38.78,0.87,0.87,0.55,0.64,4.12,166.04
25,393,24682,7312635,126,7.88,10.47,151,9.44,10.59,273,17.06,35.07,0.88,0.87,0.54,0.6,1.86,160.41
26,603,16427,14099080,152,10.86,20.91,144,10.29,12.19,407,29.07,72.47,0.89,0.87,0.46,0.59,3.69,146.76
27,584,19197,14452968,158,9.88,18.39,146,9.12,10.37,382,23.88,61.67,0.86,0.86,0.48,0.56,3.21,156.66
28,613,14542,9711730,158,10.53,17.75,170,11.33,15.4,405,27.0,65.73,0.91,0.92,0.48,0.59,5.36,169.63
29,752,19383,13626062,164,10.25,21.22,135,8.44,9.66,495,30.94,89.73,0.81,0.83,0.48,0.56,3.09,156.7
30,486,22020,15365834,150,8.82,16.12,139,8.18,9.08,356,20.94,54.26,0.91,0.9,0.45,0.5,4.04,138.79
31,454,9164,2481390,136,8.5,14.28,150,9.38,12.66,286,17.88,41.04,0.91,0.91,0.51,0.56,3.01,176.43
32,341,4986,3188493,112,7.47,13.28,122,8.13,10.5,234,15.6,33.71,0.76,0.76,0.49,0.56,3.77,160.6
33,417,9084,3198872,125,7.81,12.21,169,10.56,19.24,271,16.94,34.47,0.85,0.86,0.55,0.6,5.43,165.62
34,400,5116,3261411,117,7.31,10.79,153,9.56,14.81,267,16.69,33.72,0.89,0.9,0.42,0.5,2.25,170.33
35,400,6692,4750795,127,8.47,13.47,119,7.93,7.8,275,18.33,40.7,0.84,0.84,0.56,0.65,3.03,181.76
36,326,4840,2616333,135,9.0,9.46,164,10.93,14.04,232,15.47,21.76,0.81,0.79,0.43,0.49,4.53,157.46
37,401,8061,2366036,130,8.12,12.5,116,7.25,6.67,290,18.12,44.18,0.88,0.82,0.47,0.54,3.16,162.86
38,435,10723,8638253,138,8.12,14.21,136,8.0,9.55,304,17.88,43.36,0.77,0.76,0.48,0.54,3.2,148.61
39,291,11003,11041389,132,7.76,12.22,112,6.59,6.55,232,13.65,28.1,0.86,0.86,0.48,0.56,3.66,165.34
40,359,20225,23610466,131,8.19,12.69,140,8.75,10.62,243,15.19,30.3,0.9,0.92,0.49,0.57,3.54,169.72
41,502,7210,3906096,150,9.38,13.99,131,8.19,8.17,338,21.12,49.96,0.79,0.79,0.36,0.41,7.76,164.7
42,463,9234,5396039,135,8.44,10.69,164,10.25,13.94,316,19.75,42.42,0.81,0.82,0.5,0.58,5.01,171.8
43,349,10337,11059679,123,7.69,8.57,152,9.5,11.8,238,14.88,25.91,0.89,0.9,0.54,0.6,4.31,167.6
44,373,5609,3761198,121,7.56,12.14,131,8.19,11.97,248,15.5,32.15,0.86,0.86,0.59,0.66,5.33,160.61
45,358,7084,4448732,134,8.38,11.51,161,10.06,13.18,242,15.12,26.21,0.85,0.85,0.49,0.57,6.07,163.62
46,501,6135,3283804,151,8.88,17.02,179,10.53,16.39,336,19.76,47.36,0.84,0.85,0.53,0.61,4.43,182.01
47,431,8693,6505891,159,9.94,17.31,158,9.88,11.87,320,20.0,43.68,0.81,0.79,0.48,0.55,5.51,159.82
48,482,6336,2556916,137,8.06,12.35,152,8.94,11.88,317,18.65,42.97,0.87,0.87,0.42,0.49,6.0,155.0
49,381,4414,2128508,134,7.88,13.0,132,7.76,10.21,274,16.12,36.44,0.85,0.85,0.4,0.48,3.18,157.35
50,328,13526,13899432,128,7.11,11.21,138,7.67,9.47,240,13.33,26.31,0.76,0.75,0.5,0.58,7.66,158.85
51,391,6042,3543433,107,7.13,11.24,132,8.8,11.78,276,18.4,39.79,0.8,0.74,0.43,0.49,7.77,137.32
52,338,4729,3143900,109,6.81,8.94,139,8.69,12.17,237,14.81,24.47,0.73,0.73,0.54,0.62,6.03,156.43
53,389,7186,4829602,146,8.59,10.75,165,9.71,12.53,288,16.94,34.49,0.9,0.91,0.4,0.49,4.37,165.81
54,476,5618,3032487,144,8.47,15.03,163,9.59,13.23,355,20.88,54.46,0.91,0.91,0.55,0.62,4.81,159.7
55,498,22071,17139039,155,9.12,17.49,161,9.47,12.98,355,20.88,52.57,0.81,0.8,0.48,0.51,6.1,167.33
56,412,23777,20940986,124,7.29,11.0,118,6.94,8.79,281,16.53,37.25,0.9,0.9,0.57,0.62,4.26,168.46
57,416,7186,4379217,167,10.44,18.56,158,9.88,11.1,301,18.81,41.85,0.83,0.83,0.42,0.48,3.49,156.34
58,516,14323,12220207,136,9.07,15.74,135,9.0,10.31,352,23.47,57.89,0.88,0.87,0.46,0.53,5.49,161.11
59,351,7839,4402611,114,8.14,10.46,126,9.0,12.49,236,16.86,31.17,0.88,0.88,0.52,0.58,3.66,168.75
60,442,5721,3066848,146,8.59,12.63,164,9.65,12.53,298,17.53,35.96,0.82,0.81,0.55,0.62,3.15,153.19
61,575,7987,3842239,162,9.53,17.6,176,10.35,15.25,385,22.65,53.37,0.82,0.84,0.5,0.57,5.28,145.64
62,524,14102,9312474,135,9.0,16.0,171,11.4,19.62,336,22.4,51.23,0.76,0.74,0.54,0.63,5.34,156.96
63,491,10482,6981704,152,8.94,17.59,147,8.65,12.26,328,19.29,44.6,0.85,0.84,0.5,0.56,4.28,168.72
64,538,23782,21962514,141,8.81,15.0,147,9.19,13.43,344,21.5,54.06,0.96,0.97,0.52,0.58,5.05,165.4
65,491,12926,9261454,143,8.94,13.99,155,9.69,13.04,327,20.44,49.63,0.88,0.88,0.46,0.56,3.48,168.02
66,409,12604,9860038,159,9.94,13.61,170,10.62,12.09,289,18.06,31.01,0.87,0.87,0.42,0.47,5.29,186.64
67,454,10056,8285865,144,9.6,17.7,129,8.6,9.44,332,22.13,52.36,0.88,0.88,0.46,0.54,4.32,162.69
68,317,24270,21935565,123,7.69,10.04,142,8.88,11.32,226,14.12,23.17,0.92,0.92,0.5,0.57,4.62,152.77
69,307,7191,6029164,113,7.53,9.77,139,9.27,12.8,203,13.53,22.22,0.85,0.85,0.57,0.65,3.44,172.71
70,324,5071,3370814,116,7.25,8.76,136,8.5,11.15,217,13.56,22.61,0.82,0.77,0.49,0.54,3.22,149.54
71,354,4852,2897193,140,9.33,10.57,154,10.27,12.43,264,17.6,29.0,0.87,0.84,0.48,0.56,4.14,167.77
72,307,5277,3504122,108,7.2,9.1,120,8.0,10.16,208,13.87,22.32,0.8,0.78,0.55,0.58,7.03,147.53
73,287,4249,2346874,94,5.88,7.24,132,8.25,11.91,195,12.19,18.82,0.84,0.82,0.54,0.56,3.75,141.99
74,316,81263,89789690,121,7.56,10.83,128,8.0,9.53,227,14.19,22.94,0.83,0.81,0.59,0.63,4.44,173.47
75,265,7788,7492189,113,7.53,8.02,129,8.6,10.31,185,12.33,14.24,0.83,0.82,0.55,0.65,3.35,147.3
76,261,149035,166761361,108,6.75,6.32,136,8.5,10.21,178,11.12,13.34,0.87,0.88,0.49,0.58,9.73,159.13
