id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,111,303977,415189363,43,10.75,6.95,42,10.5,5.0,68,17.0,16.79,0.84,0.84,0.33,0.43,5.39,140.68
1,173,70957,90678038,41,10.25,5.32,74,18.5,13.4,74,18.5,17.02,0.9,0.91,0.42,0.48,3.68,132.16
2,93,14406,19723082,36,7.2,6.14,52,10.4,5.5,56,11.2,10.13,0.93,0.94,0.4,0.51,12.56,141.97
3,58,1090,163382,31,6.2,4.44,41,8.2,5.63,40,8.0,6.82,0.8,0.88,0.54,0.53,10.25,175.73
4,110,2674,2002386,36,9.0,6.78,53,13.25,3.69,64,16.0,16.69,0.99,1.0,0.45,0.4,6.51,137.4
5,155,65860,84909168,37,9.25,6.08,46,11.5,6.56,70,17.5,16.86,0.83,0.8,0.22,0.18,8.48,111.54
6,86,871,177518,36,9.0,3.56,51,12.75,3.4,59,14.75,11.84,0.89,0.86,0.47,0.5,18.92,132.78
7,77,1388,226801,30,7.5,3.7,53,13.25,4.27,44,11.0,7.44,0.76,0.82,0.45,0.58,17.25,117.48
8,86,751,139034,40,8.0,2.55,62,12.4,6.35,53,10.6,4.72,0.89,0.92,0.49,0.65,18.12,144.6
9,81,749,125105,39,7.8,3.77,66,13.2,5.07,48,9.6,4.34,0.98,0.99,0.41,0.52,10.13,123.35
10,77,1702,1063155,32,6.4,3.13,58,11.6,8.08,45,9.0,6.32,0.86,0.89,0.39,0.43,5.61,146.75
11,111,16513,20167513,32,6.4,6.23,48,9.6,6.43,66,13.2,18.57,0.85,0.88,0.37,0.43,10.44,142.17
12,305,32946,37154298,61,12.2,12.28,65,13.0,5.39,162,32.4,52.95,0.95,0.96,0.32,0.35,4.9,131.04
13,252,5655,3200754,52,13.0,13.54,57,14.25,9.43,141,35.25,52.07,0.99,1.0,0.53,0.6,8.77,156.12
14,253,25950,28014321,52,13.0,11.46,60,15.0,8.6,139,34.75,52.86,0.99,1.0,0.46,0.55,6.78,134.61
15,337,46032,51853083,63,12.6,15.01,49,9.8,4.82,177,35.4,64.1,0.91,0.93,0.38,0.45,5.74,124.71
16,303,11958,9257841,61,15.25,17.88,58,14.5,6.61,182,45.5,72.45,0.8,0.8,0.44,0.5,7.66,143.1
17,348,20719,20031820,65,13.0,16.36,62,12.4,6.58,195,39.0,68.85,0.78,0.84,0.37,0.48,9.18,137.28
18,292,34712,38232135,53,10.6,12.54,61,12.2,8.58,140,28.0,49.77,0.75,0.74,0.37,0.4,4.75,130.39
19,497,34583,32414679,73,14.6,17.24,78,15.6,10.74,266,53.2,99.46,0.79,0.8,0.39,0.43,15.68,145.16
20,404,50531,57930611,52,13.0,15.43,74,18.5,9.11,183,45.75,79.54,0.99,1.0,0.43,0.49,8.02,113.46
21,331,22214,22508426,59,11.8,12.64,78,15.6,18.88,165,33.0,57.29,1.0,1.0,0.56,0.58,9.99,114.64
22,379,98029,121830379,44,11.0,13.59,79,19.75,21.62,169,42.25,75.23,0.98,0.99,0.38,0.44,4.74,109.65
23,489,66030,75530034,56,11.2,13.03,80,16.0,16.78,200,40.0,76.07,1.0,1.0,0.47,0.47,14.41,143.52
24,323,299578,389354541,57,14.25,17.93,67,16.75,10.81,171,42.75,71.59,0.87,0.83,0.4,0.42,7.91,129.96
25,316,11932,7785717,58,14.5,14.71,77,19.25,16.07,187,46.75,74.31,0.97,0.96,0.51,0.57,10.29,133.77
26,235,30171,6321212,55,13.75,14.84,66,16.5,7.59,156,39.0,62.01,0.77,0.77,0.49,0.53,13.08,117.63
27,180,368607,545230862,41,8.2,9.28,52,10.4,9.94,106,21.2,36.41,1.0,1.0,0.43,0.53,33.21,87.89
28,294,73593,89779493,60,15.0,16.99,64,16.0,14.83,174,43.5,71.09,0.76,0.78,0.4,0.44,9.29,125.46
29,201,24061,23255846,41,8.2,12.21,49,9.8,9.28,113,22.6,41.08,0.6,0.6,0.44,0.43,38.09,92.24
30,233,15752,16636757,60,15.0,16.79,58,14.5,8.96,142,35.5,52.36,0.87,0.84,0.36,0.42,11.52,115.47
31,376,102222,120480174,63,15.75,22.97,69,17.25,12.82,225,56.25,101.89,0.87,0.84,0.36,0.36,10.04,87.76
32,325,10530,6775524,77,15.4,22.91,78,15.6,10.53,209,41.8,75.11,0.96,0.96,0.46,0.46,9.83,126.97
