id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,155,3871,1269480,54,9.0,5.83,49,8.17,6.11,92,15.33,17.11,0.83,0.82,0.58,0.72,12.83,116.81
1,175,3009,669394,61,10.17,5.67,54,9.0,4.98,105,17.5,17.24,0.69,0.66,0.5,0.52,27.13,122.2
2,140,2303,1157677,43,7.17,5.04,42,7.0,6.54,74,12.33,14.79,0.84,0.83,0.64,0.67,34.09,105.49
3,154,2121,368383,39,9.75,6.29,31,7.75,3.77,81,20.25,25.57,0.75,0.71,0.51,0.46,18.56,131.09
4,254,2872,705059,56,9.33,4.03,52,8.67,3.88,93,15.5,17.62,0.83,0.79,0.46,0.49,6.59,126.08
5,178,4578,2078515,59,9.83,3.92,51,8.5,4.37,105,17.5,19.06,0.76,0.68,0.56,0.65,24.67,135.21
6,162,2734,1467261,64,10.67,6.47,58,9.67,4.32,100,16.67,17.96,0.76,0.7,0.49,0.53,14.82,123.88
7,205,29662,35455432,68,11.33,8.89,49,8.17,4.54,118,19.67,24.53,0.72,0.7,0.46,0.48,9.29,110.41
8,245,17279,17024553,64,12.8,9.42,54,10.8,5.36,141,28.2,39.32,0.83,0.82,0.4,0.47,13.72,145.86
9,181,3155,1321412,66,11.0,9.63,48,8.0,6.54,115,19.17,27.8,0.82,0.82,0.53,0.58,26.77,104.26
10,317,9463,7575533,79,13.17,6.43,59,9.83,4.49,144,24.0,23.1,0.85,0.83,0.58,0.52,13.43,118.42
11,266,8563,6151388,84,14.0,9.74,55,9.17,6.08,177,29.5,29.56,0.85,0.84,0.47,0.44,39.0,108.56
12,328,16331,15405848,87,14.5,8.62,56,9.33,4.68,181,30.17,30.88,0.82,0.82,0.52,0.46,23.36,108.9
13,201,6951,4911684,67,11.17,8.18,43,7.17,3.54,131,21.83,25.85,0.82,0.79,0.55,0.58,22.74,97.22
14,256,14043,13383121,55,9.17,6.79,40,6.67,4.93,152,25.33,39.65,0.74,0.71,0.46,0.42,18.88,118.18
15,575,62579,64056267,83,13.83,13.44,40,6.67,3.83,291,48.5,85.89,0.78,0.75,0.59,0.47,21.64,122.94
16,828,92310,100473781,100,16.67,18.97,43,7.17,4.49,380,63.33,123.22,0.86,0.85,0.46,0.41,8.26,130.48
17,982,43000,34994889,100,25.0,24.1,36,9.0,5.72,441,110.25,175.25,0.75,0.75,0.48,0.42,16.14,85.97
18,1353,123237,119900483,137,22.83,27.51,71,11.83,9.2,601,100.17,199.54,0.84,0.84,0.44,0.38,15.87,118.39
19,1122,115752,113366821,111,18.5,22.92,60,10.0,6.54,503,83.83,174.57,0.8,0.74,0.48,0.44,12.67,113.86
20,1040,130373,128441540,110,22.0,27.7,57,11.4,9.53,499,99.8,196.39,0.7,0.64,0.37,0.27,8.64,112.44
