id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,281,2311,750841,30,10.0,3.46,53,17.67,9.29,66,22.0,9.17,0.95,0.98,0.43,0.37,8.62,82.03
1,280,2454,665456,37,9.25,4.72,64,16.0,10.1,78,19.5,12.9,0.97,0.98,0.44,0.55,7.19,85.88
2,266,1766,524805,32,8.0,4.08,46,11.5,9.04,62,15.5,11.39,0.94,0.96,0.47,0.4,4.71,85.96
3,276,1940,613775,40,10.0,3.46,60,15.0,6.27,79,19.75,10.53,0.94,0.95,0.45,0.56,5.77,93.44
4,336,2814,937004,35,8.75,5.38,43,10.75,6.29,81,20.25,20.27,0.96,0.98,0.44,0.53,5.14,79.31
5,333,4323,2263147,33,8.25,5.97,67,16.75,8.34,90,22.5,16.13,0.97,0.99,0.45,0.52,4.98,76.52
6,346,3307,1042511,35,8.75,6.18,56,14.0,7.48,73,18.25,17.4,0.97,0.98,0.59,0.56,7.24,77.65
7,339,6449,1232114,37,9.25,4.03,77,19.25,11.7,93,23.25,9.98,0.96,0.96,0.41,0.52,12.2,77.1
8,363,10709,9196191,41,10.25,5.85,58,14.5,5.74,109,27.25,26.02,1.0,1.0,0.48,0.54,4.36,79.48
9,364,4130,2524542,36,9.0,2.94,78,19.5,11.68,94,23.5,11.39,0.98,1.0,0.43,0.5,5.9,69.97
10,589,6037,2499845,42,10.5,6.35,104,26.0,18.22,152,38.0,35.45,0.98,0.99,0.44,0.46,5.38,75.84
11,620,41845,48677001,44,11.0,7.35,116,29.0,23.24,178,44.5,44.06,1.0,1.0,0.41,0.43,4.29,84.28
12,1077,17892,14900101,53,13.25,6.5,340,85.0,135.57,366,91.5,86.02,0.99,1.0,0.46,0.52,4.19,68.27
13,898,10470,6694348,54,13.5,10.88,99,24.75,19.87,233,58.25,73.19,0.98,1.0,0.45,0.5,4.68,76.71
14,726,14244,8975732,43,10.75,8.18,56,14.0,9.2,197,49.25,70.07,0.99,1.0,0.47,0.56,11.39,89.2
15,712,26792,27329818,54,13.5,12.66,65,16.25,6.65,194,48.5,67.75,0.99,1.0,0.49,0.51,5.3,72.1
16,769,16659,13541115,48,12.0,7.53,58,14.5,5.8,192,48.0,66.02,0.98,1.0,0.56,0.52,3.27,78.6
17,906,119018,134806682,57,14.25,16.52,41,10.25,4.43,266,66.5,109.72,1.0,1.0,0.54,0.54,6.09,90.03
18,1032,39324,34314275,57,14.25,17.91,44,11.0,7.16,291,72.75,121.01,1.0,1.0,0.57,0.54,4.45,101.74
19,1555,190022,143545344,59,14.75,19.05,47,11.75,5.85,386,96.5,167.75,1.0,1.0,0.51,0.49,4.89,79.91
20,2179,135510,83976381,72,18.0,24.04,52,13.0,4.08,473,118.25,208.51,1.0,1.0,0.6,0.56,8.02,87.22
21,2604,95844,85745354,61,15.25,19.17,57,14.25,7.09,478,119.5,208.35,0.99,1.0,0.43,0.48,4.2,68.67
22,3623,194077,172119729,60,15.0,21.35,37,9.25,3.95,559,139.75,258.85,1.0,1.0,0.42,0.47,4.59,89.9
23,4228,270828,269401648,65,16.25,21.17,41,10.25,2.22,600,150.0,278.01,1.0,1.0,0.52,0.54,4.14,82.36
24,2571,97979,80195603,69,17.25,21.23,44,11.0,2.58,477,119.25,214.51,0.99,1.0,0.45,0.49,6.24,73.28
25,2079,88961,57621073,68,17.0,22.05,50,12.5,6.03,454,113.5,198.42,0.99,1.0,0.44,0.51,5.76,76.02
26,2119,96690,90660179,55,13.75,16.17,45,11.25,2.75,401,100.25,175.85,1.0,1.0,0.54,0.53,9.38,71.68
27,2710,77906,57873425,65,16.25,23.84,37,9.25,2.06,497,124.25,229.84,1.0,1.0,0.57,0.56,5.25,73.25
28,3399,193368,181235179,58,19.33,20.65,30,10.0,1.73,565,188.33,306.28,0.99,1.0,0.4,0.35,6.24,95.58
29,2282,118853,108268919,58,14.5,17.67,36,9.0,1.83,420,105.0,190.68,1.0,1.0,0.42,0.5,4.76,87.84
30,2136,82873,74510019,65,21.67,28.01,41,13.67,3.06,474,158.0,247.69,0.99,1.0,0.41,0.33,6.75,80.16
31,1781,45940,37486961,62,15.5,17.75,56,14.0,5.42,353,88.25,147.87,0.99,1.0,0.32,0.24,5.4,71.22
32,1995,58240,49577036,50,12.5,14.39,38,9.5,4.36,383,95.75,172.24,0.99,1.0,0.34,0.41,8.78,79.29
33,1849,53168,41565898,54,13.5,19.05,25,6.25,3.59,379,94.75,176.88,0.89,0.93,0.34,0.32,4.58,65.46
34,2678,157444,137181594,57,14.25,19.26,30,7.5,3.42,483,120.75,226.2,1.0,1.0,0.5,0.52,6.09,74.82
35,2380,134493,128612854,62,15.5,23.1,37,9.25,6.55,473,118.25,218.61,1.0,1.0,0.68,0.57,5.78,83.14
36,1857,44158,31878162,65,16.25,23.87,30,7.5,2.65,434,108.5,200.35,0.99,1.0,0.49,0.44,6.21,82.26
37,1809,51652,42417068,59,14.75,18.95,33,8.25,4.19,352,88.0,158.74,1.0,1.0,0.54,0.58,12.58,87.95
38,1746,35995,23349476,58,14.5,23.01,33,8.25,1.71,354,88.5,164.37,0.99,1.0,0.55,0.6,5.98,65.04
39,1672,51059,41487854,50,12.5,13.23,33,8.25,1.5,342,85.5,151.01,0.99,1.0,0.4,0.47,4.22,91.92
40,1896,86262,77701895,55,13.75,18.84,29,7.25,2.22,416,104.0,192.68,1.0,1.0,0.39,0.31,8.73,73.02
41,1885,48028,29384458,65,16.25,21.91,33,8.25,3.86,396,99.0,180.05,0.99,1.0,0.63,0.57,5.37,77.91
42,1603,21720,11331042,56,14.0,15.64,39,9.75,5.12,308,77.0,135.44,0.98,1.0,0.57,0.55,9.8,68.84
43,1845,69388,55910173,71,17.75,22.26,36,9.0,2.94,420,105.0,190.02,0.99,1.0,0.55,0.54,6.99,106.63
44,1725,31060,18873533,57,14.25,15.22,41,10.25,4.11,355,88.75,154.2,0.98,1.0,0.51,0.54,9.52,76.67
45,1730,64136,55322749,54,13.5,17.71,31,7.75,2.22,367,91.75,168.19,1.0,1.0,0.39,0.32,15.32,92.48
46,2006,64009,45563664,55,13.75,19.62,27,6.75,3.86,402,100.5,187.72,1.0,1.0,0.57,0.55,5.66,75.88
47,1715,41991,30867089,64,16.0,22.05,32,8.0,1.63,384,96.0,175.34,0.99,1.0,0.5,0.51,6.87,79.54
48,1748,29656,16640034,66,16.5,21.7,31,7.75,3.3,383,95.75,175.54,0.98,1.0,0.59,0.57,7.89,85.51
49,1759,34239,19238112,66,16.5,23.69,36,9.0,2.45,388,97.0,177.34,0.98,1.0,0.52,0.55,6.56,75.46
50,1853,102320,60524452,72,18.0,23.42,40,10.0,4.97,433,108.25,196.55,0.99,1.0,0.6,0.58,10.68,81.4
51,2372,218686,233587087,57,14.25,17.84,39,9.75,3.1,484,121.0,224.04,1.0,1.0,0.5,0.5,5.56,97.81
52,2214,108773,102507054,63,15.75,23.51,36,9.0,4.97,517,129.25,242.53,1.0,1.0,0.33,0.34,6.0,90.98
53,1916,76567,63204609,61,15.25,20.56,40,10.0,5.66,459,114.75,208.22,0.99,0.99,0.47,0.53,6.14,83.57
54,1764,42583,28517318,71,17.75,25.54,29,7.25,3.4,441,110.25,205.86,0.99,1.0,0.38,0.41,4.06,92.68
55,1982,155354,128501491,70,17.5,20.34,37,9.25,3.77,449,112.25,202.5,1.0,1.0,0.37,0.32,7.12,85.86
56,2466,127674,108430433,54,13.5,15.67,43,10.75,3.59,503,125.75,232.19,1.0,1.0,0.46,0.5,17.1,80.32
57,2152,76378,64190244,65,16.25,21.23,48,12.0,6.38,483,120.75,218.88,1.0,1.0,0.55,0.45,15.85,77.78
58,1999,63971,43701137,68,17.0,15.6,54,13.5,5.0,441,110.25,191.17,0.99,1.0,0.38,0.34,13.3,84.62
