id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,660,300401,282415279,67,9.57,12.58,88,12.57,10.28,267,38.14,78.05,0.54,0.53,0.34,0.32,51.44,119.73
1,712,194947,200977526,51,8.5,12.18,67,11.17,9.99,249,41.5,86.03,0.44,0.46,0.53,0.48,50.3,130.54
2,663,145622,141415659,76,12.67,16.46,88,14.67,14.65,277,46.17,93.04,0.64,0.62,0.36,0.34,47.83,136.53
3,622,121571,116601605,70,11.67,13.13,102,17.0,12.41,287,47.83,85.51,0.58,0.6,0.24,0.21,78.66,118.69
4,911,61320,56657846,71,11.83,14.3,102,17.0,18.85,298,49.67,92.16,0.61,0.66,0.32,0.34,29.57,111.98
5,806,51326,43324167,58,9.67,10.88,103,17.17,15.45,301,50.17,90.94,0.63,0.63,0.24,0.19,59.88,104.98
6,888,152093,99756852,73,12.17,12.22,104,17.33,17.77,322,53.67,99.3,0.56,0.57,0.25,0.27,37.9,118.45
7,794,50888,22391290,67,9.57,10.64,110,15.71,15.2,280,40.0,80.72,0.54,0.54,0.26,0.24,80.33,107.62
8,857,343525,361221931,61,10.17,13.53,85,14.17,14.62,319,53.17,105.35,0.53,0.54,0.42,0.41,51.36,112.73
9,813,179512,216202332,71,10.14,11.98,111,15.86,18.23,329,47.0,96.62,0.47,0.46,0.36,0.36,61.69,112.97
10,838,157352,122608567,68,11.33,12.32,95,15.83,13.48,309,51.5,96.81,0.62,0.61,0.27,0.22,46.03,121.1
11,1082,123161,99050335,88,14.67,23.52,97,16.17,17.92,447,74.5,157.69,0.51,0.51,0.42,0.41,80.67,115.36
12,1187,79842,72163585,89,17.8,27.19,91,18.2,19.16,499,99.8,201.46,0.71,0.75,0.29,0.26,21.44,89.62
13,934,40986,29792440,86,14.33,26.86,97,16.17,12.95,473,78.83,178.93,0.77,0.84,0.35,0.35,55.95,81.95
14,1058,189323,174402804,96,12.0,17.95,120,15.0,14.67,484,60.5,140.59,0.66,0.67,0.51,0.5,48.49,134.35
15,1038,66170,56513322,89,12.71,15.28,115,16.43,16.34,443,63.29,133.16,0.61,0.67,0.29,0.3,28.82,110.62
16,941,136897,119147140,82,13.67,18.15,80,13.33,12.42,439,73.17,153.31,0.55,0.56,0.44,0.45,67.7,111.8
17,1169,258074,236235714,97,13.86,22.8,98,14.0,12.9,559,79.86,186.62,0.42,0.43,0.29,0.31,62.15,115.88
18,1043,338383,183121448,98,14.0,20.91,128,18.29,16.14,492,70.29,157.75,0.71,0.71,0.31,0.31,60.23,132.12
19,796,41021,31853041,78,13.0,19.8,88,14.67,14.6,411,68.5,147.27,0.54,0.53,0.36,0.35,64.39,109.85
20,852,82837,76417067,91,15.17,25.13,83,13.83,12.4,477,79.5,171.36,0.64,0.67,0.29,0.28,75.56,99.65
21,929,38668,25488486,98,14.0,23.28,97,13.86,13.61,496,70.86,161.98,0.51,0.5,0.28,0.29,67.5,108.53
22,924,71437,70252057,85,17.0,28.11,79,15.8,15.53,493,98.6,199.31,0.88,0.92,0.4,0.41,60.79,102.68
23,1001,230215,175207187,85,14.17,27.97,63,10.5,12.13,516,86.0,197.95,0.52,0.49,0.49,0.5,89.13,147.53
24,830,139169,151878984,84,14.0,25.13,54,9.0,8.46,465,77.5,178.58,0.56,0.56,0.45,0.41,72.86,137.05
25,521,187572,230710549,72,12.0,20.16,51,8.5,7.06,335,55.83,122.58,0.66,0.7,0.49,0.56,61.96,128.26
26,630,120918,66067301,77,12.83,18.81,74,12.33,12.23,353,58.83,127.96,0.62,0.63,0.33,0.25,22.74,104.54
27,584,37072,25649386,72,14.4,24.46,48,9.6,10.26,341,68.2,140.25,0.69,0.7,0.46,0.47,78.03,136.7
