id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,187,2603,952404,39,9.75,10.9,34,8.5,9.04,75,18.75,27.58,0.71,0.74,0.36,0.26,16.31,130.66
1,162,2639,2061172,44,11.0,6.73,43,10.75,5.91,81,20.25,23.87,0.81,0.82,0.42,0.38,9.64,138.74
2,166,3129,1781603,39,9.75,6.65,42,10.5,4.12,80,20.0,24.17,0.9,0.86,0.44,0.35,16.89,120.59
3,196,5420,2778433,48,12.0,10.42,49,12.25,10.94,89,22.25,27.49,0.84,0.9,0.48,0.45,14.42,121.64
4,212,7135,7912894,39,9.75,6.4,50,12.5,7.85,88,22.0,24.78,0.77,0.78,0.4,0.36,9.16,114.47
5,187,2739,1855011,36,12.0,5.29,37,12.33,5.03,76,25.33,23.97,0.74,0.74,0.48,0.41,10.84,99.6
6,209,10363,3050042,57,14.25,10.63,66,16.5,12.79,103,25.75,31.53,0.98,1.0,0.43,0.3,15.03,119.6
7,210,3417,1652707,35,8.75,6.24,54,13.5,15.07,78,19.5,24.56,0.87,0.92,0.39,0.37,16.83,133.91
8,219,4169,2100796,44,11.0,10.83,79,19.75,28.28,90,22.5,31.8,0.74,0.83,0.47,0.46,11.87,111.63
9,237,3973,1822716,48,12.0,11.69,72,18.0,23.42,116,29.0,43.47,0.77,0.86,0.48,0.46,5.78,143.72
10,239,8943,8901944,49,12.25,10.59,79,19.75,26.86,96,24.0,32.73,0.79,0.91,0.48,0.4,5.41,134.16
11,290,4251,1609897,56,14.0,11.92,77,19.25,22.69,120,30.0,38.58,0.93,0.97,0.38,0.25,6.49,136.58
12,352,6770,4010527,59,19.67,17.79,89,29.67,40.15,145,48.33,52.0,0.91,0.98,0.32,0.13,7.69,101.67
13,343,4954,2334534,66,16.5,12.82,89,22.25,26.66,154,38.5,38.94,0.94,0.99,0.48,0.38,5.51,145.88
14,464,10726,7479359,75,18.75,17.17,99,24.75,34.38,207,51.75,54.66,0.9,0.92,0.32,0.22,5.72,114.2
15,667,38829,31858020,98,32.67,27.01,94,31.33,37.98,313,104.33,100.57,0.73,0.69,0.3,0.19,10.41,94.86
16,1003,14055,7499684,102,25.5,22.75,122,30.5,42.52,373,93.25,102.75,0.84,0.85,0.58,0.48,3.98,117.24
17,1270,110443,135062601,94,23.5,22.61,138,34.5,49.43,437,109.25,119.91,0.97,0.98,0.14,0.09,5.18,145.19
18,1596,41183,31944657,115,28.75,25.4,114,28.5,33.61,531,132.75,147.12,0.94,0.97,0.36,0.23,5.55,109.63
19,1603,40244,31840261,96,24.0,20.86,107,26.75,32.14,498,124.5,137.84,0.97,0.99,0.4,0.28,5.96,132.41
20,1697,74673,72049351,109,36.33,31.88,107,35.67,44.41,597,199.0,172.22,0.83,0.85,0.27,0.15,6.81,104.81
21,1743,104039,113459406,112,37.33,31.53,110,36.67,42.19,554,184.67,157.46,0.97,0.99,0.43,0.35,9.06,93.76
22,2855,164262,164411140,128,32.0,34.66,101,25.25,34.85,822,205.5,244.12,0.96,0.96,0.5,0.42,6.18,140.85
23,4440,204770,198415911,148,49.33,41.59,143,47.67,54.45,1077,359.0,336.97,0.88,0.9,0.26,0.11,7.22,134.79
24,3112,108376,86783964,115,28.75,31.49,103,25.75,34.93,900,225.0,279.14,0.74,0.74,0.38,0.22,6.31,94.7
25,2226,45923,30246521,125,41.67,31.37,89,29.67,29.7,753,251.0,219.31,0.93,0.97,0.43,0.28,7.94,106.1
26,2215,87952,81002807,107,35.67,25.74,79,26.33,23.16,676,225.33,210.06,0.95,0.97,0.34,0.22,8.35,101.28
27,2561,74608,61075223,122,40.67,33.29,73,24.33,23.16,813,271.0,268.53,0.93,0.96,0.3,0.08,8.8,82.98
28,4555,211642,190771119,144,72.0,5.66,122,61.0,49.5,1198,599.0,231.93,0.92,0.96,0.36,0.08,12.58,76.19
29,4130,277494,135339452,150,37.5,39.74,94,23.5,27.83,1124,281.0,355.13,0.87,0.77,0.29,0.14,7.51,124.72
30,2876,163055,171341673,127,31.75,33.79,68,17.0,17.83,865,216.25,274.45,0.96,0.98,0.29,0.18,5.71,118.35
31,2648,77615,62799822,114,28.5,29.47,85,21.25,24.82,813,203.25,246.45,0.92,0.93,0.47,0.34,6.08,132.89
32,2946,138688,140262069,122,30.5,32.14,60,15.0,15.34,880,220.0,270.87,0.94,0.96,0.54,0.44,7.51,104.76
33,3158,81738,62294077,143,28.6,35.54,86,17.2,24.15,965,193.0,277.32,0.89,0.89,0.4,0.31,64.96,104.21
34,4296,199267,195242375,153,51.0,42.58,81,27.0,25.51,1139,379.67,380.53,0.9,0.94,0.45,0.35,8.5,133.47
