id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1,13,103,37817,9,4.5,3.54,11,5.5,2.12,9,4.5,3.54,0.98,0.96,0.36,0.47,8.28,109.39
6,18,148,57191,15,5.0,1.0,18,6.0,2.65,15,5.0,1.0,1.0,1.0,0.41,0.4,2.23,197.73
8,5,123,19655,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.98,1.0,0.54,0.68,76.32,90.16
9,6,40,16016,5,2.5,2.12,6,3.0,2.83,6,3.0,2.83,1.0,1.0,0.26,0.28,2.82,96.1
12,18,368,165365,9,4.5,0.71,16,8.0,4.24,11,5.5,2.12,1.0,1.0,0.42,0.6,17.36,94.72
13,13,107,40272,7,3.5,0.71,13,6.5,0.71,11,5.5,0.71,0.99,1.0,0.4,0.72,5.76,110.18
14,20,251,60813,14,7.0,1.41,18,9.0,1.41,15,7.5,2.12,1.0,1.0,0.3,0.31,14.96,138.25
15,36,5053,5366873,15,5.0,1.0,32,10.67,5.77,23,7.67,1.53,1.0,1.0,0.5,0.62,9.48,111.45
16,20,6258,5499689,13,6.5,2.12,20,10.0,4.24,17,8.5,2.12,1.0,1.0,0.5,0.79,15.25,124.3
17,32,464,187406,14,7.0,1.41,31,15.5,0.71,17,8.5,0.71,1.0,1.0,0.35,0.51,8.46,114.44
18,27,434,169574,18,9.0,1.41,26,13.0,2.83,22,11.0,0.0,1.0,1.0,0.39,0.55,9.35,96.36
19,32,838,473150,13,6.5,2.12,32,16.0,2.83,22,11.0,1.41,1.0,1.0,0.45,0.76,7.73,76.62
20,41,640,285791,16,8.0,4.24,41,20.5,10.61,25,12.5,4.95,1.0,1.0,0.43,0.58,7.96,69.08
21,81,1326,616518,22,11.0,2.83,80,40.0,29.7,45,22.5,9.19,1.0,1.0,0.45,0.66,9.07,100.4
