id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,2025,287990,286337939,156,31.2,55.26,61,12.2,8.44,649,129.8,267.93,0.82,0.84,0.29,0.15,4.41,152.59
1,2097,375618,360349765,142,35.5,56.44,49,12.25,8.06,630,157.5,295.03,0.71,0.65,0.38,0.35,8.32,133.96
2,1665,324537,306574672,112,22.4,38.42,57,11.4,9.91,528,105.6,217.71,0.7,0.68,0.33,0.31,6.83,132.07
3,1983,64088,37189242,144,28.8,45.62,70,14.0,9.7,580,116.0,233.21,0.83,0.84,0.42,0.38,9.81,134.14
4,2307,48859,33101117,170,34.0,58.22,75,15.0,10.17,701,140.2,286.72,0.79,0.81,0.41,0.35,9.98,126.4
5,2186,288540,288502953,142,28.4,48.98,73,14.6,10.29,634,126.8,261.2,0.86,0.88,0.39,0.38,7.85,120.4
6,2521,32420,11962794,144,28.8,50.48,67,13.4,8.62,754,150.8,304.84,0.7,0.71,0.41,0.4,4.04,130.55
7,2967,109677,100904438,174,34.8,60.11,51,10.2,4.6,876,175.2,362.16,0.7,0.71,0.28,0.26,7.91,136.98
8,2955,102542,68787103,166,33.2,56.91,68,13.6,6.84,849,169.8,345.6,0.69,0.68,0.43,0.42,4.58,122.86
9,2894,134558,104735748,180,36.0,60.99,77,15.4,9.34,894,178.8,366.85,0.73,0.73,0.35,0.33,5.72,124.59
10,3176,132508,109617971,179,35.8,60.11,106,21.2,18.13,870,174.0,358.39,0.91,0.93,0.39,0.37,5.69,135.11
11,3517,215670,177402070,164,32.8,54.4,76,15.2,9.76,920,184.0,375.7,0.73,0.74,0.34,0.3,7.61,146.23
12,3916,171443,136876290,194,38.8,67.3,62,12.4,8.17,1086,217.2,446.64,0.69,0.68,0.44,0.43,6.74,142.36
13,3699,90656,62765827,199,39.8,74.54,58,11.6,9.13,1073,214.6,458.64,0.76,0.78,0.38,0.34,6.08,153.57
14,3880,182565,131238258,192,38.4,67.43,71,14.2,6.98,1088,217.6,459.76,0.87,0.82,0.3,0.22,5.01,137.28
15,4145,193369,134423630,192,38.4,68.6,61,12.2,7.76,1135,227.0,484.69,0.74,0.69,0.41,0.48,5.62,118.86
16,4097,291682,257510664,222,44.4,80.32,76,15.2,8.56,1201,240.2,507.49,0.9,0.92,0.44,0.51,12.91,131.13
17,4192,316334,300267747,172,34.4,61.3,73,14.6,11.28,1065,213.0,443.88,0.66,0.65,0.49,0.48,7.89,116.3
18,4728,353711,287156501,244,48.8,91.81,66,13.2,8.47,1295,259.0,548.99,0.73,0.71,0.37,0.24,7.74,130.46
19,4318,228479,149917438,216,54.0,94.01,70,17.5,12.77,1283,320.75,620.19,0.87,0.83,0.67,0.59,4.06,123.01
20,3491,284168,223016425,156,31.2,60.84,51,10.2,8.96,1033,206.6,447.45,0.8,0.79,0.45,0.41,7.48,113.92
21,3426,821586,435693970,181,36.2,66.99,57,11.4,9.4,1050,210.0,450.58,0.71,0.7,0.26,0.3,6.96,125.38
22,3339,129023,72151330,198,39.6,76.84,60,12.0,9.77,1109,221.8,469.71,0.75,0.75,0.46,0.44,7.91,142.03
