id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,883,9699,3074283,98,24.5,38.34,33,8.25,5.19,347,86.75,162.17,0.9,0.9,0.4,0.49,5.94,124.77
1,1042,439559,325443409,120,24.0,41.44,45,9.0,6.36,456,91.2,191.65,0.94,0.94,0.34,0.25,6.08,137.55
2,842,10120,2743457,103,25.75,40.21,49,12.25,6.65,355,88.75,164.85,0.88,0.86,0.46,0.54,4.2,106.35
3,770,44869,13620941,97,24.25,34.63,43,10.75,3.3,317,79.25,143.86,0.96,0.97,0.41,0.36,11.72,114.48
4,1153,34385,17983255,115,23.0,40.82,47,9.4,5.13,458,91.6,191.42,0.97,0.98,0.42,0.39,21.25,142.94
5,1216,44747,26853373,121,24.2,41.41,40,8.0,4.85,494,98.8,208.1,0.92,0.84,0.59,0.56,3.33,104.88
6,1291,42951,19793522,127,31.75,48.85,50,12.5,4.8,485,121.25,226.5,0.93,0.94,0.52,0.36,4.36,125.61
7,1418,51352,27884077,127,31.75,51.08,40,10.0,8.04,586,146.5,279.05,0.94,0.97,0.57,0.56,6.79,87.88
8,1720,127049,110964470,163,32.6,56.23,49,9.8,3.11,693,138.6,290.37,0.77,0.76,0.31,0.23,4.28,116.07
9,1788,78628,36706589,151,25.17,46.48,46,7.67,3.5,677,112.83,260.71,0.84,0.76,0.41,0.4,2.95,159.3
10,2243,41906,25681867,156,31.2,54.13,40,8.0,2.55,788,157.6,336.75,0.84,0.8,0.34,0.33,5.02,131.23
11,2170,69573,23457234,179,44.75,74.88,35,8.75,3.77,853,213.25,411.18,0.72,0.71,0.45,0.38,2.59,122.66
12,2526,125496,59510018,173,43.25,72.51,41,10.25,4.03,876,219.0,423.34,0.86,0.91,0.41,0.34,8.19,116.69
13,2559,196704,106002071,189,47.25,81.18,35,8.75,2.99,1039,259.75,504.83,0.92,0.95,0.43,0.35,2.62,132.82
14,2941,314955,206616562,172,43.0,78.67,37,9.25,7.59,1064,266.0,524.67,0.84,0.9,0.47,0.38,22.96,101.04
15,2779,299352,210434003,153,38.25,68.5,28,7.0,5.35,1004,251.0,493.33,0.81,0.83,0.39,0.29,2.12,130.86
16,3632,369726,257069852,188,47.0,84.75,32,8.0,7.7,1275,318.75,628.18,0.89,0.92,0.52,0.39,2.52,126.64
17,3925,340597,225570420,202,50.5,85.04,47,11.75,5.25,1259,314.75,611.5,0.92,0.92,0.34,0.3,6.66,116.7
18,3809,347090,223263905,195,48.75,83.58,41,10.25,6.13,1216,304.0,592.68,0.91,0.93,0.41,0.38,4.47,128.74
19,3935,318782,146245078,213,42.6,81.87,41,8.2,4.97,1328,265.6,580.49,0.82,0.81,0.59,0.51,8.89,126.27
20,4096,216587,120430328,217,54.25,101.85,25,6.25,5.68,1488,372.0,736.67,0.68,0.64,0.41,0.42,14.47,135.3
21,4027,348096,162642137,222,55.5,104.33,27,6.75,7.5,1468,367.0,727.33,0.68,0.65,0.54,0.46,4.44,145.12
22,3655,218048,151720066,204,40.8,81.76,36,7.2,6.98,1395,279.0,614.36,0.93,0.96,0.51,0.56,5.21,127.68
23,3767,257577,147286098,220,55.0,99.34,36,9.0,7.39,1470,367.5,724.33,0.92,0.96,0.32,0.21,5.45,107.22
24,3005,143307,79395316,185,61.67,100.75,23,7.67,7.23,1220,406.67,698.31,0.87,0.93,0.53,0.31,30.0,99.89
25,3171,155151,97976408,198,49.5,87.78,38,9.5,8.23,1325,331.25,650.51,0.86,0.9,0.38,0.32,8.34,113.01
26,2958,257414,130348002,204,51.0,93.37,47,11.75,10.81,1209,302.25,595.84,0.85,0.91,0.48,0.43,5.14,99.24
27,2552,244111,147438783,200,50.0,90.0,32,8.0,6.0,1093,273.25,536.5,0.9,0.94,0.47,0.31,8.45,103.57
28,2723,299058,100350078,191,47.75,80.26,42,10.5,6.61,1145,286.25,556.52,0.92,0.94,0.58,0.35,6.34,113.31
29,2480,172623,73605775,200,50.0,86.72,38,9.5,6.14,1111,277.75,541.51,0.94,0.97,0.52,0.41,9.33,126.92
30,2387,178732,91740435,188,47.0,83.44,37,9.25,8.54,1035,258.75,506.19,0.87,0.93,0.47,0.31,8.46,130.52
31,2282,148515,68975671,165,41.25,75.17,32,8.0,8.12,1028,257.0,506.0,0.89,0.94,0.35,0.14,9.06,81.78
32,2439,171284,50969532,183,61.0,100.46,21,7.0,7.0,1060,353.33,606.8,0.85,0.9,0.54,0.35,8.66,69.57
33,2354,165691,56382443,186,37.2,74.29,34,6.8,6.22,1043,208.6,457.51,0.8,0.81,0.71,0.63,50.38,135.49
34,2317,90450,58614232,170,56.67,91.22,18,6.0,3.46,995,331.67,567.54,0.89,0.95,0.23,0.1,3.37,120.21
35,2491,138509,76629725,186,46.5,84.35,28,7.0,5.6,1100,275.0,541.34,0.83,0.89,0.48,0.47,6.61,99.97
36,2228,113215,67061260,154,51.33,80.26,23,7.67,3.51,996,332.0,566.38,0.98,0.99,0.53,0.2,8.41,109.16
37,2198,175545,108396643,178,29.67,62.88,36,6.0,4.69,989,164.83,393.47,0.85,0.89,0.42,0.29,8.38,107.71
38,2399,301912,164104802,188,47.0,84.02,32,8.0,5.72,1137,284.25,557.84,0.92,0.96,0.49,0.34,16.38,115.8
39,2207,379790,126486183,157,52.33,86.32,15,5.0,4.36,943,314.33,540.11,0.5,0.35,0.58,0.64,3.39,141.61
40,2574,170499,99065455,180,45.0,82.67,30,7.5,5.92,1129,282.25,555.17,0.87,0.93,0.36,0.26,19.77,102.71
41,2610,323362,209182767,187,46.75,84.85,31,7.75,7.09,1189,297.25,585.17,0.85,0.89,0.52,0.37,2.93,115.3
42,2302,113771,72639565,172,57.33,89.81,38,12.67,11.93,1036,345.33,588.61,0.96,0.98,0.51,0.35,3.45,141.78
43,2207,105334,57886695,178,35.6,68.44,38,7.6,6.02,957,191.4,416.81,0.76,0.72,0.49,0.36,10.23,122.3
44,2470,185494,81173380,186,46.5,78.46,39,9.75,6.29,1094,273.5,531.69,0.98,1.0,0.52,0.42,7.27,105.78
45,2345,166468,64304745,178,44.5,81.0,30,7.5,5.69,1044,261.0,513.33,0.92,0.93,0.34,0.24,5.98,119.15
46,2325,162903,82098181,174,43.5,79.0,30,7.5,7.05,1003,250.75,493.5,0.76,0.76,0.48,0.38,3.9,118.09
47,2694,119248,56114540,182,45.5,85.02,29,7.25,7.14,1136,284.0,561.34,0.76,0.76,0.63,0.52,2.98,121.12
48,2692,349223,234075591,186,62.0,98.73,33,11.0,8.89,1147,382.33,653.56,0.9,0.92,0.5,0.39,7.58,123.73
49,2315,192269,175762321,193,48.25,86.51,31,7.75,5.68,1054,263.5,517.0,0.8,0.78,0.34,0.28,3.36,146.62
50,2284,89401,40048811,184,46.0,84.7,29,7.25,7.54,1037,259.25,511.17,0.95,0.97,0.57,0.56,4.24,124.74
51,2535,366678,219575182,188,37.6,77.38,28,5.6,5.94,1150,230.0,507.59,0.7,0.65,0.63,0.53,2.61,146.58
52,2511,120331,66793469,185,37.0,75.47,29,5.8,5.72,1079,215.8,475.28,0.77,0.72,0.35,0.26,2.37,120.43
53,2578,150539,60541726,189,37.8,77.27,36,7.2,8.93,1152,230.4,507.92,0.95,0.98,0.54,0.43,3.78,133.51
54,2854,194965,106432380,187,37.4,76.37,25,5.0,2.92,1210,242.0,532.74,0.97,0.99,0.43,0.26,2.24,125.63
55,2916,123166,59753632,210,52.5,99.01,30,7.5,6.86,1299,324.75,642.84,0.96,0.98,0.5,0.26,4.06,81.99
56,2724,127625,78647101,179,44.75,80.22,58,14.5,15.46,1175,293.75,576.84,0.75,0.75,0.35,0.22,3.35,113.02
57,2500,135597,60652330,171,42.75,73.5,37,9.25,5.44,1070,267.5,521.67,0.96,0.99,0.43,0.22,4.32,122.24
58,2417,105620,60475950,182,36.4,71.9,36,7.2,5.54,1064,212.8,465.21,0.81,0.84,0.43,0.39,19.02,130.65
59,2662,121107,80998163,180,45.0,81.36,32,8.0,6.38,1196,299.0,588.0,0.86,0.92,0.5,0.42,3.02,126.02
60,2417,256030,125646860,188,31.33,71.86,20,3.33,3.44,1121,186.83,452.75,0.68,0.68,0.57,0.58,26.38,91.04
61,2283,157368,64977238,192,48.0,87.35,28,7.0,5.1,1006,251.5,493.67,0.87,0.9,0.44,0.43,9.1,118.36
62,2638,118589,55902075,187,46.75,82.83,29,7.25,2.06,1133,283.25,555.17,0.84,0.83,0.52,0.44,5.66,112.38
63,2569,223402,145393294,174,43.5,78.39,34,8.5,7.14,1141,285.25,561.17,0.96,0.98,0.51,0.48,4.47,81.54
64,2533,175183,108077832,201,40.2,77.61,37,7.4,4.62,1138,227.6,496.08,0.89,0.9,0.58,0.45,26.2,129.53
65,2160,233907,188905886,184,61.33,96.71,31,10.33,4.93,990,330.0,560.32,0.95,0.97,0.44,0.39,14.59,84.24
66,2404,138789,46907965,217,54.25,98.52,30,7.5,5.45,1141,285.25,560.5,0.96,0.98,0.64,0.58,5.03,146.96
67,2114,81094,35133892,170,56.67,92.09,27,9.0,9.54,959,319.67,547.62,0.87,0.91,0.65,0.52,4.28,99.89
68,1843,112546,58233998,154,30.8,59.39,36,7.2,6.76,865,173.0,377.34,0.81,0.81,0.43,0.34,11.95,137.18
69,1307,67285,22430936,144,48.0,77.95,16,5.33,4.16,661,220.33,376.43,0.87,0.91,0.66,0.6,3.05,90.0
70,1285,64944,32229606,132,33.0,55.4,66,16.5,21.3,591,147.75,284.18,0.81,0.79,0.52,0.48,5.15,131.6
71,1090,34811,20465289,124,31.0,54.04,23,5.75,3.3,534,133.5,257.02,0.72,0.74,0.72,0.64,14.17,94.66
72,1179,25340,9752709,118,39.33,58.6,27,9.0,6.08,582,194.0,326.49,0.73,0.71,0.51,0.2,10.38,90.79
73,1049,40976,15470082,109,27.25,47.84,23,5.75,4.86,508,127.0,247.33,0.89,0.92,0.54,0.34,3.17,120.37
74,1036,43044,35879655,107,26.75,46.27,34,8.5,8.19,465,116.25,223.2,0.76,0.76,0.46,0.49,4.48,115.32
75,986,116647,33101547,114,38.0,56.29,25,8.33,4.93,494,164.67,275.69,0.93,0.94,0.52,0.23,4.65,119.8
76,1091,51762,17749392,126,31.5,58.34,34,8.5,7.94,549,137.25,269.17,0.97,0.99,0.56,0.52,2.78,131.5
77,1200,57661,9475907,118,39.33,61.2,28,9.33,9.24,568,189.33,321.01,0.71,0.68,0.57,0.52,3.18,99.33
78,1186,99995,17208035,130,32.5,59.01,21,5.25,4.57,572,143.0,280.0,0.78,0.77,0.61,0.43,17.98,136.04
79,1125,70724,21514745,121,30.25,53.86,25,6.25,5.12,541,135.25,263.84,0.97,0.99,0.64,0.6,3.87,137.66
80,1121,34715,9602847,131,21.83,44.19,34,5.67,3.88,588,98.0,230.26,0.8,0.85,0.48,0.47,11.4,133.61
81,1168,221733,141359595,126,21.0,44.62,52,8.67,10.41,507,84.5,199.65,0.9,0.88,0.7,0.65,15.84,115.21
82,1157,34072,16118839,122,40.67,64.38,20,6.67,5.51,525,175.0,297.05,0.77,0.67,0.37,0.23,8.55,94.27
83,1141,77088,77338534,119,29.75,48.84,34,8.5,5.74,567,141.75,272.17,0.89,0.79,0.58,0.62,9.43,145.39
84,1069,41160,10090892,119,23.8,45.97,29,5.8,5.36,492,98.4,212.77,0.82,0.81,0.65,0.61,2.57,126.52
85,912,357925,221440795,88,22.0,39.35,21,5.25,4.35,404,101.0,196.01,0.75,0.75,0.48,0.36,10.64,109.4
86,965,73082,56509149,110,22.0,38.63,33,6.6,3.65,443,88.6,186.94,0.77,0.66,0.59,0.65,2.68,116.85
87,1004,47387,15604908,121,24.2,45.92,32,6.4,6.5,519,103.8,223.2,0.74,0.73,0.61,0.62,6.58,127.95
88,1111,17868,6707620,127,31.75,49.58,38,9.5,5.45,558,139.5,265.02,0.95,0.97,0.54,0.52,25.68,111.82
89,1012,48157,29404330,99,24.75,44.18,24,6.0,6.73,466,116.5,227.67,0.77,0.76,0.48,0.43,20.28,128.84
90,1025,29399,26462974,117,23.4,44.52,25,5.0,3.67,479,95.8,206.39,0.92,0.85,0.51,0.56,3.01,130.56
91,1073,20997,9986170,122,40.67,60.93,25,8.33,4.04,522,174.0,290.13,0.71,0.7,0.46,0.44,13.54,82.37
92,1191,53558,24875406,127,31.75,51.62,36,9.0,6.48,571,142.75,272.2,0.56,0.54,0.41,0.31,13.11,81.41
93,922,20369,6678210,103,20.6,39.37,38,7.6,5.86,443,88.6,190.85,0.76,0.78,0.49,0.57,10.07,91.73
94,920,55369,38578414,91,45.5,60.1,18,9.0,8.49,424,212.0,295.57,0.59,0.57,0.45,0.25,6.48,81.02
95,803,98649,55353848,100,20.0,34.69,28,5.6,2.88,410,82.0,173.3,0.9,0.88,0.47,0.48,5.75,128.77
96,981,75607,44264764,122,24.4,44.51,29,5.8,2.68,515,103.0,219.7,0.82,0.71,0.38,0.23,4.47,131.87
97,995,81935,90789224,123,24.6,46.66,29,5.8,4.92,499,99.8,214.78,0.67,0.65,0.44,0.43,13.7,113.72
98,867,71512,67889530,96,24.0,36.11,48,12.0,10.1,395,98.75,184.86,0.92,0.97,0.32,0.32,7.81,114.36
99,1040,50555,34304005,134,33.5,55.17,38,9.5,7.59,508,127.0,241.38,0.76,0.76,0.39,0.36,5.67,122.89
100,937,51958,11182413,90,30.0,46.77,20,6.67,6.35,408,136.0,230.36,0.75,0.72,0.47,0.32,3.53,138.57
101,878,205631,18114155,107,21.4,40.03,27,5.4,3.78,407,81.4,173.63,0.82,0.69,0.49,0.33,18.61,122.34
102,842,160083,131772415,106,26.5,43.68,28,7.0,3.83,399,99.75,189.51,0.82,0.8,0.56,0.59,10.97,126.45
103,652,134489,69225198,74,18.5,31.08,17,4.25,3.3,308,77.0,148.02,0.75,0.75,0.48,0.34,8.37,128.08
104,933,58325,38899242,121,30.25,51.9,29,7.25,6.4,468,117.0,225.35,0.67,0.67,0.44,0.35,10.84,106.46
106,865,62707,45742676,105,35.0,52.85,21,7.0,4.0,419,139.67,233.26,0.75,0.72,0.59,0.5,5.48,103.39
107,1238,72751,35438328,126,42.0,67.56,25,8.33,5.13,590,196.67,335.44,0.72,0.7,0.6,0.48,4.31,96.05
108,1146,142511,90838461,113,22.6,41.09,28,5.6,3.71,541,108.2,232.45,0.8,0.8,0.52,0.42,27.1,118.0
109,1160,76907,20230301,114,28.5,50.4,36,9.0,8.68,530,132.5,258.35,0.76,0.76,0.61,0.56,5.9,116.49
110,906,73863,38703040,87,21.75,36.17,41,10.25,13.18,380,95.0,182.67,0.8,0.72,0.47,0.44,3.59,133.98
111,866,181291,111773252,111,18.5,34.1,41,6.83,4.26,388,64.67,146.16,0.88,0.86,0.35,0.29,3.52,134.59
112,967,232089,165048802,101,20.2,37.39,25,5.0,3.16,440,88.0,188.4,0.81,0.81,0.41,0.3,5.12,120.96
113,995,97752,56015134,112,28.0,48.05,27,6.75,4.92,469,117.25,226.51,0.6,0.56,0.49,0.45,8.23,76.12
114,1034,272287,165862652,115,28.75,48.84,21,5.25,2.06,486,121.5,234.34,0.82,0.8,0.45,0.34,3.06,140.46
115,1236,46292,26176320,139,34.75,56.25,70,17.5,4.51,608,152.0,290.68,0.96,0.96,0.24,0.24,10.39,78.79
116,1130,12928,4970848,125,31.25,51.27,50,12.5,3.11,569,142.25,273.19,0.9,0.9,0.29,0.33,10.66,79.6
117,748,48130,32710710,88,22.0,33.36,34,8.5,4.73,339,84.75,156.86,0.84,0.83,0.45,0.39,12.04,112.85
118,897,28493,15434693,104,26.0,40.77,30,7.5,4.43,420,105.0,198.03,0.93,0.97,0.3,0.25,7.27,135.57
119,911,153332,105967686,96,32.0,47.7,24,8.0,6.0,433,144.33,242.21,0.68,0.67,0.49,0.44,9.71,81.5
120,888,18928,5272331,95,23.75,35.61,34,8.5,5.2,380,95.0,176.71,0.79,0.78,0.45,0.33,7.07,128.97
121,1068,153354,109686136,111,27.75,47.55,25,6.25,3.3,462,115.5,222.34,0.78,0.77,0.44,0.4,5.23,92.54
122,1077,332974,244835680,119,29.75,51.55,35,8.75,7.63,516,129.0,250.01,0.78,0.77,0.55,0.46,4.21,95.56
123,1038,36368,9223549,115,28.75,49.55,30,7.5,6.76,486,121.5,234.35,0.74,0.75,0.45,0.43,15.91,120.4
124,850,48675,26885647,100,25.0,40.06,52,13.0,15.56,381,95.25,179.19,0.74,0.65,0.32,0.28,7.37,138.4
125,880,41844,19298453,109,36.33,53.46,34,11.33,8.5,431,143.67,239.32,0.72,0.7,0.4,0.45,19.39,92.0
126,773,17652,8229008,99,24.75,42.2,25,6.25,4.72,374,93.5,179.01,0.85,0.85,0.38,0.38,4.76,132.29
127,737,13461,7490985,93,23.25,38.6,32,8.0,7.66,370,92.5,175.71,0.79,0.78,0.39,0.32,4.06,123.93
128,894,27051,10624458,115,28.75,48.85,33,8.25,7.93,427,106.75,204.84,0.81,0.8,0.42,0.27,4.24,146.61
129,914,58506,19432072,102,25.5,39.06,46,11.5,8.1,415,103.75,195.51,0.78,0.74,0.53,0.44,5.0,116.72
130,945,108324,21482942,94,23.5,38.34,30,7.5,5.74,388,97.0,184.67,0.92,0.96,0.4,0.31,3.6,140.77
131,968,152419,103153208,119,29.75,48.84,36,9.0,5.42,446,111.5,210.34,0.84,0.82,0.37,0.3,2.9,152.34
132,924,173509,117466235,99,24.75,38.84,39,9.75,7.54,373,93.25,174.5,0.97,0.98,0.48,0.43,3.08,157.98
133,999,17126,12044681,116,29.0,50.01,24,6.0,3.56,477,119.25,230.5,0.78,0.77,0.32,0.22,2.7,134.07
134,1017,28223,11948151,114,22.8,40.93,35,7.0,5.2,447,89.4,188.73,0.7,0.69,0.43,0.38,2.3,159.75
135,996,452403,324209783,125,25.0,45.32,29,5.8,5.76,445,89.0,187.29,0.57,0.53,0.45,0.46,4.79,146.72
136,890,15369,6790996,118,19.67,35.95,38,6.33,1.97,387,64.5,143.3,0.63,0.58,0.4,0.4,2.93,167.05
137,770,568501,439840100,107,21.4,32.34,42,8.4,4.93,351,70.2,138.56,0.57,0.56,0.43,0.35,3.15,153.29
138,896,50725,65173905,102,25.5,37.12,39,9.75,5.32,389,97.25,179.86,0.84,0.82,0.3,0.32,5.24,138.65
139,855,382501,254921896,131,26.2,49.09,42,8.4,6.66,392,78.4,165.25,0.67,0.66,0.45,0.38,3.06,110.37
140,993,326295,231270354,115,23.0,39.17,40,8.0,4.0,432,86.4,177.57,0.89,0.91,0.54,0.48,33.25,142.12
141,921,155448,195412564,98,24.5,35.83,33,8.25,4.86,392,98.0,182.7,0.78,0.74,0.29,0.34,4.97,143.19
142,841,195241,244305880,92,18.4,28.87,39,7.8,2.86,357,71.4,144.57,0.86,0.84,0.22,0.24,4.22,176.72
143,806,61778,70996961,103,20.6,33.8,33,6.6,1.52,361,72.2,147.47,0.78,0.74,0.42,0.36,18.16,168.35
144,716,117010,85561110,77,19.25,27.96,30,7.5,4.12,297,74.25,137.19,0.73,0.68,0.4,0.4,5.56,126.98
145,810,273208,204051195,94,31.33,43.04,49,16.33,11.37,364,121.33,197.17,0.85,0.8,0.36,0.33,5.94,114.46
146,784,11282,5008095,91,30.33,43.15,24,8.0,5.29,337,112.33,185.07,0.65,0.66,0.36,0.37,7.2,105.98
147,854,126126,92738055,94,23.5,41.01,21,5.25,4.57,382,95.5,183.67,0.71,0.66,0.43,0.4,2.4,148.4
148,873,29305,11271117,95,23.75,34.93,33,8.25,3.77,348,87.0,160.01,0.74,0.74,0.52,0.49,3.38,135.75
149,918,44391,28400367,104,26.0,42.1,36,9.0,6.68,410,102.5,189.11,0.65,0.66,0.47,0.4,2.89,133.65
150,1071,78430,30361648,118,29.5,45.1,33,8.25,6.18,453,113.25,199.51,0.52,0.48,0.5,0.36,3.66,129.96
151,1061,50504,50860652,111,37.0,55.51,22,7.33,4.62,469,156.33,251.04,0.51,0.53,0.45,0.34,3.54,121.15
152,1158,23433,6229530,122,30.5,47.68,36,9.0,4.97,524,131.0,246.0,0.65,0.65,0.46,0.45,4.79,145.32
153,1104,33304,12866272,117,29.25,49.18,48,12.0,11.8,497,124.25,229.94,0.63,0.6,0.48,0.45,3.6,129.19
154,1430,38833,17518577,129,32.25,55.84,28,7.0,4.55,587,146.75,279.53,0.75,0.79,0.49,0.45,5.66,138.85
155,1220,85300,52981138,120,30.0,49.4,25,6.25,4.35,563,140.75,266.85,0.52,0.51,0.38,0.35,4.71,118.89
156,1389,74726,44505361,142,35.5,61.71,27,6.75,5.5,629,157.25,303.84,0.75,0.78,0.42,0.32,2.86,143.28
157,1514,172457,147437125,157,39.25,67.22,35,8.75,4.99,749,187.25,357.17,0.56,0.53,0.36,0.34,4.29,123.34
158,1785,35646,18781571,173,43.25,72.5,47,11.75,3.3,739,184.75,350.19,0.9,0.94,0.48,0.44,4.8,115.35
159,1772,155488,149745097,157,39.25,68.5,29,7.25,3.77,793,198.25,382.5,0.63,0.62,0.41,0.4,11.49,131.68
160,2646,174468,115582585,183,45.75,80.84,27,6.75,3.77,1112,278.0,545.33,0.7,0.77,0.6,0.49,2.4,132.61
161,3015,164910,94685056,176,35.2,68.65,34,6.8,4.71,1206,241.2,526.49,0.69,0.69,0.44,0.38,19.06,154.23
162,2927,229134,147863224,204,40.8,82.29,42,8.4,9.29,1217,243.4,533.64,0.72,0.71,0.37,0.29,2.31,124.94
163,2696,176857,105922576,206,51.5,89.68,32,8.0,3.37,1181,295.25,575.17,0.7,0.68,0.37,0.26,3.83,136.18
164,2863,303320,177838902,194,38.8,77.83,29,5.8,3.83,1229,245.8,534.55,0.67,0.65,0.4,0.23,6.69,155.56
165,2705,172970,55999969,184,46.0,85.34,20,5.0,3.56,1191,297.75,588.83,0.78,0.88,0.48,0.34,8.79,123.62
166,2867,781185,120070730,197,49.25,90.5,28,7.0,3.56,1206,301.5,594.33,0.76,0.76,0.67,0.61,2.8,138.26
167,2825,268439,150642037,199,49.75,92.17,23,5.75,5.5,1197,299.25,591.17,0.7,0.75,0.42,0.28,2.83,109.5
168,2418,134641,52284235,158,79.0,107.48,17,8.5,7.78,1031,515.5,724.78,0.54,0.52,0.49,0.26,5.1,75.87
169,2697,113640,59724647,210,42.0,84.99,35,7.0,6.2,1177,235.4,513.52,0.76,0.79,0.6,0.43,27.3,130.55
170,2462,127557,48582602,189,37.8,75.6,35,7.0,4.74,1144,228.8,496.55,0.8,0.82,0.66,0.63,6.1,126.7
171,2393,149432,66486886,190,38.0,73.25,36,7.2,4.15,1105,221.0,474.11,0.78,0.8,0.57,0.3,4.27,117.37
172,2541,116918,59650486,195,65.0,102.2,24,8.0,4.58,1136,378.67,635.97,0.64,0.67,0.49,0.35,3.91,134.96
173,2183,387436,254514542,172,34.4,70.22,26,5.2,5.17,989,197.8,433.91,0.71,0.69,0.61,0.59,14.81,113.12
174,2344,147731,94208083,186,37.2,74.25,27,5.4,3.29,1081,216.2,469.47,0.75,0.77,0.56,0.55,9.85,141.08
