id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,21,103,21666,18,9.0,4.24,14,7.0,1.41,19,9.5,3.54,0.77,0.72,0.56,0.52,12.57,188.2
1,23,313,65795,12,4.0,0.0,14,4.67,1.15,15,5.0,1.73,0.67,0.74,0.36,0.38,19.41,152.38
2,18,126,28149,16,5.33,1.53,14,4.67,2.08,16,5.33,1.53,0.93,0.9,0.39,0.27,47.55,150.5
3,19,349,51933,12,4.0,2.65,15,5.0,4.0,17,5.67,4.16,0.76,0.83,0.73,0.65,23.95,191.37
4,22,189,51307,12,4.0,1.73,14,4.67,1.53,18,6.0,2.0,0.99,0.99,0.29,0.26,23.07,135.97
5,22,108,34620,18,6.0,1.0,20,6.67,0.58,19,6.33,0.58,0.86,0.9,0.26,0.14,1.66,162.98
6,26,237,62735,20,6.67,4.73,19,6.33,3.51,22,7.33,5.13,0.92,0.98,0.38,0.22,20.09,171.51
7,22,189,32871,16,5.33,2.08,16,5.33,0.58,20,6.67,0.58,0.86,0.86,0.56,0.59,39.58,139.35
8,27,223,59616,19,6.33,4.16,19,6.33,2.31,23,7.67,4.62,0.96,0.94,0.35,0.3,18.11,139.36
9,29,191,52862,19,6.33,2.52,22,7.33,1.53,24,8.0,3.0,0.79,0.78,0.37,0.21,37.05,145.79
10,24,111,26031,13,4.33,2.31,16,5.33,2.08,21,7.0,3.61,0.89,0.97,0.5,0.36,2.87,146.86
11,32,191,51075,22,7.33,1.15,26,8.67,1.53,29,9.67,2.52,0.92,0.92,0.38,0.35,9.43,152.65
12,24,139,42645,20,6.67,1.53,20,6.67,0.58,21,7.0,1.0,0.92,0.98,0.49,0.45,12.41,175.43
13,21,84,22276,17,5.67,0.58,20,6.67,0.58,21,7.0,0.0,0.93,0.88,0.49,0.5,14.38,176.48
14,20,129,20007,16,5.33,1.15,18,6.0,1.73,19,6.33,2.08,0.92,0.92,0.27,0.25,25.05,143.25
15,25,208,50367,18,6.0,1.73,15,5.0,1.0,22,7.33,2.31,0.91,0.85,0.56,0.51,23.68,155.3
16,25,122,35490,20,6.67,4.73,20,6.67,3.51,23,7.67,5.03,0.97,0.99,0.48,0.4,11.87,177.78
17,13,287,306010,12,4.0,1.73,12,4.0,1.0,13,4.33,1.53,0.83,0.78,0.7,0.74,42.04,124.97
18,25,178,81403,18,4.5,3.0,17,4.25,2.22,22,5.5,3.51,0.8,0.79,0.42,0.36,9.54,149.18
19,30,384,345614,20,6.67,2.89,23,7.67,3.79,25,8.33,3.51,0.79,0.72,0.47,0.49,12.18,157.11
20,23,171,32162,20,6.67,1.53,17,5.67,0.58,22,7.33,0.58,0.75,0.73,0.41,0.55,26.74,126.76
21,32,341,92701,19,6.33,0.58,21,7.0,1.0,25,8.33,3.21,0.97,0.99,0.4,0.26,8.35,137.07
22,35,1955,1600990,21,7.0,3.61,19,6.33,3.51,26,8.67,6.43,0.88,0.85,0.36,0.14,22.96,148.36
23,26,182,55897,18,6.0,3.0,19,6.33,2.52,23,7.67,3.21,0.91,0.87,0.34,0.27,15.57,155.53
24,24,459,88708,15,5.0,4.36,15,5.0,4.36,20,6.67,6.43,0.79,0.88,0.53,0.6,23.3,143.31
25,20,243,41156,12,6.0,1.41,10,5.0,1.41,13,6.5,2.12,0.97,0.98,0.29,0.29,36.61,138.94
26,24,438,425485,16,5.33,3.21,13,4.33,1.53,19,6.33,3.51,0.97,1.0,0.53,0.45,14.31,144.19
27,25,151,36619,18,4.5,2.38,18,4.5,1.73,20,5.0,2.0,0.83,0.82,0.33,0.27,20.2,127.59
28,7,142,76618,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.76,0.92,0.5,0.32,43.64,124.96
29,16,2756,3849178,15,5.0,4.36,15,5.0,4.36,15,5.0,4.36,1.0,1.0,0.36,0.29,57.73,173.48
30,23,256,178853,14,4.67,1.53,13,4.33,2.52,17,5.67,2.31,0.93,0.92,0.52,0.44,9.04,138.33
31,16,47,7642,15,5.0,1.73,16,5.33,1.53,16,5.33,1.53,0.87,0.83,0.58,0.53,2.59,152.74
32,25,153,44402,18,6.0,2.65,20,6.67,2.89,22,7.33,3.21,0.97,0.98,0.53,0.45,22.74,124.38
33,15,90,19740,13,4.33,1.53,11,3.67,0.58,15,5.0,2.65,0.84,0.8,0.59,0.58,19.72,164.17
34,10,34,3793,10,2.5,0.58,10,2.5,0.58,10,2.5,0.58,0.53,0.5,0.28,0.26,9.08,121.29
35,5,13,710,4,2.0,1.41,4,2.0,1.41,5,2.5,2.12,0.5,0.5,0.52,0.53,0.38,85.5
36,15,76,21349,12,4.0,0.0,13,4.33,0.58,14,4.67,0.58,0.65,0.6,0.53,0.44,15.34,148.53
37,14,63,16556,12,4.0,2.0,12,4.0,1.0,14,4.67,1.15,0.79,0.76,0.78,0.87,14.75,166.61
38,12,17,848,10,3.33,2.08,11,3.67,2.52,12,4.0,3.0,0.59,0.54,0.41,0.43,0.25,156.5
39,16,222,62628,11,3.67,2.31,8,2.67,1.53,12,4.0,2.65,1.0,1.0,0.41,0.42,23.59,166.77
