id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,752,33897,28802166,172,8.6,4.94,632,31.6,74.34,417,20.85,36.13,0.92,0.92,0.4,0.48,4.52,121.85
1,780,44436,38353307,166,8.3,4.82,665,33.25,80.23,433,21.65,38.75,0.97,0.98,0.53,0.6,3.9,125.23
2,657,45635,45171003,158,8.32,5.29,584,30.74,71.2,380,20.0,34.28,0.93,0.91,0.57,0.63,4.95,109.88
3,742,35323,36995104,155,7.75,4.0,651,32.55,90.03,463,23.15,55.9,0.94,0.94,0.45,0.49,6.76,125.74
4,735,36673,25420274,139,7.72,6.06,614,34.11,90.01,424,23.56,51.37,0.95,0.94,0.43,0.53,5.69,116.48
5,908,33562,26115091,163,8.58,5.24,767,40.37,100.02,486,25.58,56.37,0.9,0.9,0.48,0.54,5.87,115.27
6,811,56225,55276390,161,7.67,5.1,664,31.62,79.41,431,20.52,38.64,0.93,0.91,0.47,0.57,5.58,115.9
7,935,41571,33118996,163,8.58,7.65,692,36.42,98.36,484,25.47,50.29,0.95,0.93,0.47,0.54,4.49,112.93
8,797,34140,27167646,165,8.25,4.78,684,34.2,84.85,412,20.6,37.29,0.91,0.88,0.46,0.55,5.4,116.38
9,630,18382,11347922,169,9.39,5.27,507,28.17,58.49,354,19.67,27.97,0.97,0.93,0.52,0.64,4.04,98.66
10,832,40711,34664168,187,9.84,5.46,628,33.05,68.7,437,23.0,35.33,0.96,0.95,0.5,0.56,4.7,104.41
11,1005,75777,66373882,206,10.3,7.21,777,38.85,93.61,546,27.3,49.97,0.96,0.93,0.5,0.56,5.85,113.22
12,1005,61816,61232546,198,10.42,8.9,617,32.47,75.73,529,27.84,49.96,0.94,0.94,0.5,0.55,6.17,101.11
13,874,41736,33493344,180,9.0,7.04,544,27.2,55.85,457,22.85,37.83,0.94,0.91,0.43,0.52,5.19,123.69
14,1108,65590,64101352,192,10.67,10.53,545,30.28,62.45,552,30.67,57.22,0.97,0.98,0.47,0.54,5.36,118.22
15,1036,62297,52455632,178,9.89,9.37,486,27.0,62.72,527,29.28,57.17,0.94,0.94,0.5,0.55,5.04,114.07
16,917,116837,122127635,170,8.5,8.43,446,22.3,45.17,459,22.95,46.02,0.94,0.93,0.48,0.53,6.19,100.56
17,1236,93697,81792959,185,9.74,9.85,562,29.58,69.44,541,28.47,56.01,0.92,0.92,0.45,0.53,5.53,112.38
18,1227,57600,48170689,197,9.85,10.01,610,30.5,73.84,605,30.25,59.19,0.9,0.88,0.51,0.56,4.13,106.11
19,1431,173709,171435611,182,9.58,11.84,539,28.37,67.16,671,35.32,82.28,0.96,0.96,0.48,0.57,4.97,115.91
20,1473,65117,53101116,202,10.1,15.0,540,27.0,64.36,712,35.6,89.52,0.96,0.95,0.47,0.58,8.29,102.42
21,1565,126687,133909475,197,9.85,12.54,591,29.55,85.36,730,36.5,89.21,0.95,0.9,0.47,0.5,7.78,119.09
22,1378,141981,133644719,179,8.95,13.66,449,22.45,51.91,664,33.2,84.22,0.9,0.9,0.48,0.53,9.55,112.64
23,1475,158210,154716732,195,10.26,15.53,394,20.74,41.01,699,36.79,102.07,0.94,0.93,0.42,0.51,7.12,126.21
24,1006,278153,338891912,152,8.44,11.55,395,21.94,51.05,495,27.5,62.35,0.97,0.96,0.5,0.55,6.28,108.68
25,1169,167068,171836429,163,9.59,12.88,387,22.76,50.64,549,32.29,73.14,0.94,0.95,0.51,0.59,12.38,97.26
26,957,60838,58108789,153,8.05,10.27,404,21.26,47.4,480,25.26,53.56,0.98,0.96,0.47,0.53,6.08,102.89
27,1053,81609,65787566,174,8.7,13.25,402,20.1,47.7,548,27.4,67.67,0.94,0.92,0.52,0.59,5.81,110.22
28,1120,193141,248698128,148,8.71,11.48,440,25.88,61.3,573,33.71,75.23,0.93,0.91,0.43,0.54,7.31,111.82
29,1040,138313,139720171,170,8.1,12.01,426,20.29,50.48,559,26.62,66.71,0.96,0.93,0.51,0.59,14.82,118.45
