id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,536,6454,2758983,85,9.44,8.32,75,8.33,3.39,221,24.56,49.01,0.99,1.0,0.37,0.44,6.14,158.0
1,535,15505,14138524,61,10.17,12.27,39,6.5,4.28,213,35.5,71.36,0.98,1.0,0.42,0.46,23.1,139.77
2,481,17900,7602967,80,10.0,13.41,55,6.88,4.36,227,28.38,61.36,0.95,0.94,0.44,0.61,10.32,127.95
3,467,8091,2820410,64,9.14,7.47,54,7.71,3.2,203,29.0,53.67,0.98,0.98,0.46,0.45,11.99,131.73
4,668,6493,1538421,76,9.5,8.57,64,8.0,3.85,229,28.62,55.49,0.97,0.99,0.38,0.39,8.31,112.12
5,601,7265,2044811,68,8.5,8.4,69,8.62,5.63,222,27.75,56.71,0.99,1.0,0.48,0.53,14.93,134.66
6,611,20153,16406236,63,9.0,8.1,53,7.57,3.91,210,30.0,60.46,0.99,1.0,0.5,0.54,10.38,118.58
7,624,11142,8201617,92,11.5,12.95,73,9.12,5.06,259,32.38,66.27,0.97,0.98,0.35,0.44,15.6,149.45
8,630,16703,11611374,85,9.44,8.96,64,7.11,4.04,240,26.67,55.32,0.99,0.99,0.43,0.43,6.42,155.67
9,678,15625,14202914,91,13.0,10.38,76,10.86,4.06,243,34.71,62.0,0.98,0.99,0.46,0.52,10.63,106.56
10,689,14025,8882297,86,8.6,8.37,80,8.0,4.81,248,24.8,54.04,1.0,1.0,0.43,0.46,10.04,118.82
11,780,23483,19864663,89,9.89,9.45,80,8.89,6.21,263,29.22,62.1,0.97,0.96,0.41,0.37,20.22,114.43
12,717,19103,15579632,94,13.43,13.21,63,9.0,4.93,294,42.0,65.29,0.99,1.0,0.51,0.55,10.46,128.12
13,710,14721,11395340,99,9.9,9.34,75,7.5,4.17,264,26.4,50.15,0.97,0.93,0.5,0.53,8.93,115.03
14,813,29482,18152737,93,13.29,16.34,59,8.43,4.31,343,49.0,95.22,0.98,0.98,0.47,0.49,8.39,104.81
15,983,103358,119310449,109,13.62,17.08,58,7.25,4.17,448,56.0,109.25,0.94,0.95,0.44,0.53,7.4,130.74
16,981,57650,54601272,136,13.6,16.61,96,9.6,4.86,456,45.6,100.79,0.99,0.99,0.32,0.35,7.1,128.21
17,1276,177162,178413209,115,12.78,16.32,74,8.22,4.99,509,56.56,119.97,0.97,0.95,0.56,0.56,16.99,128.1
18,1866,263160,298498277,146,16.22,23.49,70,7.78,3.23,710,78.89,179.55,1.0,1.0,0.37,0.43,15.48,115.59
19,1697,174614,202525416,137,17.12,23.65,62,7.75,3.54,667,83.38,179.01,1.0,1.0,0.39,0.36,16.02,135.39
20,1605,142845,142271090,133,16.62,22.86,60,7.5,4.47,617,77.12,145.34,0.99,1.0,0.4,0.35,6.63,123.53
21,1604,326594,340850635,139,15.44,22.56,56,6.22,3.19,651,72.33,154.48,0.98,0.98,0.38,0.42,23.52,130.4
22,1508,139459,148616056,152,19.0,26.28,65,8.12,5.62,697,87.12,162.56,0.99,0.99,0.43,0.48,11.8,128.96
23,1602,158937,162735205,149,18.62,27.12,53,6.62,3.25,717,89.62,172.19,1.0,1.0,0.48,0.52,10.43,135.89
24,1510,223928,233432369,133,22.17,28.65,42,7.0,4.15,689,114.83,191.01,1.0,1.0,0.41,0.4,11.06,127.16
25,1246,329939,315850742,133,22.17,27.82,49,8.17,5.46,635,105.83,169.85,0.94,0.96,0.45,0.49,13.55,139.23
26,1276,498529,443397583,136,19.43,28.62,43,6.14,4.91,635,90.71,159.93,1.0,1.0,0.39,0.48,30.92,129.96
27,1243,186667,203511747,137,22.83,27.89,43,7.17,3.37,610,101.67,172.04,0.94,0.91,0.36,0.25,11.62,143.94
28,1324,105113,103795987,147,21.0,28.74,51,7.29,3.73,703,100.43,186.21,0.95,0.96,0.4,0.32,9.26,146.67
29,1243,74137,51314594,144,20.57,27.83,46,6.57,2.76,659,94.14,171.5,0.98,0.97,0.38,0.4,15.95,139.82
30,1505,66104,51465251,171,21.38,33.05,47,5.88,2.7,820,102.5,209.55,1.0,1.0,0.52,0.56,8.29,145.1
31,1224,223132,243151981,155,19.38,28.84,50,6.25,4.37,680,85.0,158.82,0.94,0.92,0.47,0.5,15.21,131.43
