id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,104,11464,13906870,27,13.5,7.78,24,12.0,4.24,74,37.0,36.77,0.86,0.87,0.3,0.24,20.67,172.74
1,124,3671,3206417,37,12.33,12.1,38,12.67,10.97,88,29.33,38.8,0.85,0.87,0.32,0.25,16.27,184.71
3,121,5643,3741537,33,11.0,7.21,33,11.0,4.0,74,24.67,28.11,0.97,0.95,0.62,0.51,12.32,156.51
4,89,1754,531518,22,11.0,9.9,20,10.0,8.49,61,30.5,37.48,0.83,0.88,0.45,0.5,23.1,128.82
5,99,2104,636410,24,12.0,12.73,20,10.0,8.49,66,33.0,39.6,0.98,0.98,0.32,0.27,26.06,174.83
6,94,1366,569147,25,12.5,6.36,23,11.5,4.95,67,33.5,36.06,0.92,0.94,0.46,0.37,17.67,182.37
7,103,1308,292916,34,11.33,8.39,35,11.67,6.35,73,24.33,30.04,0.93,0.91,0.48,0.6,14.15,170.72
8,205,4529,2010946,41,20.5,23.33,27,13.5,13.44,147,73.5,98.29,0.86,0.82,0.54,0.46,11.21,172.54
9,199,3638,1475850,38,19.0,22.63,24,12.0,12.73,134,67.0,87.68,0.65,0.55,0.5,0.38,11.47,177.25
10,143,5064,1252745,38,12.67,12.42,41,13.67,13.32,99,33.0,44.24,0.86,0.87,0.61,0.62,7.05,178.42
11,139,1732,581011,45,15.0,14.18,56,18.67,20.43,90,30.0,35.93,0.85,0.83,0.5,0.6,10.01,168.79
12,148,1984,740310,35,17.5,17.68,43,21.5,21.92,94,47.0,55.15,0.72,0.68,0.43,0.4,15.12,156.72
13,141,2884,1219185,40,20.0,14.14,46,23.0,21.21,98,49.0,50.91,0.7,0.71,0.53,0.5,15.76,162.11
14,179,5121,3951337,50,16.67,17.95,77,25.67,35.02,124,41.33,50.84,0.76,0.77,0.61,0.73,16.86,166.79
15,191,2954,1115473,52,17.33,21.36,57,19.0,24.25,120,40.0,57.19,0.72,0.76,0.27,0.25,15.74,160.81
16,145,13807,6485033,36,18.0,15.56,55,27.5,28.99,90,45.0,53.74,1.0,1.0,0.48,0.3,18.42,176.46
17,232,16191,15929273,55,27.5,30.41,79,39.5,47.38,157,78.5,102.53,0.93,0.94,0.34,0.24,16.42,131.86
18,421,15434,11592875,61,20.33,27.54,70,23.33,31.9,268,89.33,141.0,0.7,0.66,0.44,0.5,7.56,152.99
19,459,27929,18764258,58,29.0,33.94,94,47.0,59.4,271,135.5,181.73,0.76,0.75,0.5,0.35,9.07,168.45
20,647,52903,46482326,65,21.67,32.35,87,29.0,44.17,374,124.67,209.87,0.87,0.88,0.46,0.43,4.4,173.87
21,1088,108826,112134661,67,33.5,43.13,71,35.5,44.55,561,280.5,391.03,0.81,0.8,0.41,0.32,8.14,166.66
22,1817,138579,126827478,92,46.0,62.23,105,52.5,61.52,790,395.0,555.79,0.75,0.71,0.39,0.26,7.16,101.02
24,3062,232650,216901814,105,52.5,68.59,62,31.0,38.18,1015,507.5,712.06,0.77,0.64,0.24,0.12,7.18,92.42
25,2089,218578,202171776,112,56.0,70.71,51,25.5,26.16,871,435.5,605.99,0.91,0.9,0.34,0.18,9.71,128.37
26,2104,238629,265792389,109,54.5,75.66,46,23.0,31.11,940,470.0,663.27,0.85,0.85,0.59,0.52,9.54,167.12
27,1964,174556,171105404,109,54.5,72.83,45,22.5,27.58,844,422.0,592.56,0.58,0.55,0.44,0.38,9.04,165.66
28,2589,213863,209645853,108,36.0,56.29,77,25.67,38.4,1042,347.33,595.54,0.86,0.84,0.61,0.57,7.08,144.9
