id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,744,75455,33656808,120,17.14,25.7,111,15.86,15.24,368,52.57,112.26,0.82,0.83,0.43,0.4,56.66,153.02
1,662,181549,94989990,91,18.2,26.8,87,17.4,17.98,301,60.2,111.83,0.8,0.8,0.42,0.26,79.78,174.79
2,562,239341,205618605,97,13.86,23.56,80,11.43,11.91,265,37.86,81.31,0.85,0.85,0.59,0.49,43.11,176.66
3,621,336562,264177683,98,16.33,22.96,89,14.83,13.54,303,50.5,99.88,0.83,0.83,0.44,0.37,75.35,168.96
4,702,304177,214864489,103,20.6,36.04,88,17.6,24.89,325,65.0,130.27,0.78,0.78,0.46,0.38,70.28,150.12
5,735,291387,182446599,113,16.14,27.88,102,14.57,16.97,337,48.14,101.72,0.85,0.86,0.41,0.37,68.49,152.42
6,690,307185,204568043,116,16.57,26.38,98,14.0,17.12,339,48.43,105.81,0.82,0.84,0.54,0.47,43.51,170.39
7,691,23242,6537452,107,15.29,23.45,127,18.14,25.82,316,45.14,96.69,0.84,0.84,0.46,0.44,40.79,149.53
8,647,251768,160356019,101,16.83,28.66,91,15.17,16.36,313,52.17,108.77,0.78,0.77,0.54,0.52,66.64,153.6
9,712,338610,182849460,105,17.5,30.14,120,20.0,28.35,325,54.17,111.71,0.82,0.83,0.53,0.42,61.09,157.21
10,831,65357,25399389,118,23.6,35.0,110,22.0,23.23,396,79.2,148.93,0.79,0.8,0.35,0.23,65.68,157.72
11,1015,113587,42922082,118,23.6,38.84,95,19.0,21.04,471,94.2,186.67,0.79,0.8,0.51,0.31,61.35,165.49
12,1224,175587,96598456,136,22.67,42.8,80,13.33,13.65,582,97.0,218.06,0.83,0.83,0.54,0.46,56.12,149.09
13,1223,136280,56559744,143,20.43,37.33,97,13.86,14.01,501,71.57,165.19,0.84,0.84,0.4,0.32,58.28,153.43
14,1289,149134,107315689,141,20.14,38.76,118,16.86,22.06,606,86.57,204.94,0.77,0.76,0.41,0.32,69.5,135.82
15,1302,137472,83142929,135,22.5,40.96,93,15.5,19.13,543,90.5,200.66,0.76,0.75,0.54,0.5,55.98,157.62
16,1278,650163,438004000,145,18.12,37.56,116,14.5,21.21,575,71.88,180.77,0.85,0.85,0.42,0.46,39.43,164.17
17,1279,80877,33473937,133,22.17,41.58,85,14.17,15.18,567,94.5,209.96,0.78,0.76,0.44,0.35,55.1,155.71
18,1241,169180,112390546,130,21.67,37.42,101,16.83,19.65,506,84.33,181.68,0.82,0.83,0.49,0.37,55.03,158.01
19,1397,316090,132055482,135,22.5,44.36,83,13.83,17.53,602,100.33,227.68,0.8,0.82,0.42,0.45,40.02,154.52
