id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,16,20,832,12,4.0,1.0,14,4.67,1.53,14,4.67,1.53,1.0,1.0,0.42,0.4,0.01,217.63
1,9,14,560,8,4.0,1.41,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.5,0.5,0.01,211.8
2,17,24,1184,13,6.5,2.12,17,8.5,3.54,16,8.0,2.83,0.9,0.7,0.4,0.28,0.01,232.05
3,16,19,772,13,4.33,2.08,15,5.0,3.0,16,5.33,3.06,1.0,1.0,0.49,0.48,0.0,235.85
4,18,24,964,17,5.67,1.53,17,5.67,1.53,17,5.67,1.53,1.0,1.0,0.42,0.42,0.01,225.26
5,17,20,816,14,4.67,1.53,17,5.67,3.06,17,5.67,3.06,1.0,1.0,0.62,0.6,0.0,223.46
6,20,29,1212,18,6.0,1.73,19,6.33,2.08,19,6.33,2.08,0.91,0.91,0.55,0.53,0.03,183.54
7,16,20,899,15,5.0,3.0,15,5.0,3.0,15,5.0,3.0,0.89,0.83,0.4,0.35,0.01,233.64
8,19,26,1440,15,5.0,2.65,18,6.0,2.65,18,6.0,2.65,0.97,0.84,0.63,0.57,0.02,228.42
9,29,40,1681,23,7.67,3.21,26,8.67,3.51,25,8.33,4.04,0.92,0.91,0.31,0.31,0.02,201.08
10,11,12,488,11,3.67,1.53,11,3.67,1.53,11,3.67,1.53,1.0,1.0,0.48,0.47,0.0,199.27
11,26,35,1706,19,6.33,3.21,24,8.0,1.73,25,8.33,2.31,0.79,0.72,0.42,0.44,0.88,234.96
12,21,37,1844,16,5.33,0.58,18,6.0,1.0,20,6.67,2.08,0.86,0.8,0.34,0.38,2.12,211.38
13,22,33,1560,17,5.67,1.15,17,5.67,2.08,18,6.0,1.73,0.81,0.77,0.26,0.26,0.73,222.92
14,24,38,1609,22,7.33,1.15,24,8.0,1.73,24,8.0,1.73,0.98,0.96,0.42,0.41,0.14,164.7
15,14,17,688,12,4.0,1.0,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.42,0.42,0.01,224.14
16,16,19,820,16,5.33,0.58,15,5.0,1.0,16,5.33,0.58,0.87,0.84,0.43,0.39,0.0,228.28
17,18,29,1283,15,5.0,0.0,18,6.0,1.73,18,6.0,1.73,0.95,0.89,0.48,0.43,0.06,192.23
18,13,20,808,9,3.0,1.0,11,3.67,0.58,11,3.67,0.58,1.0,1.0,0.26,0.26,0.05,220.75
19,12,15,600,12,4.0,2.0,12,4.0,2.0,12,4.0,2.0,1.0,1.0,0.4,0.4,0.01,229.61
20,13,19,792,12,4.0,3.61,12,4.0,3.61,12,4.0,3.61,1.0,1.0,0.36,0.35,0.05,234.14
21,13,19,762,12,4.0,1.0,12,4.0,1.0,12,4.0,1.0,0.97,0.97,0.38,0.38,0.01,225.37
22,9,14,692,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.84,0.74,0.31,0.28,1.6,211.15
23,13,18,796,11,3.67,2.08,12,4.0,2.65,12,4.0,2.65,0.96,0.93,0.35,0.36,0.32,210.37
24,11,20,940,11,5.5,0.71,11,5.5,0.71,11,5.5,0.71,0.9,0.82,0.66,0.7,1.05,197.98
26,22,29,1174,21,7.0,1.0,21,7.0,1.0,21,7.0,1.0,0.96,0.97,0.51,0.49,0.03,187.97
27,8,8,351,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.84,0.76,0.57,0.53,0.0,219.94
28,10,11,572,8,2.67,1.15,8,2.67,1.15,10,3.33,2.31,0.83,0.77,0.61,0.59,0.01,229.06
29,12,16,772,10,5.0,1.41,11,5.5,0.71,12,6.0,0.0,0.81,0.72,0.5,0.51,0.01,233.25
30,13,17,688,13,6.5,2.12,13,6.5,2.12,13,6.5,2.12,1.0,1.0,0.53,0.53,0.02,238.4
31,10,16,688,8,4.0,2.83,8,4.0,2.83,8,4.0,2.83,0.96,0.92,0.29,0.28,0.16,209.24
32,14,23,928,12,4.0,1.0,14,4.67,1.15,14,4.67,1.15,1.0,1.0,0.44,0.43,1.83,224.81
33,8,12,488,8,2.67,1.53,8,2.67,1.53,8,2.67,1.53,1.0,1.0,0.5,0.49,0.01,165.22
34,8,11,528,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,0.78,0.73,0.64,0.62,0.01,195.0
35,8,14,744,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,0.78,0.69,0.26,0.25,2.91,187.06
37,13,19,768,11,3.67,2.08,13,4.33,2.31,13,4.33,2.31,1.0,1.0,0.39,0.39,0.0,174.93
38,9,20,800,8,2.67,2.08,9,3.0,2.0,9,3.0,2.0,1.0,1.0,0.42,0.42,0.15,179.09
39,6,6,233,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.88,0.9,0.62,0.63,0.0,226.62
40,12,19,980,10,3.33,0.58,11,3.67,1.15,12,4.0,1.0,0.81,0.76,0.49,0.51,0.16,217.14
41,11,12,572,8,2.67,0.58,10,3.33,0.58,11,3.67,0.58,0.83,0.77,0.67,0.66,0.01,235.81
