id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,567,45949,45932302,154,6.7,4.53,310,13.48,23.72,321,13.96,28.98,0.87,0.87,0.5,0.58,12.9,146.64
1,638,1129306,870917074,164,7.13,4.86,440,19.13,39.89,369,16.04,36.33,0.83,0.8,0.49,0.55,17.58,143.52
2,562,2254883,1740774245,152,6.91,4.52,394,17.91,39.59,351,15.95,35.74,0.85,0.87,0.46,0.5,12.72,144.5
3,520,6782,1791911,143,7.53,4.44,333,17.53,32.34,330,17.37,35.84,0.85,0.86,0.49,0.58,14.75,135.27
4,584,8006,3001157,136,6.48,4.99,391,18.62,41.93,350,16.67,38.29,0.86,0.86,0.52,0.56,15.8,130.6
5,611,25297,26095612,148,6.73,3.76,424,19.27,32.95,347,15.77,33.49,0.87,0.88,0.52,0.59,20.52,134.89
6,795,1121219,852132796,170,7.73,4.23,497,22.59,46.57,393,17.86,35.2,0.86,0.86,0.45,0.48,12.2,132.07
7,634,9748,5558136,169,7.04,4.01,447,18.62,38.51,374,15.58,34.64,0.81,0.8,0.49,0.55,14.75,123.74
8,623,30397,30835875,162,7.36,4.37,414,18.82,33.71,363,16.5,34.59,0.89,0.88,0.45,0.49,16.95,132.13
9,616,463509,55701963,168,7.3,3.99,407,17.7,31.77,364,15.83,33.46,0.83,0.83,0.53,0.59,16.96,126.41
10,701,44406,50383879,201,8.74,5.91,435,18.91,38.81,439,19.09,41.6,0.88,0.9,0.43,0.47,12.48,143.73
11,772,10314,4349819,186,7.75,4.46,505,21.04,45.69,415,17.29,39.07,0.86,0.86,0.47,0.51,12.05,120.54
12,1107,82678,73206371,211,8.79,5.67,450,18.75,34.11,530,22.08,50.78,0.88,0.89,0.41,0.45,9.78,139.59
13,915,82850,71985629,197,8.95,9.76,274,12.45,15.12,462,21.0,54.03,0.87,0.88,0.48,0.52,13.21,142.36
14,1074,97451,78279069,242,9.31,10.24,327,12.58,18.66,579,22.27,56.17,0.83,0.82,0.51,0.49,10.3,135.09
15,1176,664344,857007159,193,9.19,12.56,268,12.76,19.32,556,26.48,76.97,0.8,0.83,0.43,0.44,12.86,131.71
16,1266,135076,113992031,216,10.29,13.38,361,17.19,29.87,674,32.1,98.91,0.89,0.88,0.47,0.47,22.34,125.04
17,1438,146854,136123629,210,8.4,12.9,397,15.88,35.59,717,28.68,101.55,0.82,0.83,0.39,0.42,8.57,135.2
